"","player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","player_num","firstname","lastname"
"1","ALEX.FROLOV","24 FROLOV, ALEXANDER","L.A24","L","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,24,"ALEXANDER","FROLOV"
"2","ANZE.KOPITAR","11 KOPITAR, ANZE","L.A11","C","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,11,"ANZE","KOPITAR"
"3","BRAD.RICHARDSON","15 RICHARDSON, BRAD","L.A15","R","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,15,"BRAD","RICHARDSON"
"4","DENIS.GAUTHIER","21 GAUTHIER, DENIS JR.","L.A21","D","D","2008020028","2008-10-11","20082009","R","L.A","S.J",0,21,"DENIS JR.","GAUTHIER"
"5","DEREK.ARMSTRONG","7 ARMSTRONG, DEREK","L.A7","C","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,7,"DEREK","ARMSTRONG"
"6","DREW.DOUGHTY","8 DOUGHTY, DREW","L.A8","D","D","2008020028","2008-10-11","20082009","R","L.A","S.J",0,8,"DREW","DOUGHTY"
"7","DUSTIN.BROWN","23 BROWN, DUSTIN","L.A23","L","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,23,"DUSTIN","BROWN"
"8","JACK.JOHNSON","3 JOHNSON, JACK","L.A3","D","D","2008020028","2008-10-11","20082009","R","L.A","S.J",0,3,"JACK","JOHNSON"
"9","JARRET.STOLL","28 STOLL, JARRET","L.A28","C","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,28,"JARRET","STOLL"
"10","JASON.LABARBERA","35 LABARBERA, JASON","L.A35","G","G","2008020028","2008-10-11","20082009","R","L.A","S.J",0,35,"JASON","LABARBERA"
"11","KYLE.CALDER","19 CALDER, KYLE","L.A19","L","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,19,"KYLE","CALDER"
"12","MATT.GREENE","2 GREENE, MATT","L.A2","D","D","2008020028","2008-10-11","20082009","R","L.A","S.J",0,2,"MATT","GREENE"
"13","MATT.MOULSON","25 MOULSON, MATT","L.A25","L","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,25,"MATT","MOULSON"
"14","MICHAL.HANDZUS","26 HANDZUS, MICHAL","L.A26","C","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,26,"MICHAL","HANDZUS"
"15","OSCAR.MOLLER","9 MOLLER, OSCAR","L.A9","C","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,9,"OSCAR","MOLLER"
"16","RAITIS.IVANANS","41 IVANANS, RAITIS","L.A41","L","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,41,"RAITIS","IVANANS"
"17","SEAN.O'DONNELL","6 O'DONNELL, SEAN","L.A6","D","D","2008020028","2008-10-11","20082009","R","L.A","S.J",0,6,"SEAN","O'DONNELL"
"18","TOM.PREISSING","42 PREISSING, TOM","L.A42","D","D","2008020028","2008-10-11","20082009","R","L.A","S.J",0,42,"TOM","PREISSING"
"19","WAYNE.SIMMONDS","17 SIMMONDS, WAYNE","L.A17","R","F","2008020028","2008-10-11","20082009","R","L.A","S.J",0,17,"WAYNE","SIMMONDS"
"20","BRAD.LUKOWICH","37 LUKOWICH, BRAD","S.J37","D","D","2008020028","2008-10-11","20082009","R","S.J","L.A",1,37,"BRAD","LUKOWICH"
"21","CHRISTIAN.EHRHOFF","10 EHRHOFF, CHRISTIAN","S.J10","D","D","2008020028","2008-10-11","20082009","R","S.J","L.A",1,10,"CHRISTIAN","EHRHOFF"
"22","DAN.BOYLE","22 BOYLE, DAN","S.J22","D","D","2008020028","2008-10-11","20082009","R","S.J","L.A",1,22,"DAN","BOYLE"
"23","DEVIN.SETOGUCHI","16 SETOGUCHI, DEVIN","S.J16","R","F","2008020028","2008-10-11","20082009","R","S.J","L.A",1,16,"DEVIN","SETOGUCHI"
