Year,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
2014,David Moss,PHX,R,79,170.1833333,0,0,0,0,0,-,7,0,12,9,6,4,1,1,0,0,0,0,0,4,0,12,4,1,22,3,10,23.08
2014,PA Parenteau,COL,R,55,1.783333333,0,0,0,0,0,-,0,-,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2014,Zbynek Michalek,PHX,D,59,175.8,0,0,0,0,0,-,1,0,2,1,1,0,0,0,2,1,1,0,0,1,2,10,10,4,39,0,0,-
2014,Keith Aucoin,STL,C,2,2.566666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2014,Maxime Fortunus,DAL,D,1,0.9166666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2014,Zenon Konopka,"BUF, MIN",C,59,65,0,0,0,0,0,-,1,0,1,1,1,0,0,0,0,0,0,0,0,6,0,0,0,1,5,74,56,56.92
2014,Sheldon Brookbank,CHI,D,48,23.81666667,0,0,0,0,0,-,1,0,1,1,0,0,0,1,2,1,1,0,0,4,4,1,0,2,6,0,0,-
2014,Matt Ellis,BUF,L,50,68.58333333,0,0,0,0,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,1,1,4,2,1,11,15,19,44.12
2014,Valtteri Filppula,T.B,C,75,80.21666667,0,0,0,0,0,-,3,0,3,3,2,1,2,0,0,0,0,0,0,1,0,6,2,1,3,51,43,54.26
2014,Keith Ballard,MIN,D,45,27.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,3,0,0,-
2014,Adam Burish,S.J,R,15,16.86666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,75
2014,Tom Gilbert,FLA,D,73,64.3,0,0,0,0,0,-,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,0,0,-
2014,Trevor Daley,DAL,D,67,161.2166667,0,0,0,0,0,0,3,0,5,5,2,0,0,0,2,1,1,0,0,0,1,2,4,5,27,0,0,-
2014,Matt Greene,L.A,D,38,102.1833333,0,0,0,0,0,0,1,0,2,2,0,0,0,0,17,3,1,1,1,0,8,1,21,3,19,0,1,0
2014,Jay Bouwmeester,STL,D,82,268.6666667,0,0,0,0,0,0,4,0,4,4,0,0,0,0,2,1,1,0,0,0,4,4,8,6,22,2,1,66.67
2014,Pierre-Marc Bouchard,NYI,C,28,0.06666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2014,Joey Crabb,FLA,R,9,16.73333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,7,30
2014,Sean Bergenheim,FLA,L,62,23.1,0,0,0,0,0,0,2,0,4,3,2,0,0,0,8,3,3,0,0,0,0,2,2,0,0,1,1,50
2014,Jiri Hudler,CGY,R,75,6.4,0,0,0,0,0,-,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
2014,Joffrey Lupul,TOR,L,69,1.816666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,2,1,1,0,0,6,0,0,0,0,0,0,0,-
2014,James Wisniewski,CBJ,D,75,150.25,0,0,0,0,0,0,4,0,5,4,1,0,0,0,4,2,2,0,0,2,5,3,13,6,13,0,0,-
2014,Denis Grebeshkov,EDM,D,7,0.3333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2014,Jim Slater,WPG,C,27,50.46666667,0,0,0,0,0,-,3,0,3,3,3,2,0,1,0,0,0,0,0,0,2,3,3,0,2,39,37,51.32
2014,Ryan Whitney,FLA,D,7,2.183333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2014,Aaron Rome,DAL,D,25,24.73333333,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,-
2014,Nate Guenin,COL,D,68,191.75,0,0,0,0,0,0,3,0,4,3,0,0,0,1,4,2,2,0,0,3,3,1,13,5,28,0,0,-
2014,Chris Kunitz,PIT,L,78,15,0,0,0,0,0,-,1,0,3,3,3,1,0,0,4,2,2,0,0,1,1,0,1,0,2,1,0,100
2014,Nathan Horton,CBJ,R,35,2.483333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-
2014,Thomas Vanek,"BUF, MTL, NYI",L,78,3.016666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2014,Milan Michalek,OTT,L,82,149.0666667,0,0,0,0,0,-,6,0,12,6,4,2,1,0,4,2,2,0,0,1,3,4,3,10,5,0,0,-
2014,Steve Bernier,N.J,R,78,0.9666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,10,1,0,0,1,2,0,0,0,0,0,0,0,-
2014,Ryan Getzlaf,ANA,C,77,167.7166667,0,0,0,0,0,-,4,0,10,9,4,3,1,0,4,2,2,0,0,2,3,12,11,3,18,95,123,43.58
2014,Brent Burns,S.J,D,69,4.116666667,0,0,0,0,0,-,0,-,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2014,Mark Stuart,WPG,D,69,211.9,0,0,0,0,0,0,4,0,7,5,2,0,1,0,12,2,1,0,1,3,3,2,42,7,44,0,0,-
2014,Patrick Eaves,"DET, NSH",R,30,35.11666667,0,0,0,0,0,-,2,0,4,3,1,1,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0
2014,Kevin Klein,"NSH, NYR",D,77,121.3166667,0,0,0,0,0,0,1,0,2,2,1,0,1,0,0,0,0,0,0,3,4,0,7,0,20,0,0,-
2014,Matt Carle,T.B,D,82,189.8,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,5,36,0,0,-
2014,Shea Weber,NSH,D,79,205.6166667,0,0,0,0,0,0,10,0,11,11,4,1,1,0,12,2,1,0,1,4,4,4,18,2,37,0,0,-
2014,Colin McDonald,NYI,R,70,16.15,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,-
2014,Maxim Lapierre,STL,C,71,106.3833333,0,0,0,0,0,-,3,0,6,4,2,0,1,0,22,7,6,0,1,4,0,7,3,6,4,20,45,30.77
2014,David Backes,STL,R,74,142.3166667,0,0,0,0,0,-,2,0,5,4,3,0,0,0,36,6,3,0,3,9,3,4,12,2,16,85,68,55.56
2014,Colin Fraser,L.A,C,33,20.31666667,0,0,0,0,0,-,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,5,2,3,40
2014,Daniel Carcillo,"L.A, NYR",L,57,0.2833333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,5,1,0,1,0,5,0,0,0,0,0,0,0,-
2014,Jan Hejda,COL,D,78,228.0166667,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,2,2,0,0,0,2,5,26,3,35,0,0,-
2014,Corey Potter,"BOS, EDM",D,19,23.05,0,0,0,0,0,0,0,-,0,0,0,0,0,0,14,3,2,0,1,3,1,2,4,0,2,0,0,-
2014,Kyle Quincey,DET,D,82,200.0166667,0,0,0,0,0,0,3,0,4,4,1,0,0,0,16,3,2,0,1,2,3,2,14,2,19,0,0,-
2014,Tyson Strachan,WSH,D,18,18.96666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,5,0,0,-
2014,Marc Methot,OTT,D,75,203.45,0,0,0,0,0,0,4,0,7,6,0,0,1,0,4,2,2,0,0,2,9,6,27,6,15,0,0,-
2014,Drew Miller,DET,L,82,246.9,0,0,0,0,0,-,4,0,5,4,5,2,1,0,0,0,0,0,0,3,2,6,0,4,27,4,9,30.77
2014,Jay Rosehill,PHI,L,34,0.2333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,2,1,1,0,0,4,0,0,0,0,0,0,0,-
2014,Toby Enstrom,WPG,D,82,164.6333333,0,0,0,0,0,-,2,0,2,2,0,0,0,0,4,2,2,0,0,1,2,2,6,4,23,0,0,-
2014,Dustin Byfuglien,WPG,D,78,127.45,0,0,0,0,0,0,4,0,8,7,3,2,0,0,12,2,1,0,1,2,5,10,8,1,16,0,0,-
2014,Shane O'Brien,CGY,D,45,4.2,0,0,0,0,0,0,0,-,0,0,0,0,0,0,10,1,0,0,1,3,0,0,0,0,0,0,0,-
2014,Matt Moulson,"BUF, MIN, NYI",L,75,2.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,3,0,0,-
2014,Tanner Glass,PIT,L,67,110.0333333,0,0,0,0,0,-,3,0,4,4,1,1,0,0,19,4,2,1,1,7,2,3,9,4,14,6,5,54.55
2014,Troy Bodie,TOR,R,47,0.7166666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-
2014,Chris Porter,STL,L,22,10.88333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2014,David Jones,CGY,R,48,6.916666667,0,0,0,0,0,-,0,-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100
2014,Clayton Stoner,MIN,D,63,81.36666667,0,0,0,0,0,-,2,0,3,2,1,0,0,0,0,0,0,0,0,5,0,1,12,1,8,0,0,-
2014,David Clarkson,TOR,R,60,0.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,15,2,0,1,1,10,0,0,0,0,0,0,0,-
2014,Curtis Glencross,CGY,L,38,16.4,0,0,0,0,0,-,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,1,2,33.33
2014,Dustin Penner,"ANA, WSH",R,67,1.816666667,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2014,Evgeni Malkin,PIT,C,60,2.116666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,2,0,100
2014,Blake Wheeler,WPG,R,82,70.98333333,0,0,0,0,0,-,1,0,4,3,3,1,1,0,12,2,1,0,1,4,1,6,3,3,5,3,6,33.33
2014,Rostislav Olesz,N.J,L,10,7.666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
2014,Ladislav Smid,"CGY, EDM",D,73,149.8,0,0,0,0,0,0,0,-,0,0,0,0,0,0,20,2,0,0,2,2,6,5,10,3,25,0,0,-
2014,Kyle Chipchura,PHX,C,80,4.983333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,66.67
2014,Travis Zajac,N.J,C,80,159.1,0,0,0,0,0,-,7,0,10,10,6,4,1,0,2,1,1,0,0,2,1,10,1,6,4,81,80,50.31
2014,Andrej Meszaros,"BOS, PHI",D,52,45.46666667,0,0,0,0,0,0,0,-,1,1,0,0,0,1,14,3,2,0,1,1,2,0,2,2,1,0,0,-
2014,Mark Fistric,ANA,D,34,58.33333333,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,13,0,0,-
2014,Mike Green,WSH,D,70,40.16666667,0,0,0,0,0,0,1,0,2,2,0,0,0,0,4,2,2,0,0,4,1,0,4,3,4,0,0,-
2014,Blake Comeau,CBJ,L,61,24.73333333,0,0,0,0,0,-,1,0,2,1,2,0,0,0,2,1,1,0,0,3,0,0,3,0,0,0,0,-
2014,Carl Soderberg,BOS,C,73,0.7,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2014,David Booth,VAN,L,66,3.783333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
2014,Alex Goligoski,DAL,D,81,200.75,0,0,0,0,0,0,4,0,4,4,2,0,0,0,2,1,1,0,0,3,10,1,11,3,34,0,0,-
2014,David Krejci,BOS,C,80,51.76666667,0,0,0,0,0,-,1,0,2,2,1,0,0,0,6,3,3,0,0,2,0,0,4,1,5,25,31,44.64
2014,Alexei Emelin,MTL,D,59,103.0833333,0,0,0,0,0,-,1,0,1,1,0,0,0,0,16,4,3,0,1,1,5,1,16,4,22,0,0,-
2014,Alexander Edler,VAN,D,63,138.7,0,0,0,0,0,-,4,0,5,5,1,0,1,0,6,2,2,0,0,2,5,2,9,3,19,0,0,-
2014,Johan Franzen,DET,R,54,17.18333333,0,0,0,0,0,-,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,50
2014,Tyler Kennedy,S.J,C,67,11.96666667,0,0,0,0,0,-,1,0,2,2,2,1,0,0,5,1,0,1,0,2,0,0,0,0,1,2,2,50
2014,Ryan Jones,EDM,L,52,45.71666667,0,0,0,0,0,-,2,0,2,2,2,2,0,0,0,0,0,0,0,2,3,2,2,3,5,0,1,0
2014,Kevin Porter,BUF,C,12,15.6,0,0,0,0,0,-,0,-,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,3,2,60
2014,Torrey Mitchell,"BUF, MIN",C,67,118.1333333,0,0,0,0,0,-,7,0,11,9,8,0,0,1,0,0,0,0,0,3,2,2,2,1,5,6,8,42.86
2014,Kris Versteeg,"CHI, FLA",R,81,4.066666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100
2014,Nikita Nikitin,CBJ,D,66,49.3,0,0,0,0,0,-,2,0,3,3,0,0,0,0,2,1,1,0,0,1,2,1,6,2,5,0,0,-
2014,Jake Dowell,MIN,C,1,0.9666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2014,Mikhail Grabovski,WSH,C,58,2.566666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,100
2014,Mike Brown,"EDM, S.J",R,56,1.483333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,12,2,1,0,1,1,0,0,0,0,0,0,0,-
2014,Adam Pardy,WPG,D,60,61.08333333,0,0,0,0,0,-,1,0,1,1,1,0,0,0,2,1,1,0,0,4,3,1,2,0,9,0,0,-
2014,Patrick Kaleta,BUF,R,5,7.366666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2014,Roman Polak,STL,D,72,166.2333333,0,0,0,0,0,0,1,0,2,1,1,0,0,0,17,3,1,1,1,6,2,2,9,4,36,0,0,-
2014,Troy Brouwer,WSH,R,82,176.05,0,0,0,0,0,0,2,0,4,4,3,3,1,0,6,3,3,0,0,6,1,8,12,5,9,60,61,49.59
2014,Matt Hunwick,COL,D,1,1.016666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2014,Grant Clitsome,WPG,D,32,49.55,0,0,0,0,0,0,2,0,2,2,1,0,2,0,2,1,1,0,0,0,3,2,3,1,2,0,0,-
