"Year","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2016","Kevin Shattenkirk","STL","D","72","200.18333333333","6","20","11","9","26","78.79","40","15.00","85","61","23","1","0","3","4","2","2","0","0","0","6","0","2","3","0","0","0","-"
"2016","Erik Karlsson","OTT","D","82","382.15","1","25","14","11","26","81.25","57","1.75","135","87","34","2","2","7","6","3","3","0","0","0","11","0","0","7","6","0","0","-"
"2016","Patrick Marleau","S.J","C, L","82","290.51666666667","11","14","6","8","25","56.82","62","17.74","106","88","77","38","0","3","0","0","0","0","0","1","24","6","5","10","0","22","9","70.97"
"2016","Brent Seabrook","CHI","D","81","232.63333333333","6","19","7","12","25","64.10","50","12.00","104","66","20","3","0","7","6","3","3","0","0","0","9","1","4","8","0","0","0","-"
"2016","Nikita Kucherov","T.B","R","77","250.41666666667","9","16","10","6","25","80.65","57","15.79","103","79","46","14","0","3","6","3","3","0","0","3","13","2","2","8","0","0","0","-"
"2016","Jason Spezza","DAL","C","75","233.15","9","15","7","8","24","58.54","35","25.71","72","48","23","9","1","4","4","2","2","0","0","1","13","1","0","5","1","111","71","60.99"
"2016","Patrick Sharp","DAL","L","76","216.96666666667","7","17","10","7","24","64.86","52","13.46","93","72","51","15","0","8","2","1","1","0","0","1","5","2","1","4","2","6","4","60.00"
"2016","Corey Perry","ANA","R","82","236.18333333333","12","12","9","3","24","61.54","46","26.09","73","61","59","39","2","5","18","9","9","0","0","1","8","1","8","23","0","1","0","100.00"
"2016","Alex Ovechkin","WSH","L","79","339.18333333333","19","5","3","2","24","46.15","142","13.38","276","215","112","19","1","9","12","6","6","0","0","0","12","5","5","5","0","0","0","-"
"2016","Sidney Crosby","PIT","C","80","296.88333333333","10","14","7","7","24","61.54","62","16.13","111","83","66","24","1","12","10","5","5","0","0","1","11","2","8","14","0","196","166","54.14"
"2016","P.K. Subban","MTL","D","68","313.85","2","22","8","14","24","66.67","62","3.23","148","93","24","2","1","14","16","8","8","0","0","0","12","4","3","12","2","0","0","-"
"2016","Drew Doughty","L.A","D","82","250.2","9","15","10","5","24","88.89","56","16.07","124","87","33","3","0","6","2","1","1","0","0","0","10","0","3","7","3","0","0","-"
"2016","Roman Josi","NSH","D","81","247.21666666667","6","18","15","3","24","64.86","51","11.76","94","66","32","6","0","7","8","4","4","0","0","2","5","1","2","2","4","0","0","-"
"2016","Vladimir Tarasenko","STL","R","80","225.85","12","12","4","8","24","75.00","50","24.00","110","78","45","4","1","4","11","4","3","1","0","1","4","2","1","2","1","0","0","-"
"2016","Tyler Seguin","DAL","C","72","238.11666666667","7","17","10","7","24","58.54","94","7.45","173","130","77","10","2","13","4","2","2","0","0","0","11","1","4","3","0","22","23","48.89"
"2016","Artemi Panarin","CHI","L","80","227.65","8","16","13","3","24","63.16","33","24.24","58","47","33","11","0","4","2","1","1","0","0","1","3","1","3","11","0","0","0","-"
"2016","Kyle Okposo","NYI","R","79","235.3","7","16","7","9","23","67.65","42","16.67","82","54","45","21","1","4","7","2","1","1","0","3","4","4","6","15","0","2","3","40.00"
"2016","Jakub Voracek","PHI","R","73","257.31666666667","1","22","11","11","23","63.89","75","1.33","136","96","48","6","0","11","4","2","2","0","0","1","11","0","2","7","1","1","0","100.00"
"2016","Steven Stamkos","T.B","C","77","266.2","14","9","3","6","23","76.67","74","18.92","141","109","44","7","0","4","8","4","4","0","0","1","13","5","4","13","0","34","28","54.84"
"2016","Kyle Palmieri","N.J","R","82","215.68333333333","11","12","8","4","23","65.71","79","13.92","136","103","54","13","0","7","7","2","1","1","0","1","9","3","5","6","1","0","1","0.00"
"2016","Filip Forsberg","NSH","L","82","216.38333333333","8","15","2","13","23","69.70","52","15.38","98","74","44","8","0","6","4","2","2","0","0","1","13","1","4","13","0","0","1","0.00"
"2016","Henrik Zetterberg","DET","L","82","255.66666666667","2","20","9","11","22","66.67","48","4.17","112","73","63","16","1","7","6","3","3","0","0","1","10","1","1","14","0","89","63","58.55"
"2016","Ryan Getzlaf","ANA","C","77","220.11666666667","6","16","10","6","22","68.75","41","14.63","73","63","39","18","1","4","18","6","4","2","0","0","18","5","7","9","0","125","95","56.82"
"2016","Keith Yandle","NYR","D","82","214.8","2","20","12","8","22","81.48","51","3.92","101","69","19","1","0","3","6","3","3","0","0","1","13","4","1","5","4","0","0","-"
"2016","Derick Brassard","NYR","C","80","217.66666666667","8","14","5","9","22","70.97","45","17.78","75","58","34","7","0","4","2","1","1","0","0","2","14","5","3","4","0","116","83","58.29"
"2016","Ryan O'Reilly","BUF","C","71","233","8","14","8","6","22","68.75","47","17.02","70","60","40","14","0","5","0","0","0","0","0","2","4","1","1","5","0","180","115","61.02"
"2016","Brayden Schenn","PHI","C","80","282.3","11","11","6","5","22","56.41","51","21.57","89","77","76","39","0","7","23","7","4","3","0","1","6","1","5","11","0","5","9","35.71"
"2016","Ryan Johansen","CBJ, NSH","C","80","226.3","4","18","10","8","22","70.97","53","7.55","84","65","35","8","0","4","10","5","5","0","0","1","8","0","2","7","0","107","75","58.79"
"2016","John Klingberg","DAL","D","76","242.9","2","20","8","12","22","53.66","33","6.06","73","43","24","1","0","4","2","1","1","0","0","2","13","2","0","5","2","0","0","-"
"2016","Shayne Gostisbehere","PHI","D","64","256.38333333333","8","14","4","10","22","59.46","65","12.31","137","96","38","1","0","8","4","2","2","0","0","0","6","2","1","7","4","0","0","-"
"2016","Alexander Steen","STL","L","67","198.21666666667","2","19","12","7","21","72.41","37","5.41","74","54","28","9","0","8","10","5","5","0","0","0","3","2","4","6","2","2","4","33.33"
"2016","Ryan Suter","MIN","D","82","301.98333333333","3","18","8","10","21","63.64","47","6.38","112","63","25","1","4","5","2","1","1","0","0","0","3","2","6","1","7","0","0","-"
"2016","Wayne Simmonds","PHI","R","81","293.36666666667","13","8","5","3","21","55.26","55","23.64","93","83","84","73","1","7","31","10","8","1","1","2","4","4","10","7","0","0","0","-"
"2016","Tyson Barrie","COL","D","78","244.4","3","18","10","8","21","75.00","53","5.66","94","63","21","5","0","5","9","3","2","1","0","0","9","3","2","9","4","0","0","-"
"2016","Johnny Gaudreau","CGY","L","79","284.55","6","15","11","4","21","65.63","57","10.53","94","73","48","17","0","6","6","3","3","0","0","3","18","2","3","13","0","0","2","0.00"
"2016","Rasmus Ristolainen","BUF","D","82","258.25","4","17","7","10","21","63.64","62","6.45","126","78","22","3","1","10","4","2","2","0","0","1","7","1","7","5","4","0","0","-"
"2016","Jack Eichel","BUF","C","81","247.16666666667","8","13","9","4","21","72.41","47","17.02","93","64","33","7","1","2","4","2","2","0","0","3","13","3","2","7","2","17","29","36.96"
"2016","Pavel Datsyuk","DET","C","66","194.4","8","12","6","6","20","80.00","44","18.18","73","58","49","16","1","1","0","0","0","0","0","1","3","2","3","8","2","109","77","58.60"
"2016","Henrik Sedin","VAN","C","74","236.46666666667","5","15","11","4","20","74.07","26","19.23","41","36","20","8","0","3","2","1","1","0","0","0","6","1","2","5","0","124","109","53.22"
"2016","Mikko Koivu","MIN","C","82","280.16666666667","10","10","4","6","20","64.52","34","29.41","65","45","43","19","0","6","8","4","4","0","0","0","6","2","1","3","0","190","118","61.69"
"2016","Frans Nielsen","NYI","C","81","221.56666666667","7","13","4","9","20","66.67","26","26.92","59","46","44","27","0","5","4","2","2","0","0","0","7","0","0","12","0","38","31","55.07"
"2016","Mike Green","DET","D","74","205.1","5","15","7","8","20","68.97","35","14.29","82","58","23","2","0","6","8","4","4","0","0","0","5","2","4","6","3","0","0","-"
"2016","Torey Krug","BOS","D","81","266.93333333333","1","19","11","8","20","60.61","71","1.41","160","108","33","2","2","8","2","1","1","0","0","2","12","3","0","7","5","0","0","-"
"2016","Sean Monahan","CGY","C","81","263.25","7","13","10","3","20","58.82","46","15.22","71","65","64","40","1","8","2","1","1","0","0","0","4","0","4","8","0","161","155","50.95"
"2016","Jarome Iginla","COL","R","82","240.23333333333","13","6","4","2","19","63.33","67","19.40","128","92","45","11","0","11","19","5","2","3","0","2","6","1","5","6","2","9","9","50.00"
"2016","Daniel Sedin","VAN","L","82","267.01666666667","8","11","6","5","19","67.86","60","13.33","88","81","62","38","2","8","4","2","2","0","0","1","6","1","2","5","0","1","3","25.00"
"2016","Mark Giordano","CGY","D","82","261.11666666667","9","10","3","7","19","54.29","60","15.00","129","83","42","6","1","10","8","4","4","0","0","1","6","5","2","4","2","0","0","-"
"2016","Mikkel Boedker","ARI, COL","L","80","315.98333333333","3","16","9","7","19","57.58","49","6.12","108","73","52","11","1","9","0","0","0","0","0","1","11","2","3","8","3","0","1","0.00"
"2016","John Tavares","NYI","C","78","246.01666666667","7","12","9","3","19","52.78","66","10.61","120","88","64","14","0","12","6","3","3","0","0","0","12","0","3","5","1","136","112","54.84"
"2016","Nick Leddy","NYI","D","81","223.5","3","16","9","7","19","65.52","30","10.00","73","42","22","5","0","8","2","1","1","0","0","0","6","3","3","6","6","0","0","-"
"2016","Sami Vatanen","ANA","D","71","204.35","4","15","5","10","19","63.33","46","8.70","104","67","30","6","1","5","0","0","0","0","0","0","7","3","3","4","3","0","0","-"
"2016","Duncan Keith","CHI","D","67","189.78333333333","4","14","5","9","18","58.06","23","17.39","52","33","12","3","0","2","2","1","1","0","0","0","3","2","1","2","2","0","0","-"
"2016","Zach Parise","MIN","L","70","238.68333333333","7","11","5","6","18","72.00","63","11.11","117","92","84","43","3","13","2","1","1","0","0","1","4","3","1","12","1","0","1","0.00"
"2016","David Krejci","BOS","C","72","232.6","4","14","3","11","18","62.07","48","8.33","122","76","34","6","0","11","0","0","0","0","0","0","10","0","2","7","0","14","14","50.00"
"2016","Anze Kopitar","L.A","C","81","207.26666666667","5","13","2","11","18","72.00","47","10.64","77","62","41","14","1","5","2","1","1","0","0","0","8","4","2","13","2","119","65","64.67"
"2016","Mats Zuccarello","NYR","R","81","221.31666666667","7","11","8","3","18","54.55","46","15.22","102","69","48","15","0","6","8","4","4","0","0","1","9","3","1","7","1","0","2","0.00"
"2016","Evgeny Kuznetsov","WSH","C","82","181.08333333333","5","13","11","2","18","72.00","37","13.51","66","49","39","13","0","4","0","0","0","0","0","1","6","1","2","4","0","45","45","50.00"
"2016","Victor Rask","CAR","C","80","209.38333333333","5","13","3","10","18","66.67","30","16.67","61","43","31","13","0","3","4","2","2","0","0","0","7","1","0","4","1","28","32","46.67"
"2016","Shane Doan","ARI","R","72","219.61666666667","12","5","2","3","17","65.38","52","23.08","80","68","58","45","2","4","38","7","4","0","3","0","5","3","20","9","0","7","9","43.75"
"2016","Andrei Markov","MTL","D","82","280.21666666667","4","13","5","8","17","54.84","33","12.12","60","45","17","3","0","5","4","2","2","0","0","0","7","4","1","4","5","0","0","-"
"2016","Loui Eriksson","BOS","L","82","238.73333333333","10","7","4","3","17","47.22","39","25.64","59","55","50","39","2","4","2","1","1","0","0","1","3","0","0","10","0","0","1","0.00"
"2016","Dustin Byfuglien","WPG","D","81","271.83333333333","3","14","7","7","17","58.62","71","4.23","151","103","33","9","0","12","14","7","7","0","0","1","11","1","11","2","5","0","0","-"
"2016","Blake Wheeler","WPG","R","82","259.56666666667","3","14","7","7","17","65.38","37","8.11","81","61","33","18","1","6","13","5","4","1","0","0","4","3","3","13","0","0","0","-"
"2016","Travis Zajac","N.J","C","74","183.03333333333","6","11","4","7","17","58.62","18","33.33","31","29","26","14","1","1","7","2","1","1","0","3","0","5","2","10","0","98","63","60.87"
"2016","T.J. Oshie","WSH","R","80","242.71666666667","11","6","2","4","17","45.95","40","27.50","72","57","60","29","0","5","12","6","6","0","0","2","3","7","5","14","2","86","78","52.44"
"2016","Phil Kessel","PIT","R","82","288.13333333333","4","13","9","4","17","44.74","67","5.97","123","88","66","23","1","12","8","4","4","0","0","2","7","3","1","7","1","0","0","-"
"2016","Max Pacioretty","MTL","L","82","242.45","8","9","8","1","17","62.96","48","16.67","95","74","53","26","3","4","0","0","0","0","0","0","1","1","4","18","2","1","1","50.00"
"2016","Ryan Spooner","BOS","C","80","222.85","6","11","9","2","17","62.96","44","13.64","84","63","40","9","0","7","2","1","1","0","0","2","7","1","1","8","2","6","9","40.00"
"2016","Justin Faulk","CAR","D","64","205.71666666667","12","5","1","4","17","77.27","73","16.44","147","102","42","8","4","11","0","0","0","0","0","0","6","3","8","2","1","0","0","-"
"2016","Cam Fowler","ANA","D","69","206.76666666667","3","14","6","8","17","53.13","45","6.67","97","61","30","3","0","9","0","0","0","0","0","1","4","0","0","5","3","0","0","-"
"2016","Antoine Vermette","ARI","C","76","216.16666666667","6","10","5","5","16","64.00","21","28.57","34","27","24","13","0","6","4","2","2","0","0","1","10","3","1","11","0","149","93","61.57"
"2016","Bobby Ryan","OTT","R","81","232.71666666667","6","10","5","5","16","76.19","36","16.67","79","51","30","5","1","2","2","1","1","0","0","1","15","2","8","8","0","0","0","-"
"2016","Matt Niskanen","WSH","D","82","198.63333333333","2","14","5","9","16","51.61","24","8.33","67","42","18","0","1","2","0","0","0","0","0","1","7","9","1","2","8","0","0","-"
"2016","Dougie Hamilton","CGY","D","82","200.63333333333","5","11","5","6","16","64.00","51","9.80","111","69","39","8","0","7","6","3","3","0","0","0","9","0","3","5","3","0","0","-"
"2016","Alex Galchenyuk","MTL","C","82","212.08333333333","9","7","5","2","16","69.57","41","21.95","83","64","43","15","0","7","6","3","3","0","0","2","4","2","1","14","0","42","45","48.28"
"2016","Nathan MacKinnon","COL","C","72","210.33333333333","7","9","6","3","16","61.54","45","15.56","89","66","48","13","0","5","2","1","1","0","0","2","11","1","0","4","0","68","68","50.00"
"2016","Aleksander Barkov","FLA","C","66","187.55","9","7","5","2","16","76.19","37","24.32","55","48","44","27","2","5","0","0","0","0","0","1","4","3","1","14","0","62","67","48.06"
"2016","Elias Lindholm","CAR","C","82","213.48333333333","2","14","9","5","16","66.67","27","7.41","48","39","27","10","0","2","2","1","1","0","0","1","7","2","9","7","0","61","39","61.00"
"2016","Mike Ribeiro","NSH","C","81","223.4","2","13","4","9","15","60.00","11","18.18","16","15","13","5","0","1","14","2","1","0","1","3","9","1","1","4","0","39","66","37.14"
"2016","Ryan Kesler","ANA","C","79","161.43333333333","5","10","6","4","15","65.22","31","16.13","64","48","44","22","0","6","8","4","4","0","0","1","5","1","6","13","0","109","56","66.06"
"2016","Patric Hornqvist","PIT","R","82","249.5","9","6","3","3","15","46.88","45","20.00","64","60","57","41","0","3","10","5","5","0","0","1","2","2","10","17","0","0","0","-"
"2016","Mathieu Perreault","WPG","C","71","204.36666666667","6","9","6","3","15","60.00","27","22.22","50","35","34","14","1","3","4","2","2","0","0","2","7","1","4","7","1","14","24","36.84"
"2016","Logan Couture","S.J","C","52","191.2","5","10","4","6","15","53.57","44","11.36","89","62","46","23","1","13","2","1","1","0","0","1","5","7","1","6","1","0","6","0.00"
"2016","Matt Duchene","COL","C","76","213.35","8","7","2","5","15","57.69","34","23.53","56","46","37","25","1","6","0","0","0","0","0","0","5","2","1","8","0","97","61","61.39"
"2016","Tomas Tatar","DET","L","81","191.35","7","8","0","8","15","68.18","29","24.14","44","38","32","12","0","4","10","5","5","0","0","1","4","0","2","8","0","0","1","0.00"
"2016","Nick Bjugstad","FLA","C","67","173.78333333333","6","9","7","2","15","65.22","55","10.91","88","70","39","15","0","7","8","4","4","0","0","0","9","1","5","6","1","62","37","62.63"
"2016","Mark Stone","OTT","R","75","224.5","5","10","4","6","15","51.72","27","18.52","41","37","33","23","0","1","6","3","3","0","0","0","10","0","2","11","0","1","6","14.29"
"2016","Hampus Lindholm","ANA","D","80","162.55","4","11","4","7","15","75.00","44","9.09","88","62","27","6","0","11","4","2","2","0","0","0","5","0","0","7","2","0","0","-"
"2016","Max Domi","ARI","L","81","243.66666666667","3","12","9","3","15","50.00","44","6.82","74","53","42","15","0","6","37","10","6","3","1","3","8","4","2","10","1","8","14","36.36"
"2016","Brad Richards","DET","C","68","179.35","4","10","9","1","14","58.33","47","8.51","100","66","44","11","0","9","2","1","1","0","0","0","4","1","0","3","0","19","10","65.52"
"2016","Niklas Kronwall","DET","D","64","183.23333333333","0","14","7","7","14","66.67","25","0.00","54","39","17","1","1","4","4","2","2","0","0","1","1","1","3","2","3","0","0","-"
"2016","Thomas Vanek","MIN","L","74","192.15","6","8","5","3","14","70.00","37","16.22","56","48","45","35","0","5","0","0","0","0","0","0","12","2","0","5","1","5","7","41.67"
"2016","Andrew Ladd","CHI, WPG","L","78","211.45","10","4","2","2","14","56.00","34","29.41","66","50","49","30","1","3","17","4","1","3","0","2","4","2","7","12","0","0","1","0.00"
"2016","Carl Soderberg","COL","C","82","186.91666666667","3","11","7","4","14","77.78","35","8.57","50","44","38","26","0","6","6","3","3","0","0","1","3","1","0","13","0","46","26","63.89"
"2016","Andrej Sekera","EDM","D","81","189.03333333333","2","12","7","5","14","58.33","45","4.44","111","65","16","1","0","9","0","0","0","0","0","0","3","3","3","0","2","0","0","-"
"2016","Paul Stastny","STL","C","64","151.43333333333","2","12","6","6","14","53.85","14","14.29","24","20","14","8","0","3","4","2","2","0","0","0","2","0","2","0","1","65","45","59.09"
"2016","James Neal","NSH","L, R","82","227.91666666667","4","10","7","3","14","40.00","50","8.00","78","62","63","30","2","11","13","5","4","1","0","1","4","2","3","10","1","2","7","22.22"
"2016","John Carlson","WSH","D","56","185.2","2","12","5","7","14","56.00","33","6.06","70","50","12","1","0","2","0","0","0","0","0","2","1","3","2","0","4","0","0","-"
"2016","Derek Stepan","NYR","C","72","172.08333333333","5","9","3","6","14","63.64","33","15.15","54","42","31","14","0","1","0","0","0","0","0","0","9","4","5","10","0","49","58","45.79"
"2016","Michael Stone","ARI","D","75","216.55","0","14","9","5","14","53.85","41","0.00","88","56","13","1","1","3","10","5","5","0","0","0","5","0","3","8","2","0","0","-"
"2016","Marcus Johansson","WSH","L","74","202.53333333333","6","8","7","1","14","46.67","29","20.69","37","35","30","24","1","9","4","2","2","0","0","2","5","4","3","14","0","2","0","100.00"
"2016","Nazem Kadri","TOR","C","76","201.95","4","10","7","3","14","63.64","43","9.30","92","55","39","9","0","3","6","3","3","0","0","4","8","1","4","26","0","95","76","55.56"
"2016","Anders Lee","NYI","L","80","200.18333333333","8","6","4","2","14","43.75","42","19.05","57","51","52","38","0","6","15","6","5","1","0","3","2","0","9","7","0","0","0","-"
"2016","Boone Jenner","CBJ","C","82","170.25","9","5","3","2","14","87.50","47","19.15","64","57","57","46","0","8","7","2","1","1","0","0","5","0","3","9","0","26","27","49.06"
"2016","Gabriel Landeskog","COL","L","75","207.21666666667","4","10","6","4","14","58.33","25","16.00","41","34","26","18","0","3","23","6","4","1","1","3","7","2","7","5","0","9","4","69.23"
"2016","Connor McDavid","EDM","C","45","133.66666666667","3","11","5","6","14","77.78","18","16.67","31","26","28","17","0","2","4","2","2","0","0","1","5","3","1","9","0","8","6","57.14"
"2016","Tomas Plekanec","MTL","C","82","220.65","1","12","6","6","13","52.00","39","2.56","71","51","28","6","0","7","10","5","5","0","0","3","3","3","2","7","0","112","106","51.38"
"2016","David Backes","STL","R","79","197.23333333333","8","5","3","2","13","41.94","25","32.00","33","32","28","21","0","3","16","5","3","2","0","1","0","0","8","12","0","73","62","54.07"
"2016","Martin Hanzal","ARI","C","64","201.48333333333","3","10","5","5","13","56.52","31","9.68","59","51","49","39","0","9","20","6","5","0","1","4","4","4","7","9","0","132","84","61.11"
"2016","Justin Abdelkader","DET","L","82","237.1","6","7","6","1","13","43.33","34","17.65","51","48","45","39","0","4","34","17","17","0","0","6","3","1","11","9","0","1","2","33.33"
"2016","Nick Foligno","CBJ","L","72","149.45","0","13","7","6","13","68.42","21","0.00","35","32","28","21","0","6","16","5","3","2","0","2","4","2","4","9","1","7","9","43.75"
"2016","Jake Muzzin","L.A","D","82","189.15","1","12","7","5","13","65.00","39","2.56","90","61","21","2","0","3","12","2","1","0","1","0","3","0","5","6","4","0","0","-"
"2016","Alec Martinez","L.A","D","78","153.71666666667","4","9","6","3","13","54.17","38","10.53","83","54","20","1","0","5","4","2","2","0","0","0","6","1","2","1","6","0","0","-"
"2016","Jared Spurgeon","MIN","D","77","136.28333333333","5","8","4","4","13","68.42","25","20.00","48","37","19","4","0","3","0","0","0","0","0","0","3","1","0","6","1","0","0","-"
"2016","Tyler Johnson","T.B","C","69","186.81666666667","3","10","7","3","13","56.52","30","10.00","66","50","35","13","1","7","2","1","1","0","0","0","11","1","2","7","0","74","64","53.62"
"2016","Mike Hoffman","OTT","L","78","191.18333333333","9","4","3","1","13","61.90","59","15.25","111","83","27","4","2","5","4","2","2","0","0","0","8","4","1","6","2","1","0","100.00"
"2016","Vincent Trocheck","FLA","C","76","204.65","4","9","4","5","13","72.22","43","9.30","66","53","33","10","0","4","2","1","1","0","0","2","9","1","2","25","0","46","37","55.42"
"2016","Jonathan Huberdeau","FLA","L","76","204.98333333333","4","9","2","7","13","56.52","29","13.79","54","41","38","18","0","4","6","3","3","0","0","2","9","0","2","8","0","2","0","100.00"
"2016","Seth Jones","CBJ, NSH","D","81","206.1","1","12","2","10","13","76.47","25","4.00","51","33","15","3","0","3","0","0","0","0","0","2","10","1","2","5","5","0","0","-"
"2016","Joel Ward","S.J","R","79","168.33333333333","5","7","5","2","12","52.17","25","20.00","38","37","31","24","0","4","4","2","2","0","0","0","7","0","4","3","1","29","13","69.05"
"2016","Scott Hartnell","CBJ","L","79","200.95","10","2","1","1","12","52.17","30","33.33","54","45","45","28","0","5","20","7","5","2","0","1","3","2","6","5","0","0","0","-"
"2016","Jussi Jokinen","FLA","L","81","211.63333333333","5","7","4","3","12","60.00","32","15.63","54","39","30","9","0","4","4","2","2","0","0","0","6","1","1","4","0","70","56","55.56"
"2016","Jeff Carter","L.A","C","77","175.45","4","8","4","4","12","44.44","38","10.53","73","59","42","20","0","4","2","1","1","0","0","1","9","1","5","8","0","67","46","59.29"
"2016","Lee Stempniak","BOS, N.J","R","82","156.56666666667","3","9","6","3","12","70.59","13","23.08","28","24","18","12","1","2","2","1","1","0","0","0","3","1","2","6","0","1","0","100.00"
"2016","Anton Stralman","T.B","D","73","211.13333333333","1","11","5","6","12","60.00","16","6.25","35","18","8","3","0","3","2","1","1","0","0","1","6","1","4","4","3","0","0","-"
"2016","Bryan Little","WPG","C","57","168.1","2","10","4","6","12","66.67","26","7.69","47","36","29","11","0","1","2","1","1","0","0","0","1","1","0","1","0","117","73","61.58"
"2016","Jamie McGinn","ANA, BUF","L","84","203.31666666667","9","3","0","3","12","48.00","30","30.00","51","47","44","38","2","3","2","1","1","0","0","0","5","5","1","7","0","0","0","-"
"2016","David Schlemko","N.J","D","67","136.21666666667","1","11","8","3","12","63.16","20","5.00","40","29","13","1","0","3","0","0","0","0","0","1","2","0","2","2","1","0","0","-"
"2016","Mark Letestu","EDM","C","82","164.95","3","9","3","6","12","60.00","29","10.34","55","46","34","18","0","2","0","0","0","0","0","0","6","1","3","5","0","76","71","51.70"
"2016","David Perron","ANA, PIT","L","71","147.63333333333","4","8","6","2","12","57.14","24","16.67","41","34","29","15","0","4","10","5","5","0","0","3","2","2","9","10","1","0","1","0.00"
"2016","Jake Gardiner","TOR","D","79","183.75","1","11","5","6","12","70.59","21","4.76","64","42","16","2","2","3","8","4","4","0","0","0","7","1","2","10","4","0","0","-"
"2016","Adam Henrique","N.J","C","80","210.45","7","5","3","2","12","60.00","26","26.92","38","32","22","11","0","1","0","0","0","0","0","2","6","2","6","8","0","82","89","47.95"
"2016","Gustav Nyquist","DET","R","82","228.08333333333","7","5","2","3","12","52.17","31","22.58","51","42","39","17","0","3","8","4","4","0","0","0","5","1","4","10","0","0","0","-"
"2016","Taylor Hall","EDM","L","82","231.1","4","8","4","4","12","63.16","49","8.16","80","58","45","18","2","3","12","6","6","0","0","1","13","2","5","20","0","4","5","44.44"
"2016","Matt Dumba","MIN","D","81","177.88333333333","6","6","6","0","12","75.00","56","10.71","107","78","33","9","0","9","12","3","1","2","0","2","4","0","6","4","0","0","0","-"
"2016","Anthony Duclair","ARI","L","81","229.01666666667","8","4","2","2","12","54.55","35","22.86","56","50","53","31","0","7","10","5","5","0","0","1","2","4","4","16","0","0","0","-"
"2016","Bo Horvat","VAN","C","82","147.01666666667","4","8","6","2","12","92.31","25","16.00","36","33","31","19","0","4","4","2","2","0","0","1","2","0","6","6","1","69","46","60.00"
"2016","Alexander Wennberg","CBJ","C","69","150.51666666667","1","11","8","3","12","66.67","29","3.45","43","36","26","11","0","5","0","0","0","0","0","1","3","1","1","8","2","45","52","46.39"
"2016","Jaromir Jagr","FLA","R","79","214.45","5","6","3","3","11","57.89","30","16.67","54","46","42","21","0","3","2","1","1","0","0","0","5","1","1","8","0","0","0","-"
"2016","Francois Beauchemin","COL","D","82","173.2","2","9","3","6","11","52.38","25","8.00","52","37","12","3","0","5","6","3","3","0","0","1","2","1","1","3","5","0","0","-"
"2016","PA Parenteau","TOR","R","77","214.56666666667","7","4","2","2","11","61.11","40","17.50","89","63","48","17","0","6","16","8","8","0","0","2","7","2","1","9","1","0","1","0.00"
