Year,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
2014,Jason Spezza,OTT,C,75,229.3166667,9,14,6,8,23,82.14,59,15.25,95,74,35,13,0,7,6,3,3,0,0,0,8,2,0,6,0,134,103,56.54
2014,Ryan Getzlaf,ANA,C,77,282.0333333,5,18,13,5,23,74.19,53,9.43,115,81,52,13,2,4,5,1,0,1,0,2,25,5,7,6,2,53,39,57.61
2014,Anze Kopitar,L.A,C,82,279,10,13,6,7,23,74.19,40,25,72,63,53,26,0,8,4,2,2,0,0,0,12,3,5,6,1,121,93,56.54
2014,P.K. Subban,MTL,D,82,381.5166667,4,19,8,11,23,54.76,101,3.96,238,148,31,4,2,28,8,4,4,0,0,2,11,5,9,8,4,0,0,-
2014,Jakub Voracek,PHI,R,82,276.4166667,8,15,6,9,23,53.49,76,10.53,143,92,59,10,0,10,8,4,4,0,0,0,8,0,1,6,4,1,0,100
2014,Chris Kunitz,PIT,L,78,283.2,13,9,2,7,22,44,54,24.07,75,69,67,44,0,4,18,9,9,0,0,3,5,0,9,16,0,1,1,50
2014,John Carlson,WSH,D,82,257.9333333,5,17,10,7,22,55,73,6.85,130,92,34,0,0,6,2,1,1,0,0,1,4,11,2,1,7,0,0,-
2014,Ryan O'Reilly,COL,C,80,213.3166667,9,13,6,7,22,75.86,52,17.31,66,59,49,30,2,4,0,0,0,0,0,2,7,2,1,8,1,55,48,53.4
2014,Oliver Ekman-Larsson,PHX,D,80,327.4666667,8,14,6,8,22,48.89,76,10.53,183,117,57,9,0,17,8,4,4,0,0,0,5,3,5,9,3,0,0,-
2014,Martin St. Louis,"NYR, T.B",R,81,269.6333333,9,12,6,6,21,80.77,36,25,74,55,35,10,0,3,0,0,0,0,0,0,11,2,0,10,2,0,10,0
2014,Andrei Markov,MTL,D,81,355.75,2,19,8,11,21,51.22,45,4.44,106,69,26,10,0,7,0,0,0,0,0,1,4,6,2,5,9,0,0,-
2014,Radim Vrbata,PHX,R,80,224.0333333,10,11,4,7,21,80.77,66,15.15,107,85,46,13,1,8,6,3,3,0,0,1,7,0,2,9,1,3,3,50
2014,Jussi Jokinen,PIT,L,81,184.8,6,15,9,6,21,84,32,18.75,60,46,42,11,1,2,6,3,3,0,0,1,7,0,1,6,1,18,8,69.23
2014,Duncan Keith,CHI,D,79,251.0333333,3,18,6,12,21,63.64,47,6.38,115,68,26,0,0,7,4,2,2,0,0,1,5,4,1,3,1,0,0,-
2014,Troy Brouwer,WSH,R,82,280.8333333,12,9,3,6,21,39.62,56,21.43,94,81,83,40,2,7,16,8,8,0,0,1,2,0,17,7,0,97,88,52.43
2014,Marcus Johansson,WSH,L,80,240.1666667,6,15,10,5,21,52.5,26,23.08,35,32,31,20,0,4,0,0,0,0,0,2,11,1,3,19,1,6,11,35.29
2014,Kimmo Timonen,PHI,D,77,265.1833333,1,19,14,5,20,55.56,46,2.17,104,72,20,1,3,11,6,3,3,0,0,0,2,2,7,2,8,0,0,-
2014,Scott Hartnell,PHI,L,78,257.3666667,9,11,6,5,20,50,51,17.65,87,78,76,31,0,7,33,11,9,1,1,7,5,4,8,13,2,2,3,40
2014,Valtteri Filppula,T.B,C,75,252.5,6,14,10,4,20,58.82,24,25,44,37,22,5,0,3,6,3,3,0,0,2,8,1,3,10,1,116,85,57.71
2014,Frans Nielsen,NYI,C,80,275.1333333,5,15,11,4,20,58.82,36,13.89,61,51,43,19,0,5,0,0,0,0,0,1,12,3,1,8,1,19,19,50
2014,Zach Parise,MIN,L,67,223.6,14,6,3,3,20,76.92,73,19.18,98,88,79,53,0,9,0,0,0,0,0,0,3,2,2,15,0,0,1,0
2014,Mark Giordano,CGY,D,64,221.95,7,13,5,8,20,76.92,53,13.21,110,71,34,5,1,6,11,4,3,1,0,0,7,4,3,11,1,0,0,-
2014,Phil Kessel,TOR,R,82,258.3166667,8,12,8,4,20,71.43,71,11.27,129,88,52,16,1,9,6,3,3,0,0,0,16,1,2,11,0,0,3,0
2014,Nick Bonino,ANA,C,77,219.75,7,13,2,11,20,71.43,40,17.5,77,59,49,16,1,6,8,4,4,0,0,0,9,3,1,5,0,112,109,50.68
2014,Jordan Eberle,EDM,R,80,243.3666667,7,13,9,4,20,71.43,44,15.91,79,59,55,19,1,8,4,2,2,0,0,0,9,8,0,11,1,0,2,0
2014,Jeff Skinner,CAR,L,71,219.9166667,11,9,7,2,20,68.97,62,17.74,116,86,54,21,0,11,6,3,3,0,0,2,10,3,2,11,1,1,5,16.67
2014,Ryan Johansen,CBJ,C,82,216.3166667,7,13,7,6,20,64.52,53,13.21,90,74,46,17,0,9,11,4,3,1,0,1,10,2,8,18,0,108,83,56.54
2014,Ryan Nugent-Hopkins,EDM,C,80,239.8333333,6,14,9,5,20,68.97,43,13.95,75,54,40,9,1,4,2,1,1,0,0,0,6,5,4,4,1,86,106,44.79
2014,Shane Doan,PHX,R,69,198.0166667,10,9,7,2,19,61.29,34,29.41,61,55,47,32,0,3,2,1,1,0,0,1,4,3,10,9,0,2,0,100
2014,Joe Thornton,S.J,C,82,301.6,2,17,5,12,19,48.72,41,4.88,75,52,46,18,0,8,6,3,3,0,0,3,21,3,5,6,2,107,67,61.49
2014,David Legwand,"DET, NSH",C,83,236.9,6,13,9,4,19,57.58,31,19.35,41,36,22,12,0,3,6,3,3,0,0,0,7,2,0,6,0,80,71,52.98
2014,Brad Richards,NYR,C,82,303.1333333,5,14,9,5,19,51.35,76,6.58,165,104,54,9,2,10,2,1,1,0,0,0,13,2,2,2,5,29,27,51.79
2014,Matt Moulson,"BUF, MIN, NYI",L,75,232.8166667,9,10,6,4,19,63.33,40,22.5,61,55,54,42,0,3,4,2,2,0,0,3,3,3,1,10,0,1,0,100
2014,Blake Wheeler,WPG,R,82,216.4833333,8,11,7,4,19,79.17,37,21.62,68,57,42,17,1,5,14,7,7,0,0,0,3,1,5,11,0,2,2,50
2014,David Krejci,BOS,C,80,204.9333333,3,16,8,8,19,70.37,28,10.71,62,43,24,7,0,3,2,1,1,0,0,1,8,1,2,8,1,80,48,62.5
2014,Jamie Benn,DAL,L,81,297.3666667,5,14,8,6,19,55.88,54,9.26,109,86,67,29,1,9,17,7,6,1,0,2,14,7,12,17,2,128,109,54.01
2014,Cody Hodgson,BUF,C,72,224.8666667,9,10,8,2,19,79.17,43,20.93,79,56,39,17,2,5,2,1,1,0,0,1,11,1,0,3,0,97,102,48.74
2014,Torey Krug,BOS,D,79,200.65,6,13,6,7,19,76,59,10.17,118,74,21,6,2,6,6,3,3,0,0,3,7,4,1,5,4,0,0,-
2014,Daniel Alfredsson,DET,R,68,218.8,4,14,7,7,18,56.25,49,8.16,95,66,30,6,0,3,0,0,0,0,0,1,8,3,4,2,1,1,0,100
2014,Dan Boyle,S.J,D,75,273.1333333,6,12,6,6,18,62.07,56,10.71,116,76,33,7,1,5,0,0,0,0,0,1,9,4,5,6,9,0,0,-
2014,Daniel Sedin,VAN,L,73,261.45,5,13,6,7,18,69.23,51,9.8,92,72,56,22,1,7,14,3,2,0,1,2,5,2,0,11,1,1,5,16.67
2014,Henrik Sedin,VAN,C,70,243.1166667,4,14,7,7,18,72,19,21.05,37,23,26,13,1,2,6,3,3,0,0,1,7,1,2,3,0,83,62,57.24
2014,Mikko Koivu,MIN,C,65,225.05,2,16,10,6,18,72,28,7.14,62,41,31,8,0,5,2,1,1,0,0,2,8,2,1,3,0,129,88,59.45
2014,Marek Zidlicky,N.J,D,81,233.2833333,8,10,4,6,18,60,40,20,84,57,20,5,1,3,4,2,2,0,0,3,11,2,3,6,4,0,0,-
2014,Thomas Vanek,"BUF, MTL, NYI",L,78,310.2333333,8,10,7,3,18,66.67,70,11.43,113,91,87,51,0,9,6,3,3,0,0,2,5,2,4,1,0,5,7,41.67
2014,Corey Perry,ANA,R,81,283.9666667,8,10,5,5,18,56.25,66,12.12,117,100,90,55,0,8,12,6,6,0,0,5,5,2,5,16,1,0,0,-
2014,Jack Johnson,CBJ,D,82,264.1666667,4,14,5,9,18,58.06,37,10.81,83,60,27,5,1,3,0,0,0,0,0,0,7,0,8,6,2,0,1,0
2014,Cody Franson,TOR,D,79,231.7166667,1,17,9,8,18,69.23,38,2.63,76,49,15,2,0,7,4,2,2,0,0,0,8,4,15,8,2,0,0,-
2014,Derick Brassard,NYR,C,81,206.7666667,7,11,7,4,18,81.82,36,19.44,68,51,39,15,1,2,8,4,4,0,0,0,5,2,5,6,0,94,74,55.95
2014,Alex Pietrangelo,STL,D,81,228.7333333,2,16,9,7,18,64.29,36,5.56,89,53,22,3,0,6,2,1,1,0,0,0,2,1,0,6,6,0,0,-
2014,Derek Stepan,NYR,C,82,224.1,5,13,3,10,18,62.07,43,11.63,76,63,44,17,1,5,0,0,0,0,0,1,11,4,1,14,0,123,120,50.62
2014,Nazem Kadri,TOR,C,78,185.7166667,7,11,6,5,18,90,24,29.17,53,39,29,15,0,5,16,4,3,0,1,1,7,1,4,11,0,83,75,52.53
2014,Jaromir Jagr,N.J,R,82,240.15,5,12,6,6,17,51.52,35,14.29,62,47,42,12,0,3,2,1,1,0,0,1,10,1,0,8,0,0,0,-
2014,Patrik Elias,N.J,C,65,161.4833333,4,13,5,8,17,70.83,19,21.05,31,21,18,7,0,0,2,1,1,0,0,1,9,0,3,5,1,35,36,49.3
2014,Henrik Zetterberg,DET,L,45,159.2666667,3,14,9,5,17,68,37,8.11,70,55,31,4,1,3,0,0,0,0,0,1,7,3,2,4,0,46,33,58.23
2014,Jason Pominville,MIN,R,82,284.0333333,7,10,3,7,17,54.84,66,10.61,120,92,56,18,0,7,0,0,0,0,0,1,11,1,1,8,5,31,17,64.58
2014,Alexander Steen,STL,L,68,227.6166667,7,10,6,4,17,53.13,57,12.28,133,81,41,3,0,11,2,1,1,0,0,1,5,1,2,6,1,15,21,41.67
2014,Ryan Suter,MIN,D,82,310.0166667,3,14,7,7,17,51.52,42,7.14,102,63,25,0,2,9,4,2,2,0,0,0,10,1,2,4,7,1,0,100
2014,Johan Franzen,DET,R,54,158.3333333,7,10,8,2,17,70.83,37,18.92,63,53,26,13,0,3,18,5,4,0,1,1,4,2,3,4,0,37,31,54.41
2014,Patric Hornqvist,NSH,R,76,221.9333333,7,10,5,5,17,58.62,41,17.07,56,54,47,38,0,7,14,7,7,0,0,2,6,4,7,12,2,0,1,0
2014,Teddy Purcell,T.B,L,81,246.25,3,14,7,7,17,68,29,10.34,63,47,37,9,0,9,4,2,2,0,0,0,8,3,0,3,2,0,1,0
2014,Max Pacioretty,MTL,L,73,220.3166667,10,7,6,1,17,65.38,61,16.39,90,72,55,30,0,14,4,2,2,0,0,0,4,1,1,11,0,1,1,50
2014,Matt Duchene,COL,C,71,194.1,5,12,7,5,17,65.38,34,14.71,55,44,39,13,0,7,9,3,2,1,0,1,6,1,1,11,1,58,42,58
2014,Eric Gelinas,N.J,D,60,145.7166667,5,12,7,5,17,77.27,45,11.11,69,56,11,2,0,6,4,2,2,0,0,1,7,2,7,7,0,0,0,-
2014,Mats Zuccarello,NYR,R,77,203.6166667,4,13,5,8,17,70.83,40,10,78,61,54,23,0,2,8,4,4,0,0,4,9,2,5,9,0,1,0,100
2014,Taylor Hall,EDM,L,75,238.2333333,7,10,3,7,17,53.13,58,12.07,96,76,50,17,0,5,6,3,3,0,0,1,15,6,4,16,0,3,5,37.5
2014,Nathan MacKinnon,COL,C,82,191.65,8,9,6,3,17,65.38,49,16.33,70,60,55,30,0,8,4,2,2,0,0,3,9,1,2,14,1,22,18,55
2014,Derek Roy,STL,C,75,173.7,4,12,7,5,16,72.73,26,15.38,51,39,36,17,0,5,8,4,4,0,0,0,5,1,0,5,1,64,41,60.95
2014,Ryan Kesler,VAN,C,77,269.6333333,9,7,2,5,16,59.26,80,11.25,121,101,83,57,0,8,17,7,6,1,0,3,4,3,6,13,0,109,77,58.6
2014,David Backes,STL,R,74,196.8833333,10,6,5,1,16,55.17,28,35.71,56,50,44,28,1,4,25,7,5,1,1,2,3,0,12,5,0,82,83,49.7
2014,Carl Soderberg,BOS,C,73,132.5,5,11,10,1,16,72.73,25,20,39,35,33,22,0,3,4,2,2,0,0,1,5,1,2,7,0,4,4,50
2014,Drew Doughty,L.A,D,78,305.1166667,6,10,6,4,16,53.33,61,9.84,110,79,32,5,0,10,4,2,2,0,0,2,17,1,6,6,2,0,0,-
2014,Mikkel Boedker,PHX,L,82,181,5,11,5,6,16,64,22,22.73,42,35,30,8,0,3,4,2,2,0,0,0,3,0,5,5,0,0,0,-
2014,Tyler Ennis,BUF,"C, L",80,259.3166667,6,10,5,5,16,64,48,12.5,75,60,53,31,0,11,8,4,4,0,0,0,8,1,5,12,0,26,36,41.94
2014,Cam Fowler,ANA,D,70,236.5666667,4,12,6,6,16,57.14,39,10.26,85,58,25,4,1,9,0,0,0,0,0,0,11,0,0,3,4,0,0,-
2014,Ray Whitney,DAL,L,69,198.4,3,12,6,6,15,71.43,40,7.5,95,65,42,15,1,6,2,1,1,0,0,0,14,1,1,2,0,0,0,-
2014,Zdeno Chara,BOS,D,77,187.55,10,5,2,3,15,55.56,36,27.78,65,54,36,26,0,2,8,3,3,0,0,0,5,1,5,10,0,0,0,-
2014,Mike Ribeiro,PHX,C,80,263.5833333,4,11,5,6,15,50,24,16.67,33,28,21,16,0,2,8,4,4,0,0,1,17,3,11,9,0,36,40,47.37
2014,Mark Streit,PHI,D,82,220.9666667,4,11,5,6,15,71.43,40,10,97,63,13,1,0,11,4,2,2,0,0,1,4,2,3,6,2,0,0,-
2014,Clarke MacArthur,OTT,L,79,203.8,8,7,5,2,15,53.57,32,25,54,44,39,17,2,5,16,8,8,0,0,1,6,1,5,7,1,3,3,50
2014,Travis Zajac,N.J,C,80,202.7166667,3,12,6,6,15,55.56,27,11.11,50,37,33,9,1,3,2,1,1,0,0,0,2,1,1,6,1,96,88,52.17
2014,Mike Green,WSH,D,70,193.2666667,3,12,11,1,15,53.57,42,7.14,91,64,28,2,1,2,2,1,1,0,0,1,5,5,2,8,3,0,0,-
2014,Alex Goligoski,DAL,D,81,270.0666667,3,12,6,6,15,60,46,6.52,89,53,25,4,1,6,2,1,1,0,0,1,16,1,2,6,8,0,0,-
2014,Andrej Sekera,CAR,D,74,198.3166667,4,11,8,3,15,78.95,40,10,78,48,14,2,0,7,0,0,0,0,0,0,2,4,2,7,0,0,0,-
2014,Paul Stastny,COL,C,71,168.6833333,4,11,8,3,15,78.95,17,23.53,29,23,19,12,0,2,2,1,1,0,0,1,4,1,5,6,2,89,58,60.54
2014,T.J. Oshie,STL,R,79,216.35,5,10,7,3,15,50,36,13.89,60,46,34,20,0,2,6,3,3,0,0,8,2,4,1,10,0,3,4,42.86
2014,Matt Niskanen,PIT,D,81,242.4333333,3,12,7,5,15,45.45,51,5.88,110,77,35,5,2,5,2,1,1,0,0,0,9,2,5,3,4,0,0,-
2014,David Desharnais,MTL,C,79,212.4333333,3,12,6,6,15,65.22,14,21.43,21,18,14,8,1,2,0,0,0,0,0,0,2,2,0,7,1,115,85,57.5
2014,Bryan Little,WPG,C,82,219.3166667,8,7,3,4,15,62.5,32,25,60,46,46,24,0,5,8,4,4,0,0,1,4,0,0,8,0,106,94,53
2014,Kyle Okposo,NYI,R,71,281.9,5,10,6,4,15,45.45,50,10,99,67,65,28,1,2,17,7,6,1,0,3,7,0,1,12,0,28,28,50
2014,Jonathan Toews,CHI,C,76,240.8166667,5,10,6,4,15,42.86,36,13.89,52,47,42,22,2,4,6,3,3,0,0,4,5,6,3,14,0,184,100,64.79
2014,James van Riemsdyk,TOR,L,80,252.6833333,9,6,4,2,15,57.69,59,15.25,72,71,60,49,2,7,4,2,2,0,0,1,5,4,8,11,0,21,23,47.73
2014,Jason Garrison,VAN,D,81,222.1833333,4,11,7,4,15,65.22,85,4.71,155,119,32,8,1,8,14,3,2,0,1,1,5,4,2,6,6,0,0,-
2014,Sergei Gonchar,DAL,D,76,189.55,1,13,5,8,14,73.68,26,3.85,49,32,9,0,0,5,4,2,2,0,0,3,8,1,3,4,1,0,0,-
2014,Jarome Iginla,BOS,R,78,194.5333333,4,10,7,3,14,53.85,42,9.52,97,72,45,15,0,4,12,3,1,2,0,0,8,0,9,10,0,1,4,20
2014,Ales Hemsky,"EDM, OTT",R,75,177.4333333,2,12,5,7,14,77.78,12,16.67,25,17,11,5,0,2,4,2,2,0,0,0,11,2,0,9,0,0,0,-
2014,Mike Cammalleri,CGY,L,63,190.8833333,6,8,4,4,14,82.35,47,12.77,86,66,37,12,0,6,6,3,3,0,0,1,5,2,0,4,0,26,29,47.27
2014,Jeff Carter,L.A,C,72,236.5166667,8,6,3,3,14,58.33,53,15.09,101,77,65,32,0,7,8,4,4,0,0,0,14,1,4,4,0,70,59,54.26
2014,Erik Johnson,COL,D,80,211.8166667,2,12,8,4,14,51.85,40,5,69,49,16,3,1,5,0,0,0,0,0,1,6,3,1,4,4,0,0,-
2014,Kyle Turris,OTT,C,82,197.9166667,6,8,4,4,14,60.87,26,23.08,54,38,24,6,0,1,8,4,4,0,0,2,6,4,1,7,0,84,69,54.9
2014,Victor Hedman,T.B,D,75,187.5666667,3,11,4,7,14,60.87,29,10.34,57,39,8,2,0,4,2,1,1,0,0,2,8,0,0,1,6,0,0,-
2014,Reilly Smith,BOS,R,82,136.1,6,8,3,5,14,63.64,24,25,41,33,19,10,0,4,0,0,0,0,0,0,4,0,3,5,0,0,0,-
2014,Marian Hossa,CHI,R,72,159.3,4,9,6,3,13,56.52,40,10,62,49,33,11,0,3,4,2,2,0,0,1,4,4,3,9,1,0,0,-
2014,Vincent Lecavalier,PHI,C,69,169.9,8,5,3,2,13,86.67,37,21.62,69,49,37,11,1,2,2,1,1,0,0,0,8,2,6,1,1,46,52,46.94
2014,Antoine Vermette,PHX,C,82,200.2,7,6,1,5,13,43.33,29,24.14,42,39,38,30,1,2,8,4,4,0,0,2,3,2,2,9,1,140,100,58.33
2014,Jiri Hudler,CGY,R,75,234.4,2,11,8,3,13,56.52,19,10.53,42,31,16,5,0,0,0,0,0,0,0,2,7,3,1,10,0,2,1,66.67
2014,Toby Enstrom,WPG,D,82,268.85,4,9,2,7,13,43.33,28,14.29,64,38,20,1,0,4,10,5,5,0,0,0,6,0,0,8,3,0,0,-
2014,Martin Hanzal,PHX,C,65,181.1,5,8,6,2,13,56.52,32,15.63,62,58,55,50,0,7,14,7,7,0,0,1,6,2,10,8,0,107,67,61.49
2014,Andy Greene,N.J,D,82,196.2833333,3,10,5,5,13,65,30,10,52,37,16,4,0,2,2,1,1,0,0,0,4,2,1,7,5,0,0,-
2014,Logan Couture,S.J,C,65,220.8166667,4,9,4,5,13,50,65,6.15,121,91,71,28,0,10,2,1,1,0,0,1,7,2,0,14,1,26,22,54.17
2014,David Perron,EDM,L,78,221.2,8,5,3,2,13,68.42,38,21.05,69,54,41,15,0,4,22,11,11,0,0,4,5,2,5,11,0,1,3,25
2014,Ryan McDonagh,NYR,D,77,224.4166667,2,11,3,8,13,56.52,41,4.88,78,54,27,3,1,6,6,3,3,0,0,0,13,2,2,7,5,0,0,-
2014,Steven Stamkos,T.B,C,37,142.05,9,4,2,2,13,65,47,19.15,82,64,42,14,0,3,2,1,1,0,0,1,2,1,1,3,0,38,31,55.07
2014,Slava Voynov,L.A,D,82,232.3833333,1,12,8,4,13,65,37,2.7,91,61,27,1,0,8,10,5,5,0,0,1,10,0,10,6,1,0,0,-
2014,Roman Josi,NSH,D,72,224.3333333,3,10,5,5,13,56.52,38,7.89,72,49,13,1,0,3,0,0,0,0,0,1,5,0,1,6,4,0,0,-
2014,Alex Chiasson,DAL,R,79,265.3333333,6,7,4,3,13,46.43,57,10.53,87,78,78,56,0,12,7,2,1,1,0,1,4,3,4,14,0,30,33,47.62
2014,Brian Campbell,FLA,D,82,318.8833333,2,10,7,3,12,57.14,33,6.06,83,52,28,1,0,4,0,0,0,0,0,1,7,7,3,5,4,0,0,-
2014,Pavel Datsyuk,DET,C,45,141.7,6,6,4,2,12,54.55,27,22.22,40,34,21,8,0,3,0,0,0,0,0,1,2,8,1,6,0,86,53,61.87
2014,R.J. Umberger,CBJ,C,74,152,8,4,3,1,12,66.67,27,29.63,39,36,30,22,0,4,8,4,4,0,0,1,6,0,4,6,0,7,4,63.64
2014,Christian Ehrhoff,BUF,D,79,271.5,1,11,2,9,12,41.38,43,2.33,87,62,10,1,0,4,2,1,1,0,0,1,10,6,1,6,1,0,0,-
2014,Alexander Semin,CAR,R,65,222.6,6,6,3,3,12,66.67,50,12,118,72,53,15,2,10,4,2,2,0,0,2,10,2,1,6,0,0,1,0
2014,Joffrey Lupul,TOR,L,69,168.3166667,6,6,5,1,12,50,46,13.04,67,60,51,30,1,5,4,2,2,0,0,3,4,1,8,15,1,13,15,46.43
2014,Eric Staal,CAR,C,79,266.6166667,1,11,7,4,12,50,43,2.33,86,72,48,26,2,6,14,7,7,0,0,1,10,4,4,11,0,131,102,56.22
2014,Mike Richards,L.A,C,82,235.1333333,4,8,4,4,12,66.67,39,10.26,86,65,47,27,0,8,4,2,2,0,0,1,21,0,4,3,0,46,36,56.1
2014,Andrew Ladd,WPG,L,78,212.8166667,4,8,5,3,12,50,29,13.79,51,43,33,16,1,4,15,6,5,1,0,4,6,1,7,12,0,5,6,45.45
2014,Alexander Edler,VAN,D,63,179.85,4,8,4,4,12,66.67,39,10.26,99,56,26,5,0,5,6,3,3,0,0,0,5,2,2,6,1,1,1,50
2014,Ryan Callahan,"NYR, T.B",R,65,157.2833333,7,5,2,3,12,44.44,30,23.33,43,40,36,28,0,1,6,3,3,0,0,1,1,0,5,6,0,0,0,-
2014,Kris Letang,PIT,D,37,137.4,6,6,4,2,12,63.16,33,18.18,63,47,28,4,0,4,6,3,3,0,0,2,5,0,1,5,0,0,0,-
2014,Kris Russell,CGY,D,68,202.6833333,4,8,4,4,12,52.17,18,22.22,44,28,18,2,0,0,2,1,1,0,0,0,4,2,1,3,3,0,0,-
2014,Milan Lucic,BOS,L,80,188.5666667,3,9,4,5,12,46.15,29,10.34,43,36,24,16,0,4,14,4,2,2,0,2,12,3,7,12,0,41,36,53.25
2014,Justin Schultz,EDM,D,74,254.8666667,1,11,6,5,12,50,32,3.13,81,48,26,2,0,6,2,1,1,0,0,0,4,3,0,5,5,0,0,-
2014,Patrick Wiercioch,OTT,D,53,143.15,3,9,6,3,12,80,34,8.82,67,49,14,2,0,7,4,2,2,0,0,0,7,0,2,1,4,0,0,-
2014,Adam Henrique,N.J,C,77,164.15,7,5,2,3,12,66.67,24,29.17,34,29,26,17,0,2,4,2,2,0,0,0,7,2,2,4,0,62,79,43.97
2014,Chris Kreider,NYR,L,66,147,6,6,4,2,12,80,19,31.58,35,35,29,20,0,2,15,5,4,1,0,3,6,1,4,4,1,0,1,0
2014,Mikael Granlund,MIN,C,63,159.6666667,2,10,4,6,12,63.16,18,11.11,30,25,12,4,0,1,0,0,0,0,0,2,4,2,0,13,0,56,36,60.87
2014,Morgan Rielly,TOR,D,73,141.3833333,1,11,5,6,12,63.16,13,7.69,33,19,12,0,0,2,4,2,2,0,0,0,7,4,2,6,0,0,0,-
2014,Mike Fisher,NSH,C,75,205.15,4,7,5,2,11,42.31,40,10,62,49,44,10,0,1,7,2,1,1,0,0,8,1,3,6,0,59,50,54.13
2014,Jay Bouwmeester,STL,D,82,173.4166667,1,10,4,6,11,68.75,24,4.17,54,37,15,0,0,3,0,0,0,0,0,0,1,0,3,8,1,1,0,100
2014,Dion Phaneuf,TOR,D,80,264.0166667,2,9,2,7,11,40.74,32,6.25,81,50,13,1,0,6,12,6,6,0,0,1,5,4,4,8,6,0,0,-
