Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2016,Dave Dziurzynski,OTT,L,29,10/6/89,Lloydminster,AB,CAN,CAN,75,224,-,-,-,-,-
2016,David Backes,STL,R,34,5/1/84,Minneapolis,MN,USA,USA,75,215,2003,STL,2,32,62
2016,David Clarkson,CBJ,R,34,3/31/84,Toronto,ON,CAN,CAN,72,207,-,-,-,-,-
2016,David Desharnais,MTL,C,32,9/14/86,Laurier-Station,QC,CAN,CAN,67,180,-,-,-,-,-
2016,David Jones,"CGY, MIN",R,34,8/10/84,Guelph,ON,CAN,CAN,75,208,2003,COL,9,27,288
2016,David Krejci,BOS,C,32,4/28/86,Sternberk,,CZE,CZE,72,188,2004,BOS,2,33,63
2016,David Legwand,BUF,C,38,8/17/80,Detroit,MI,USA,USA,74,207,1998,NSH,1,2,2
2016,David Pastrnak,BOS,R,22,5/25/96,Havirov,,CZE,CZE,72,194,2014,BOS,1,25,25
2016,David Perron,"ANA, PIT",L,30,5/28/88,Sherbrooke,QC,CAN,CAN,72,200,2007,STL,1,26,26
2016,David Rundblad,CHI,D,28,10/8/90,Lycksele,,SWE,SWE,74,187,2009,STL,1,17,17
2016,David Savard,CBJ,D,28,10/22/90,St. Hyacinthe,QC,CAN,CAN,74,227,2009,CBJ,4,3,94
2016,David Schlemko,N.J,D,31,5/7/87,Edmonton,AB,CAN,CAN,73,191,-,-,-,-,-
2016,David Warsofsky,"N.J, PIT",D,28,5/30/90,Marshfield,MA,USA,USA,69,170,2008,STL,4,4,95
2016,Dean Kukan,CBJ,D,25,7/8/93,Volketswil,,CHE,CHE,74,186,-,-,-,-,-
2016,Dennis Everberg,COL,R,27,12/31/91,Vasteras,,SWE,SWE,76,205,-,-,-,-,-
2016,Dennis Rasmussen,CHI,C,28,7/3/90,Vasteras,,SWE,SWE,75,192,-,-,-,-,-
2016,Dennis Seidenberg,BOS,D,37,7/18/81,Schwenningen,,DEU,DEU,72,199,2001,PHI,6,7,172
2016,Dennis Wideman,CGY,D,35,3/20/83,Kitchener,ON,CAN,CAN,72,202,2002,BUF,8,12,241
2016,Derek Dorsett,VAN,R,32,12/20/86,Kindersley,SK,CAN,CAN,72,192,2006,CBJ,7,6,189
2016,Derek Forbort,L.A,D,26,3/4/92,Duluth,MN,USA,USA,76,219,2010,L.A,1,15,15
2016,Derek Grant,CGY,C,28,4/20/90,Abbotsford,BC,CAN,CAN,75,215,2008,OTT,4,28,119
2016,Derek MacKenzie,FLA,C,37,6/11/81,Sudbury,ON,CAN,CAN,71,177,1999,ATL,5,2,128
2016,Derek Ryan,CAR,C,32,12/29/86,Spokane,WA,USA,USA,71,185,-,-,-,-,-
2016,Derek Stepan,NYR,C,28,6/18/90,Hastings,MN,USA,USA,72,196,2008,NYR,2,21,51
2016,Derick Brassard,NYR,C,31,9/22/87,Hull,QC,CAN,CAN,73,202,2006,CBJ,1,6,6
2016,Derrick Pouliot,PIT,D,25,1/16/94,Estevan,SK,CAN,CAN,72,196,2012,PIT,1,8,8
2016,Deryk Engelland,CGY,D,36,4/3/82,Edmonton,AB,CAN,CAN,74,214,2000,N.J,6,27,194
2016,Devante Smith-Pelly,"MTL, N.J",R,26,6/14/92,Scarborough,ON,CAN,CAN,72,223,2010,ANA,2,12,42
2016,Devin Shore,DAL,C,24,7/19/94,Ajax,ON,CAN,CAN,72,205,2012,DAL,2,31,61
2016,Dion Phaneuf,"OTT, TOR",D,33,4/10/85,Edmonton,AB,CAN,CAN,75,222,2003,CGY,1,9,9
2016,Dmitrij Jaskin,STL,R,25,3/23/93,Omsk,,RUS,CZE,74,216,2011,STL,2,11,41
2016,Dmitry Kulikov,FLA,D,28,10/29/90,Lipetsk,,RUS,RUS,73,204,2009,FLA,1,14,14
2016,Dmitry Orlov,WSH,D,27,7/23/91,Novokuznetsk,,RUS,RUS,71,212,2009,WSH,2,25,55
2016,Dominic Moore,NYR,C,38,8/3/80,Thornhill,ON,CAN,CAN,72,192,2000,NYR,3,30,95
2016,Dominik Simon,PIT,C,24,8/8/94,Prague,,CZE,CZE,71,190,2015,PIT,5,16,137
2016,Dougie Hamilton,CGY,D,25,6/17/93,Toronto,ON,CAN,CAN,78,229,2011,BOS,1,9,9
2016,Drew Doughty,L.A,D,29,12/8/89,London,ON,CAN,CAN,73,202,2008,L.A,1,2,2
2016,Drew Miller,DET,L,34,2/17/84,Dover,NJ,USA,USA,74,183,2003,ANA,6,19,186
2016,Drew Shore,CGY,C,28,1/29/91,Denver,CO,USA,USA,75,205,2009,FLA,2,14,44
2016,Drew Stafford,WPG,R,33,10/30/85,Milwaukee,WI,USA,USA,74,215,2004,BUF,1,13,13
2016,Duncan Keith,CHI,D,35,7/16/83,Winnipeg,MB,CAN,CAN,73,192,2002,CHI,2,24,54
2016,Dustin Brown,L.A,R,34,11/4/84,Ithaca,NY,USA,USA,72,210,2003,L.A,1,13,13
2016,Dustin Byfuglien,WPG,D,33,3/27/85,Roseau,MN,USA,USA,77,260,2003,CHI,8,16,245
2016,Dustin Jeffrey,ARI,L,30,2/27/88,Sarnia,ON,CAN,CAN,73,205,2007,PIT,6,20,171
2016,Dwight King,L.A,L,29,7/5/89,Meadow Lake,SK,CAN,CAN,76,229,2007,L.A,4,18,109
2016,Dylan DeMelo,S.J,D,25,5/1/93,London,ON,CAN,CAN,73,195,2011,S.J,6,28,179
2016,Dylan Larkin,DET,C,22,7/30/96,Waterford,MI,USA,USA,73,198,2014,DET,1,15,15
2016,Dylan McIlrath,NYR,D,26,4/20/92,Winnipeg,MB,CAN,CAN,77,236,2010,NYR,1,10,10
2016,Dylan Olsen,FLA,D,28,1/3/91,Salt Lake City,UT,USA,CAN,74,223,2009,CHI,1,28,28
2016,Elias Lindholm,CAR,C,24,12/2/94,Boden,,SWE,SWE,73,195,2013,CAR,1,5,5
2016,Emerson Etem,"NYR, VAN",L,26,6/16/92,Long Beach,CA,USA,USA,73,212,2010,ANA,1,29,29
2016,Emile Poirier,CGY,L,24,12/14/94,Montreal,QC,CAN,CAN,74,196,2013,CGY,1,22,22
2016,Eric Boulton,NYI,L,42,8/17/76,Halifax,NS,CAN,CAN,72,227,1994,NYR,9,26,234
2016,Eric Fehr,PIT,C,33,9/7/85,Winkler,MB,CAN,CAN,76,209,2003,WSH,1,18,18
2016,Eric Gelinas,"COL, N.J",D,27,5/8/91,Vanier,ON,CAN,CAN,76,215,2009,N.J,2,24,54
2016,Eric Gryba,EDM,D,30,4/14/88,Saskatoon,SK,CAN,CAN,76,222,2006,OTT,3,5,68
2016,Eric Nystrom,NSH,L,35,2/14/83,Syosset,NY,USA,USA,73,200,2002,CGY,1,10,10
2016,Eric Selleck,ARI,L,31,10/20/87,Brockville,ON,CAN,CAN,74,208,-,-,-,-,-
2016,Eric Staal,"CAR, NYR",C,34,10/29/84,Thunder Bay,ON,CAN,CAN,76,207,2003,CAR,1,2,2
2016,Eric Tangradi,DET,L,29,2/10/89,Philadelphia,PA,USA,USA,76,226,2007,ANA,2,12,42
2016,Erik Condra,T.B,R,32,8/6/86,Trenton,MI,USA,USA,71,185,2006,OTT,7,28,211
2016,Erik Gudbranson,FLA,D,27,1/7/92,Ottawa,ON,CAN,CAN,77,217,2010,FLA,1,3,3
2016,Erik Gustafsson,CHI,D,26,3/14/92,Nynashamn,,SWE,SWE,72,197,2012,EDM,4,2,93
2016,Erik Haula,MIN,"C, L",27,3/23/91,Pori,,FIN,FIN,72,193,2009,MIN,7,1,182
2016,Erik Johnson,COL,D,30,3/21/88,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
2016,Erik Karlsson,OTT,D,28,5/31/90,Landsbro,,SWE,SWE,72,190,2008,OTT,1,15,15
2016,Esa Lindell,DAL,D,24,5/23/94,Vantaa,,FIN,FIN,75,215,2012,DAL,3,13,74
2016,Evan Rodrigues,BUF,L,25,7/28/93,Toronto,ON,CAN,CAN,71,176,-,-,-,-,-
2016,Evander Kane,BUF,L,27,8/2/91,Vancouver,BC,CAN,CAN,74,210,2009,ATL,1,4,4
2016,Evgeni Malkin,PIT,C,32,7/31/86,Magnitogorsk,,RUS,RUS,75,195,2004,PIT,1,2,2
2016,Evgeny Kuznetsov,WSH,C,26,5/19/92,Chelyabinsk,,RUS,RUS,74,204,2010,WSH,1,26,26
2016,Evgeny Medvedev,PHI,D,36,8/27/82,Chelyabinsk,,RUS,RUS,75,187,-,-,-,-,-
2016,Fedor Tyutin,CBJ,D,35,7/19/83,Izhevsk,,RUS,RUS,74,221,2001,NYR,2,10,40
2016,Filip Forsberg,NSH,L,24,8/13/94,Ostervala,,SWE,SWE,73,205,2012,WSH,1,11,11
2016,Francois Beauchemin,COL,D,38,6/4/80,Sorel,QC,CAN,CAN,71,208,1998,MTL,3,17,75
2016,Frank Corrado,TOR,D,25,3/26/93,Toronto,ON,CAN,CAN,72,205,2011,VAN,5,29,150
2016,Frank Vatrano,BOS,C,24,3/14/94,East Longmeadow,MA,USA,USA,69,201,-,-,-,-,-
2016,Frans Nielsen,NYI,C,34,4/24/84,Herning,,DNK,DNK,73,188,2002,NYI,3,24,87
2016,Freddie Hamilton,CGY,C,27,1/1/92,Toronto,ON,CAN,CAN,73,195,2010,S.J,5,9,129
2016,Frederik Gauthier,TOR,C,23,4/26/95,Laval,QC,CAN,CAN,77,235,2013,TOR,1,21,21
2016,Fredrik Claesson,OTT,D,26,11/24/92,Stockholm,,SWE,SWE,73,196,2011,OTT,5,5,126
2016,Gabriel Bourque,NSH,L,28,9/23/90,Rimouski,QC,CAN,CAN,70,206,2009,NSH,5,11,132
2016,Gabriel Landeskog,COL,L,26,11/23/92,Stockholm,,SWE,SWE,73,215,2011,COL,1,2,2
2016,Garnet Hathaway,CGY,R,27,11/23/91,Kennebunkport,ME,USA,USA,74,210,-,-,-,-,-
2016,Garrett Wilson,FLA,L,27,3/16/91,Barrie,ON,CAN,CAN,74,199,2009,FLA,4,16,107
2016,Greg McKegg,FLA,C,26,6/17/92,St. Thomas,ON,CAN,CAN,72,194,2010,TOR,3,2,62
2016,Greg Pateryn,MTL,D,28,6/20/90,Sterling Heights,MI,USA,USA,75,223,2008,TOR,5,7,128
2016,Gregory Campbell,CBJ,C,35,12/17/83,London,ON,CAN,CAN,72,188,2002,FLA,3,4,67
2016,Griffin Reinhart,EDM,D,25,1/24/94,North Vancouver,BC,CAN,CAN,76,212,2012,NYI,1,4,4
2016,Gustav Nyquist,DET,R,29,9/1/89,Halmstad,,SWE,SWE,71,184,2008,DET,4,30,121
2016,Gustav Olofsson,MIN,D,24,12/1/94,Boras,,SWE,SWE,75,194,2013,MIN,2,16,46
2016,Hampus Lindholm,ANA,D,25,1/20/94,Helsingborg,,SWE,SWE,75,211,2012,ANA,1,6,6
2016,Harry Zolnierczyk,ANA,L,31,9/1/87,Toronto,ON,CAN,CAN,71,180,-,-,-,-,-
2016,Henrik Sedin,VAN,C,38,9/26/80,Ornskoldsvik,,SWE,SWE,74,183,1999,VAN,1,3,3
2016,Henrik Zetterberg,DET,L,38,10/9/80,Njurunda,,SWE,SWE,72,197,1999,DET,7,24,210
2016,Hudson Fasching,BUF,R,23,7/28/95,Milwaukee,WI,USA,USA,75,188,2013,L.A,4,27,118
2016,Hunter Shinkaruk,"CGY, VAN",C,24,10/13/94,Calgary,AB,CAN,CAN,70,181,2013,VAN,1,24,24
2016,Ian Cole,PIT,D,29,2/21/89,Ann Arbor,MI,USA,USA,73,219,2007,STL,1,18,18
2016,Iiro Pakarinen,EDM,R,27,8/25/91,Loviisa,,FIN,FIN,73,212,2011,FLA,7,3,184
2016,J.T. Brown,T.B,R,28,7/2/90,Burnsville,MN,USA,USA,70,166,-,-,-,-,-
2016,J.T. Miller,NYR,L,25,3/14/93,East Palestine,OH,USA,USA,73,218,2011,NYR,1,15,15
2016,Jaccob Slavin,CAR,D,24,5/1/94,Denver,CO,USA,USA,75,207,2012,CAR,4,29,120
2016,Jack Eichel,BUF,C,22,10/28/96,North Chelmsford,MA,USA,USA,74,200,2015,BUF,1,2,2
2016,Jack Johnson,CBJ,D,32,1/13/87,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
2016,Jack Skille,COL,R,31,5/19/87,Madison,WI,USA,USA,73,216,2005,CHI,1,7,7
2016,Jacob De La Rose,MTL,L,23,5/20/95,Arvika,,SWE,SWE,75,216,2013,MTL,2,4,34
2016,Jacob Josefson,N.J,C,27,3/2/91,Stockholm,,SWE,SWE,72,196,2009,N.J,1,20,20
2016,Jacob Trouba,WPG,D,24,2/26/94,Rochester,MI,USA,USA,75,202,2012,WPG,1,9,9
2016,Jaden Schwartz,STL,L,26,6/25/92,Wilcox,SK,CAN,CAN,70,190,2010,STL,1,14,14
2016,Jake Gardiner,TOR,D,28,7/4/90,Minnetonka,MN,USA,USA,74,203,2008,ANA,1,17,17
2016,Jake McCabe,BUF,D,25,10/12/93,Eau Claire,WI,USA,USA,73,206,2012,BUF,2,14,44
2016,Jake Muzzin,L.A,D,29,2/21/89,Woodstock,ON,CAN,CAN,75,213,2007,PIT,5,20,141
2016,Jake Virtanen,VAN,R,22,8/17/96,New Westminster,BC,CAN,CAN,73,226,2014,VAN,1,6,6
2016,Jakob Silfverberg,ANA,R,28,10/13/90,Gävle,,SWE,SWE,74,204,2009,OTT,2,9,39
2016,Jakub Kindl,"DET, FLA",D,31,2/10/87,Sumperk,,CZE,CZE,75,199,2005,DET,1,19,19
2016,Jakub Nakladal,CGY,D,31,12/30/87,Hradec Králové,,CZE,CZE,74,212,-,-,-,-,-
2016,Jakub Voracek,PHI,R,29,8/15/89,Kladno,,CZE,CZE,74,214,2007,CBJ,1,7,7
2016,James Neal,NSH,"L, R",31,9/3/87,Whitby,ON,CAN,CAN,74,212,2005,DAL,2,3,33
2016,James van Riemsdyk,TOR,L,29,5/4/89,Middletown,NJ,USA,USA,75,217,2007,PHI,1,2,2
2016,James Wisniewski,CAR,D,34,2/21/84,Canton,MI,USA,USA,71,203,2002,CHI,5,25,156
2016,Jamie Benn,DAL,L,29,7/18/89,Victoria,BC,CAN,CAN,74,205,2007,DAL,5,8,129
2016,Jamie McBain,L.A,D,30,2/25/88,Edina,MN,USA,USA,73,195,2006,CAR,2,33,63
2016,Jamie McGinn,"ANA, BUF",L,30,8/5/88,Fergus,ON,CAN,CAN,73,205,2006,S.J,2,6,36
2016,Jamie Oleksiak,DAL,D,26,12/21/92,Toronto,ON,CAN,CAN,79,255,2011,DAL,1,14,14
2016,Jannik Hansen,VAN,R,32,3/15/86,Rødovre,,DNK,DNK,73,198,2004,VAN,9,29,287
2016,Jared Boll,CBJ,R,32,5/13/86,Charlotte,NC,USA,USA,75,206,2005,CBJ,4,10,101
2016,Jared Cowen,OTT,D,28,1/25/91,Saskatoon,SK,CAN,CAN,77,238,2009,OTT,1,9,9
2016,Jared McCann,VAN,C,22,5/31/96,Stratford,ON,CAN,CAN,73,185,2014,VAN,1,24,24
2016,Jared Spurgeon,MIN,D,29,11/29/89,Edmonton,AB,CAN,CAN,69,167,2008,NYI,6,5,156
2016,Jarome Iginla,COL,R,41,7/1/77,Edmonton,AB,CAN,CAN,73,210,1995,DAL,1,11,11
2016,Jaromir Jagr,FLA,R,46,2/15/72,Kladno,,CZE,CZE,75,230,1990,PIT,1,5,5
2016,Jarred Tinordi,"ARI, MTL",D,26,2/20/92,Burnsville,MN,USA,USA,78,230,2010,MTL,1,22,22
2016,Jarret Stoll,"MIN, NYR",C,36,6/24/82,Melville,SK,CAN,CAN,73,216,2002,EDM,2,6,36
2016,Jason Chimera,WSH,L,39,5/2/79,Edmonton,AB,CAN,CAN,75,215,1997,EDM,5,15,121
2016,Jason Demers,DAL,D,30,6/9/88,Dorval,QC,CAN,CAN,73,195,2008,S.J,7,5,186
2016,Jason Dickinson,DAL,C,23,7/4/95,Georgetown,ON,CAN,CAN,74,200,2013,DAL,1,29,29
2016,Jason Garrison,T.B,D,34,11/13/84,White Rock,BC,CAN,CAN,73,218,-,-,-,-,-
2016,Jason Pominville,MIN,R,36,11/30/82,Repentigny,QC,CAN,USA,72,180,2001,BUF,2,25,55
2016,Jason Spezza,DAL,C,35,6/13/83,Toronto,ON,CAN,CAN,75,215,2001,OTT,1,2,2
2016,Jason Zucker,MIN,L,27,1/16/92,Newport Beach,CA,USA,USA,71,183,2010,MIN,2,29,59
2016,Jay Beagle,WSH,C,33,10/16/85,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
2016,Jay Bouwmeester,STL,D,35,9/27/83,Edmonton,AB,CAN,CAN,76,206,2002,FLA,1,3,3
2016,Jay McClement,CAR,C,35,3/2/83,Kingston,ON,CAN,CAN,73,205,2001,STL,2,27,57
2016,Jayson Megna,NYR,C,29,2/1/90,Fort Lauderdale,FL,USA,USA,73,195,-,-,-,-,-
2016,JC Lipon,WPG,R,25,7/10/93,Regina,SK,CAN,CAN,72,183,2013,WPG,3,30,91
2016,Jean-Gabriel Pageau,OTT,C,26,11/11/92,Ottawa,ON,CAN,CAN,70,184,2011,OTT,4,5,96
2016,Jeff Carter,L.A,C,34,1/1/85,London,ON,CAN,CAN,75,219,2003,PHI,1,11,11
2016,Jeff Petry,MTL,D,31,12/9/87,Ann Arbor,MI,USA,USA,75,197,2006,EDM,2,15,45
2016,Jeff Schultz,L.A,D,32,2/25/86,Calgary,AB,CAN,CAN,78,225,2004,WSH,1,27,27
2016,Jeff Skinner,CAR,L,26,5/16/92,Toronto,ON,CAN,CAN,71,187,2010,CAR,1,7,7
2016,Jeremy Welsh,STL,C,30,4/30/88,Bayfield,ON,CAN,CAN,75,210,-,-,-,-,-
2016,Jesper Fast,NYR,R,27,12/2/91,Nassjo,,SWE,SWE,72,192,2010,NYR,6,7,157
2016,Jim O'Brien,N.J,C,30,1/29/89,Maplewood,MN,USA,USA,75,195,2007,OTT,1,29,29
2016,Jimmy Hayes,BOS,R,29,11/21/89,Dorchester,MA,USA,USA,77,215,2008,TOR,2,30,60
2016,Jiri Hudler,"CGY, FLA",R,35,1/4/84,Olomouc,,CZE,CZE,70,190,2002,DET,2,28,58
2016,Jiri Sekac,"ANA, ARI, CHI",L,26,6/10/92,Kladno,,CZE,CZE,73,185,-,-,-,-,-
2016,Jiri Tlusty,N.J,L,30,3/16/88,Slany,,CZE,CZE,72,205,2006,TOR,1,13,13
2016,Joakim Andersson,DET,C,29,2/5/89,Munkedal,,SWE,SWE,74,211,2007,DET,3,27,88
2016,Joakim Nordstrom,CAR,L,26,2/25/92,Stockholm,,SWE,SWE,73,194,2010,CHI,3,30,90
2016,Joe Colborne,CGY,C,29,1/30/90,Calgary,AB,CAN,CAN,77,221,2008,BOS,1,16,16
2016,Joe Morrow,BOS,D,26,12/9/92,Edmonton,AB,CAN,CAN,72,196,2011,PIT,1,23,23
2016,Joe Pavelski,S.J,C,34,7/11/84,Plover,WI,USA,USA,71,190,2003,S.J,7,8,205
2016,Joe Thornton,S.J,C,39,7/2/79,London,ON,CAN,CAN,76,220,1997,BOS,1,1,1
2016,Joe Vitale,ARI,C,33,8/20/85,St. Louis,MO,USA,USA,71,205,2005,PIT,7,1,195
2016,Joel Armia,WPG,R,25,5/31/93,Pori,,FIN,FIN,75,210,2011,BUF,1,16,16
2016,Joel Edmundson,STL,D,25,6/28/93,Brandon,MB,CAN,CAN,76,215,2011,STL,2,16,46
2016,Joel Hanley,MTL,D,27,6/8/91,Keswick,ON,CAN,CAN,71,190,-,-,-,-,-
2016,Joel Vermin,T.B,R,26,2/5/92,Bern,,CHE,CHE,71,192,2013,T.B,7,5,186
2016,Joel Ward,S.J,R,38,12/2/80,North York,ON,CAN,CAN,73,225,-,-,-,-,-
2016,Joffrey Lupul,TOR,L,35,9/23/83,Fort Saskatchewan,AB,CAN,CAN,73,206,2002,ANA,1,7,7
2016,Johan Franzen,DET,R,39,12/23/79,Vetlanda,,SWE,SWE,76,232,2004,DET,3,32,97
2016,Johan Larsson,BUF,C,26,7/25/92,Lau,,SWE,SWE,71,202,2010,MIN,2,26,56
2016,John Carlson,WSH,D,29,1/10/90,Natick,MA,USA,USA,75,218,2008,WSH,1,27,27
2016,John Klingberg,DAL,D,26,8/14/92,Gothenburg,,SWE,SWE,74,180,2010,DAL,5,11,131
2016,John McCarthy,S.J,C,32,8/9/86,Boston,MA,USA,USA,73,195,2006,S.J,7,19,202
2016,John McFarland,FLA,L,26,4/2/92,Richmond Hill,ON,CAN,CAN,72,211,2010,FLA,2,3,33
2016,John Mitchell,COL,C,34,1/22/85,Oakville,ON,CAN,CAN,73,204,2003,TOR,5,22,158
2016,John Moore,N.J,D,28,11/19/90,Winnetka,IL,USA,USA,74,210,2009,CBJ,1,21,21
2016,John Ramage,CBJ,D,27,2/7/91,Mississauga,ON,CAN,CAN,72,188,2010,CGY,4,13,103
2016,John Scott,"ARI, MTL",L,36,9/26/82,Edmonton,AB,CAN,CAN,80,260,-,-,-,-,-
2016,John Tavares,NYI,C,28,9/20/90,Mississauga,ON,CAN,CAN,73,209,2009,NYI,1,1,1
2016,John-Michael Liles,"BOS, CAR",D,38,11/25/80,Indianapolis,IN,USA,USA,70,185,2000,COL,5,29,159
2016,Johnny Boychuk,NYI,D,35,1/19/84,Edmonton,AB,CAN,CAN,74,227,2002,COL,2,31,61
2016,Johnny Gaudreau,CGY,L,25,8/13/93,Salem,NJ,USA,USA,69,165,2011,CGY,4,13,104
2016,Johnny Oduya,DAL,D,37,10/1/81,Stockholm,,SWE,SWE,72,191,2001,WSH,7,25,221
2016,Jon Merrill,N.J,D,27,2/3/92,Oklahoma City,OK,USA,USA,75,205,2010,N.J,2,8,38
2016,Jonas Brodin,MIN,D,25,7/12/93,Karlstad,,SWE,SWE,73,198,2011,MIN,1,10,10
2016,Jonathan Drouin,T.B,L,23,3/28/95,Ste-Agathe,QC,CAN,CAN,72,193,2013,T.B,1,3,3
2016,Jonathan Ericsson,DET,D,34,3/2/84,Karlskrona,,SWE,SWE,76,220,2002,DET,9,31,291
2016,Jonathan Huberdeau,FLA,L,25,6/4/93,Saint-Jerome,QC,CAN,CAN,73,200,2011,FLA,1,3,3
2016,Jonathan Marchessault,T.B,C,28,12/27/90,Cap-Rouge,QC,CAN,CAN,69,174,-,-,-,-,-
2016,Jonathan Toews,CHI,C,30,4/29/88,Winnipeg,MB,CAN,CAN,74,201,2006,CHI,1,3,3
2016,Joonas Donskoi,S.J,R,26,4/13/92,Raahe,,FIN,FIN,72,190,2010,FLA,4,9,99
2016,Joonas Kemppainen,BOS,C,30,4/7/88,Kajaani,,FIN,FIN,75,223,-,-,-,-,-
2016,Jordan Caron,STL,R,28,11/2/90,Sayabec,QC,CAN,CAN,75,204,2009,BOS,1,25,25
2016,Jordan Eberle,EDM,"C, R",28,5/15/90,Regina,SK,CAN,CAN,71,187,2008,EDM,1,22,22
2016,Jordan Martinook,ARI,L,26,7/25/92,Brandon,MB,CAN,CAN,72,196,2012,PHX,2,28,58
2016,Jordan Nolan,L.A,C,29,6/23/89,"Garden River, First Nations",ON,CAN,CAN,75,219,2009,L.A,7,5,186
2016,Jordan Oesterle,EDM,D,26,6/25/92,Dearborn Heights,MI,USA,USA,72,182,-,-,-,-,-
2016,Jordan Schroeder,MIN,C,28,9/29/90,Lakeville,MN,USA,USA,69,170,2009,VAN,1,22,22
2016,Jordan Staal,CAR,C,30,9/10/88,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
2016,Jordan Weal,"L.A, PHI",C,26,4/15/92,North Vancouver,BC,CAN,CAN,70,179,2010,L.A,3,10,70
2016,Jordie Benn,DAL,D,31,7/26/87,Victoria,BC,CAN,CAN,74,199,-,-,-,-,-
2016,Jordin Tootoo,N.J,R,36,2/2/83,Churchill,MB,CAN,CAN,69,195,2001,NSH,4,2,98
2016,Jori Lehtera,STL,C,31,12/23/87,Helsinki,,FIN,FIN,74,212,2008,STL,3,4,65
2016,Joseph Blandisi,N.J,L,24,7/18/94,Markham,ON,CAN,CAN,72,187,2012,COL,6,11,162
2016,Josh Anderson,CBJ,R,24,5/7/94,Burlington,ON,CAN,CAN,75,221,2012,CBJ,4,4,95
2016,Josh Archibald,PIT,R,26,10/6/92,Regina,SK,CAN,CAN,70,176,2011,PIT,6,23,174
2016,Josh Bailey,NYI,R,29,10/2/89,Bowmanville,ON,CAN,CAN,73,212,2008,NYI,1,9,9
2016,Josh Gorges,BUF,D,34,8/14/84,Kelowna,BC,CAN,CAN,73,204,-,-,-,-,-
2016,Josh Jooris,CGY,R,28,7/14/90,Burlington,ON,CAN,CAN,73,198,-,-,-,-,-
2016,Josh Leivo,TOR,L,25,5/26/93,Innisfil,ON,CAN,CAN,74,192,2011,TOR,3,25,86
2016,Josh Manson,ANA,D,27,10/7/91,Hinsdale,IL,USA,CAN,75,216,2011,ANA,6,9,160
2016,Josh Morrissey,WPG,D,23,3/28/95,Calgary,AB,CAN,CAN,72,195,2013,WPG,1,13,13
2016,Jujhar Khaira,EDM,L,24,8/13/94,Surrey,BC,CAN,CAN,76,212,2012,EDM,3,2,63
2016,Julian Melchiori,WPG,D,27,12/6/91,Richmond Hill,ON,CAN,CAN,77,222,2010,ATL,3,27,87
2016,Jussi Jokinen,FLA,L,35,4/1/83,Kalajoki,,FIN,FIN,72,191,2001,DAL,6,27,192
2016,Justin Abdelkader,DET,L,31,2/25/87,Muskegon,MI,USA,USA,74,214,2005,DET,2,12,42
2016,Justin Bailey,BUF,R,23,7/1/95,Buffalo,NY,USA,USA,76,214,2013,BUF,2,22,52
2016,Justin Braun,S.J,D,31,2/10/87,Minneapolis,MN,USA,USA,74,205,2007,S.J,7,20,201
2016,Justin Falk,CBJ,D,30,10/11/88,Snowflake,MB,CAN,CAN,77,223,2007,MIN,4,19,110
2016,Justin Faulk,CAR,D,26,3/20/92,South St.Paul,MN,USA,USA,72,217,2010,CAR,2,7,37
2016,Justin Fontaine,MIN,R,31,11/6/87,Bonnyville,AB,CAN,CAN,70,174,-,-,-,-,-
2016,Justin Schultz,"EDM, PIT",D,28,7/6/90,Kelowna,BC,CAN,CAN,74,193,2008,ANA,2,13,43
2016,Justin Williams,WSH,R,37,10/4/81,Cobourg,ON,CAN,CAN,73,184,2000,PHI,1,28,28
2016,Jyrki Jokipakka,"CGY, DAL",D,27,8/20/91,Tampere,,FIN,FIN,75,215,2011,DAL,7,14,195
2016,Kael Mouillierat,PIT,L,31,12/9/87,Edmonton,AB,CAN,CAN,72,188,-,-,-,-,-
2016,Karl Alzner,WSH,D,30,9/24/88,Burnaby,BC,CAN,CAN,75,219,2007,WSH,1,5,5
2016,Kasperi Kapanen,TOR,R,22,7/23/96,Kuopio,,FIN,FIN,73,192,2014,PIT,1,22,22
2016,Keith Yandle,NYR,D,32,9/9/86,Boston,MA,USA,USA,73,191,2005,PHX,4,14,105
2016,Kenny Agostino,CGY,L,26,4/30/92,Morristown,NJ,USA,USA,72,199,2010,PIT,5,20,140
2016,Kerby Rychel,CBJ,L,24,10/7/94,Torrance,CA,USA,CAN,73,213,2013,CBJ,1,19,19
2016,Kevan Miller,BOS,D,31,11/15/87,Los Angeles,CA,USA,USA,74,210,-,-,-,-,-
2016,Kevin Bieksa,ANA,D,37,6/16/81,Grimsby,ON,CAN,CAN,73,197,2001,VAN,5,20,151
2016,Kevin Connauton,"ARI, CBJ",D,28,2/23/90,Edmonton,AB,CAN,CAN,74,205,2009,VAN,3,22,83
2016,Kevin Fiala,NSH,L,22,7/22/96,St. Gallen,,CHE,CHE,70,193,2014,NSH,1,11,11
2016,Kevin Gravel,L.A,D,26,3/6/92,Kingsford,MI,USA,USA,76,211,2010,L.A,5,28,148
