"Year","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2017","Michael Del Zotto","PHI","D","51","880.66666666667","6","10","6","4","16","45.71","81","7.41","167","117","37","11","3","10","20","10","10","0","0","11","25","9","156","76","78","0","1","0.00"
"2017","Curtis McKenzie","DAL","L","53","520.21666666667","6","10","5","5","16","72.73","64","9.38","111","90","62","36","6","8","38","13","9","4","0","18","9","9","100","42","28","3","3","50.00"
"2017","Austin Watson","NSH","L","77","813.91666666667","5","11","8","3","16","51.61","85","5.88","146","108","57","25","6","6","48","18","14","4","0","19","12","22","137","94","55","14","20","41.18"
"2017","Matt Read","PHI","R","63","771.2","7","9","7","2","16","66.67","84","8.33","151","114","78","39","7","8","8","4","4","0","0","5","17","18","93","124","25","3","7","30.00"
"2017","Nick Shore","L.A","C","70","784.45","5","11","6","5","16","64.00","74","6.76","154","113","87","47","3","8","18","9","9","0","0","6","14","10","57","67","14","330","310","51.56"
"2017","Nathan Beaulieu","MTL","D","74","1248.3333333333","2","14","8","6","16","27.12","94","2.13","192","128","47","5","2","6","23","10","9","1","0","11","69","13","62","164","95","0","0","-"
"2017","Connor Murphy","ARI","D","77","1312.8833333333","1","15","7","8","16","35.56","79","1.27","182","117","40","5","5","12","37","17","16","1","0","14","25","10","192","141","92","0","0","-"
"2017","Zemgus Girgensons","BUF","C","75","895.53333333333","7","9","8","1","16","72.73","107","6.54","180","141","103","52","14","4","16","7","7","0","0","19","16","15","120","105","22","267","293","47.68"
"2017","Esa Lindell","DAL","D","73","1371.55","6","10","5","5","16","25.40","85","7.06","194","128","50","6","5","10","18","9","9","0","0","8","43","29","87","98","106","0","1","0.00"
"2017","Shayne Gostisbehere","PHI","D","76","1191.6666666667","5","11","4","7","16","39.02","134","3.73","284","201","60","16","7","11","26","13","13","0","0","16","54","16","37","53","87","0","0","-"
"2017","Jake McCabe","BUF","D","76","1368.6","2","14","9","5","16","28.07","64","3.13","150","100","40","10","4","11","16","8","8","0","0","12","40","26","65","126","92","0","0","-"
"2017","Nate Schmidt","WSH","D","60","876.01666666667","3","13","5","8","16","36.36","58","5.17","136","89","47","9","1","3","14","7","7","0","0","3","43","35","49","69","34","0","0","-"
