Year,Player,Team,Position,GP,PKTOI,PKTOI_GP,PKCF_60,PKCA_60,PKCFPer,PKFF_60,PKFA_60,PKFFPer,PKSF_60,PKSA_60,PKSFPer,PKGF_60,PKGA_60,PKGFPer,PKSCF_60,PKSCA_60,PKSCFPer,PKHDCF_60,PKHDCA_60,PKHDCFPer,PKHDGF_60,PKHDGA_60,PKHDGFPer,PKMDCF_60,PKMDCA_60,PKMDCFPer,PKMDGF_60,PKMDGA_60,PKMDGFPer,PKLDCF_60,PKLDCA_60,PKLDCFPer,PKLDGF_60,PKLDGA_60,PKLDGFPer,PKOn-Ice SHPer,PKOn-Ice SVPer,PKPDO,PKOff. Zone Faceoffs_60,PKNeu. Zone Faceoffs_60,PKDef. Zone Faceoffs_60,PKOnTFStarts_60,PKOffZoneStartPer,PKOffZoneFaceoffs_60,PKNeuZoneFaceoffs_60,PKDefZoneFaceoffs_60,PKOff. Zone Faceoff Per
2015,Jonathan Drouin,T.B,L,70,1.166666667,0.016666667,51.43,257.14,16.67,51.43,154.29,25,0,154.29,0,0,0,-,51.43,102.86,33.33,51.43,0,100,0,0,-,0,137.14,0,0,0,-,0,222.86,0,0,0,-,-,100,1,51.43,0,0,102.86,-,0,0,0,-
2015,Adam Clendening,"CHI, VAN",D,21,0.733333333,0.034920635,0,245.45,0,0,163.64,0,0,163.64,0,0,0,-,0,245.45,0,0,163.64,0,0,0,-,0,109.09,0,0,0,-,0,0,-,0,0,-,-,100,1,0,0,163.64,245.45,0,0,0,163.64,0
2015,Jordin Tootoo,N.J,R,68,1.283333333,0.018872549,46.75,233.77,16.67,46.75,233.77,16.67,0,187.01,0,0,93.51,0,0,140.26,0,0,0,-,0,0,-,0,187.01,0,0,62.34,0,0,135.06,0,0,67.53,0,-,50,0.5,0,0,0,46.75,-,0,0,93.51,0
2015,Reilly Smith,BOS,R,81,1.033333333,0.012757202,116.13,232.26,33.33,116.13,174.19,40,116.13,174.19,40,0,58.06,0,58.06,58.06,50,0,0,-,0,0,-,77.42,77.42,50,0,0,-,83.87,251.61,25,0,83.87,0,0,66.67,0.667,58.06,0,232.26,232.26,20,58.06,0,232.26,20
2015,Raman Hrabarenka,N.J,D,1,1.033333333,1.033333333,0,232.26,0,0,116.13,0,0,116.13,0,0,58.06,0,0,174.19,0,0,58.06,0,0,0,-,0,154.84,0,0,0,-,0,83.87,0,0,83.87,0,-,50,0.5,0,0,0,116.13,-,0,0,0,-
2015,Carter Ashton,TOR,R,7,0.533333333,0.076190476,112.5,225,33.33,0,225,0,0,112.5,0,0,0,-,0,112.5,0,0,112.5,0,0,0,-,0,0,-,0,0,-,0,162.5,0,0,0,-,-,100,1,0,0,0,112.5,-,0,0,0,-
2015,Dylan McIlrath,NYR,D,1,0.266666667,0.266666667,0,225,0,0,225,0,0,225,0,0,225,0,0,225,0,0,225,0,0,225,0,0,0,-,0,0,-,0,0,-,0,0,-,-,0,0,0,0,0,225,-,0,0,0,-
2015,Oliver Lauridsen,PHI,D,1,1.35,1.35,0,222.22,0,0,133.33,0,0,44.44,0,0,44.44,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,320.99,0,0,64.2,0,-,0,0,44.44,0,0,44.44,100,44.44,0,0,100
2015,Dylan Reese,ARI,D,1,1.15,1.15,52.17,208.7,20,52.17,156.52,25,52.17,104.35,33.33,0,0,-,52.17,156.52,25,0,104.35,0,0,0,-,69.57,69.57,50,0,0,-,0,75.36,0,0,0,-,0,100,1,0,0,0,52.17,-,0,0,0,-
2015,Jason Pominville,MIN,R,82,0.3,0.003658537,0,200,0,0,200,0,0,200,0,0,200,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,0,0,0,0,0,400,-,0,0,0,-
2015,Matt Fraser,"BOS, EDM",R,60,0.6,0.01,0,200,0,0,100,0,0,0,-,0,0,-,0,200,0,0,100,0,0,0,-,0,133.33,0,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,300,-,0,0,0,-
2015,Miikka Salomaki,NSH,R,1,0.916666667,0.916666667,0,196.36,0,0,130.91,0,0,130.91,0,0,0,-,0,130.91,0,0,65.45,0,0,0,-,0,87.27,0,0,0,-,0,94.55,0,0,0,-,-,100,1,0,65.45,0,65.45,-,0,65.45,0,-
2015,Ryane Clowe,N.J,L,13,0.316666667,0.024358974,0,189.47,0,0,189.47,0,0,189.47,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,273.68,0,0,0,-,-,100,1,0,0,0,568.42,-,0,0,0,-
2015,Gustav Nyquist,DET,R,82,2.283333333,0.027845528,52.55,183.94,22.22,26.28,131.39,16.67,26.28,52.55,33.33,0,0,-,52.55,78.83,40,26.28,26.28,50,0,0,-,35.04,70.07,33.33,0,0,-,0,151.82,0,0,0,-,0,100,1,0,0,0,183.94,-,0,0,0,-
2015,Jakub Kindl,DET,D,35,3,0.085714286,0,180,0,0,180,0,0,120,0,0,0,-,0,140,0,0,60,0,0,0,-,0,106.67,0,0,0,-,0,57.78,0,0,0,-,-,100,1,0,0,40,140,0,0,20,40,0
2015,Rob Klinkhammer,"ARI, EDM, PIT",L,69,3.466666667,0.050241546,17.31,173.08,9.09,0,138.46,0,0,121.15,0,0,51.92,0,0,86.54,0,0,34.62,0,0,34.62,0,0,69.23,0,0,0,-,0,125,0,0,25,0,-,57.14,0.57,0,0,0,121.15,-,0,0,0,-
2015,Andrew Copp,WPG,C,1,0.35,0.35,0,171.43,0,0,171.43,0,0,171.43,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,100,1,0,0,171.43,0,0,0,0,171.43,0
2015,Griffin Reinhart,NYI,D,8,4.316666667,0.539583333,13.9,166.8,7.69,13.9,125.1,10,13.9,97.3,12.5,0,13.9,0,13.9,97.3,12.5,13.9,41.7,25,0,0,-,0,74.13,0,0,0,-,0,100.39,0,0,20.08,0,0,85.71,0.857,0,13.9,27.8,41.7,0,0,13.9,41.7,0
2015,Tyler Gaudet,ARI,C,2,0.366666667,0.183333333,163.64,163.64,50,163.64,163.64,50,0,163.64,0,0,163.64,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,236.36,0,0,236.36,0,-,0,0,0,0,0,163.64,-,0,0,0,-
2015,Beau Bennett,PIT,R,49,0.783333333,0.015986395,0,153.19,0,0,153.19,0,0,76.6,0,0,76.6,0,0,153.19,0,0,153.19,0,0,76.6,0,0,0,-,0,0,-,0,0,-,0,0,-,-,0,0,0,0,0,306.38,-,0,76.6,0,-
2015,B.J. Crombeen,ARI,R,58,0.8,0.013793103,0,150,0,0,75,0,0,75,0,0,0,-,0,150,0,0,0,-,0,0,-,0,200,0,0,0,-,0,0,-,0,0,-,-,100,1,0,0,0,150,-,0,0,0,-
2015,Viktor Stalberg,NSH,L,25,0.8,0.032,0,150,0,0,150,0,0,75,0,0,0,-,0,75,0,0,75,0,0,0,-,0,0,-,0,0,-,0,108.33,0,0,0,-,-,100,1,0,0,0,0,-,0,0,0,-
2015,Ryan Bourque,NYR,C,1,0.4,0.4,0,150,0,0,150,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,216.67,0,0,0,-,-,-,-,0,0,0,150,-,0,150,0,-
2015,Daniel Cleary,DET,R,17,6.45,0.379411765,9.3,148.84,5.88,9.3,102.33,8.33,9.3,83.72,10,0,0,-,9.3,83.72,10,0,18.6,0,0,0,-,12.4,86.82,12.5,0,0,-,0,67.18,0,0,0,-,0,100,1,18.6,0,18.6,74.42,50,18.6,0,27.91,40
2015,Colin Wilson,NSH,"C, L",77,1.616666667,0.020995671,0,148.45,0,0,111.34,0,0,111.34,0,0,74.23,0,0,111.34,0,0,74.23,0,0,37.11,0,0,49.48,0,0,49.48,0,0,53.61,0,0,0,-,-,33.33,0.33,0,0,0,185.57,-,0,0,0,-
2015,Brenden Morrow,T.B,L,70,1.633333333,0.023333333,0,146.94,0,0,110.2,0,0,73.47,0,0,0,-,0,36.73,0,0,0,-,0,0,-,0,48.98,0,0,0,-,0,159.18,0,0,0,-,-,100,1,0,73.47,73.47,36.73,0,0,73.47,73.47,0
2015,Jordan Caron,"BOS, COL",R,30,0.816666667,0.027222222,0,146.94,0,0,73.47,0,0,0,-,0,0,-,0,146.94,0,0,0,-,0,0,-,0,195.92,0,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,73.47,-,0,0,0,-
2015,Jordan Szwarz,ARI,R,9,20.26666667,2.251851852,2.96,142.11,2.04,2.96,115.46,2.5,0,88.82,0,0,2.96,0,0,88.82,0,0,53.29,0,0,2.96,0,0,47.37,0,0,0,-,0,72.7,0,0,0,-,-,96.67,0.97,0,11.84,50.33,35.53,0,0,14.8,71.05,0
2015,Jayson Megna,PIT,C,12,5.533333333,0.461111111,10.84,140.96,7.14,10.84,119.28,8.33,10.84,108.43,9.09,0,10.84,0,10.84,86.75,11.11,10.84,43.37,20,0,0,-,0,57.83,0,0,14.46,0,0,78.31,0,0,0,-,0,90,0.9,21.69,0,10.84,65.06,66.67,21.69,0,10.84,66.67
2015,Simon Gagne,BOS,L,23,9.433333333,0.410144928,0,139.93,0,0,101.77,0,0,69.96,0,0,6.36,0,0,108.13,0,0,44.52,0,0,0,-,0,84.81,0,0,8.48,0,0,36.75,0,0,0,-,-,90.91,0.91,6.36,0,38.16,63.6,14.29,6.36,6.36,38.16,14.29
2015,Jordan Schroeder,MIN,C,25,2.183333333,0.087333333,0,137.4,0,0,109.92,0,0,0,-,0,0,-,0,82.44,0,0,0,-,0,0,-,0,109.92,0,0,0,-,0,39.69,0,0,0,-,-,-,-,0,0,0,137.4,-,0,0,0,-
2015,Thomas Vanek,MIN,L,80,0.45,0.005625,0,133.33,0,0,133.33,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,192.59,0,0,0,-,-,-,-,0,0,0,266.67,-,0,133.33,0,-
2015,Johan Larsson,BUF,C,39,3.6,0.092307692,16.67,133.33,11.11,16.67,116.67,12.5,16.67,100,14.29,0,16.67,0,0,100,0,0,66.67,0,0,0,-,0,44.44,0,0,22.22,0,24.07,48.15,33.33,0,0,-,0,83.33,0.833,16.67,16.67,16.67,133.33,50,33.33,16.67,33.33,50
2015,Dominik Uher,PIT,C,2,0.45,0.225,0,133.33,0,0,133.33,0,0,133.33,0,0,0,-,0,133.33,0,0,0,-,0,0,-,0,177.78,0,0,0,-,0,0,-,0,0,-,-,100,1,0,0,0,133.33,-,0,0,0,-
2015,David Musil,EDM,D,4,5.9,1.475,10.17,132.2,7.14,10.17,81.36,11.11,0,50.85,0,0,20.34,0,10.17,40.68,20,0,30.51,0,0,0,-,13.56,13.56,50,0,13.56,0,0,117.51,0,0,0,-,-,60,0.6,0,0,20.34,30.51,0,0,10.17,61.02,0
2015,Bo Horvat,VAN,C,68,48.65,0.715441176,8.63,131.96,6.14,8.63,99.9,7.95,8.63,74,10.45,2.47,6.17,28.57,3.7,67.83,5.17,1.23,28.37,4.17,1.23,3.7,25,3.29,52.62,5.88,0,3.29,0,1.78,81.95,2.13,0,0,-,28.57,91.67,1.202,1.23,3.7,67.83,41.93,1.79,1.23,6.17,85.1,1.43
2015,Andrew Shaw,CHI,C,79,5.916666667,0.074894515,0,131.83,0,0,101.41,0,0,70.99,0,0,20.28,0,0,40.56,0,0,20.28,0,0,10.14,0,0,27.04,0,0,0,-,0,87.89,0,0,14.65,0,-,71.43,0.71,10.14,10.14,40.56,101.41,20,10.14,10.14,40.56,20
2015,Martin Hanzal,ARI,C,37,49.53333333,1.338738739,13.32,129.61,9.32,10.9,95.69,10.23,10.9,67.83,13.85,2.42,4.85,33.33,7.27,71.47,9.23,4.85,41.18,10.53,2.42,2.42,50,3.23,40.38,7.41,0,1.62,0,3.5,76.99,4.35,0,1.75,0,22.22,92.86,1.151,1.21,6.06,41.18,50.87,2.86,2.42,12.11,54.51,4.26
2015,Joe Vitale,ARI,C,70,151.4666667,2.163809524,7.92,129.53,5.76,4.75,93.09,4.86,4.36,69.32,5.91,0,10.3,0,3.17,59.42,5.06,1.19,27.73,4.11,0,6.34,0,2.64,42.25,5.88,0,1.58,0,4.01,95.55,4.02,0,4.01,0,0,85.14,0.851,3.17,5.94,48.72,34.86,6.11,4.75,8.71,62.98,7.02
2015,Tim Erixon,"CBJ, CHI, TOR",D,42,28.08333333,0.668650794,32.05,128.19,20,23.5,98.28,19.3,21.36,68.37,23.81,0,4.27,0,12.82,57.69,18.18,8.55,38.46,18.18,0,2.14,0,5.7,25.64,18.18,0,0,-,18.52,95.67,16.22,0,3.09,0,0,93.75,0.938,6.41,2.14,25.64,53.41,20,6.41,4.27,29.91,17.65
2015,Jesse Joensuu,EDM,L,20,13.16666667,0.658333333,13.67,127.59,9.68,13.67,109.37,11.11,9.11,82.03,10,4.56,22.78,16.67,4.56,72.91,5.88,4.56,41.01,10,4.56,18.23,20,0,42.53,0,0,6.08,0,6.58,78.99,7.69,0,0,-,50,72.22,1.222,0,4.56,4.56,118.48,0,4.56,4.56,4.56,50
2015,Lauri Korpikoski,ARI,L,69,115.8833333,1.679468599,12.94,127.37,9.23,10.36,93.71,9.95,8.8,67.83,11.49,0.52,8.28,5.88,5.18,63.68,7.52,2.59,25.89,9.09,0,5.18,0,3.45,50.4,6.41,0,2.76,0,7.48,82.27,8.33,0.75,0.75,50,5.88,87.79,0.937,1.04,6.21,43.49,48.15,2.33,2.07,9.32,54.37,3.67
2015,Tyson Strachan,BUF,D,46,98.7,2.145652174,7.29,127.05,5.43,5.47,92.4,5.59,5.47,63.83,7.89,0,12.16,0,3.04,60.79,4.76,1.22,20.67,5.56,0,4.26,0,2.43,53.5,4.35,0,8.11,0,4.39,90.44,4.63,0,2.63,0,0,80.95,0.81,0.61,4.86,41.34,30.4,1.45,3.04,10.33,60.18,4.81
2015,Michael Stone,ARI,D,81,136.1333333,1.680658436,7.93,126.05,5.92,6.17,96.52,6.01,4.85,70.52,6.43,0,8.81,0,3.09,69.2,4.27,1.32,34.38,3.7,0,5.29,0,2.35,46.43,4.82,0,1.76,0,3.18,79.58,3.85,0,2.55,0,0,87.5,0.875,0.88,7.93,29.97,45.84,2.86,3.97,12.34,48.48,7.56
2015,Max Talbot,"BOS, COL",C,81,165.8666667,2.047736626,8.32,125.16,6.23,6.87,95.5,6.71,5.43,66.92,7.5,0.36,8.32,4.17,1.09,65.11,1.64,0.72,29.3,2.41,0.36,3.98,8.33,0.48,47.75,1,0,2.89,0,6.27,77.33,7.5,0,3.14,0,6.67,87.57,0.942,1.09,6.51,49.56,33.28,2.14,1.81,11.21,60.77,2.89
2015,Patric Hornqvist,PIT,R,64,1.933333333,0.030208333,124.14,124.14,50,93.1,124.14,42.86,93.1,124.14,42.86,0,31.03,0,93.1,62.07,60,31.03,31.03,50,0,0,-,82.76,41.38,66.67,0,0,-,0,89.66,0,0,44.83,0,0,75,0.75,0,0,0,279.31,-,31.03,31.03,0,100
2015,Andrew Ebbett,PIT,C,24,20.36666667,0.848611111,5.89,123.73,4.55,5.89,94.27,5.88,5.89,88.38,6.25,0,5.89,0,2.95,67.76,4.17,2.95,41.24,6.67,0,2.95,0,0,35.35,0,0,0,-,0,76.6,0,0,4.26,0,0,93.33,0.933,2.95,5.89,8.84,73.65,25,2.95,5.89,8.84,25
2015,Oliver Ekman-Larsson,ARI,D,82,209.8,2.558536585,12.87,122.97,9.47,9.15,92.09,9.04,7.72,70.07,9.93,1.14,9.15,11.11,5.43,59.49,8.37,2.86,30.6,8.55,0.86,5.15,14.29,3.43,38.51,8.18,0,1.53,0,6.61,84.27,7.27,0.41,3.72,10,14.81,86.94,1.018,1.43,8.58,31.46,31.46,4.35,3.15,13.73,54.62,5.45
2015,Jarret Stoll,L.A,C,73,109.8333333,1.50456621,7.1,122.91,5.46,6.56,90.68,6.74,5.46,60.64,8.26,1.09,10.93,9.09,4.37,50.8,7.92,3.28,22.4,12.77,0.55,6.56,7.69,1.46,37.88,3.7,0.73,4.37,14.29,2.37,97.85,2.36,0,1.58,0,20,81.98,1.02,2.19,8.74,55.72,34.96,3.77,3.82,12.56,66.65,5.43
2015,Brandon Gormley,ARI,D,27,43.93333333,1.627160494,13.66,122.91,10,12.29,90.14,12,8.19,62.82,11.54,0,10.93,0,6.83,54.63,11.11,1.37,17.75,7.14,0,1.37,0,7.28,49.17,12.9,0,7.28,0,3.95,90.74,4.17,0,5.92,0,0,82.61,0.826,1.37,2.73,40.97,42.34,3.23,2.73,9.56,51.9,5
2015,Jordan Martinook,ARI,L,8,5.866666667,0.733333333,10.23,122.73,7.69,10.23,81.82,11.11,0,61.36,0,0,0,-,0,71.59,0,0,30.68,0,0,0,-,0,54.55,0,0,0,-,0,73.86,0,0,0,-,-,100,1,10.23,0,20.45,61.36,33.33,10.23,10.23,30.68,25
2015,Patrick Kaleta,BUF,R,42,49.95,1.189285714,6.01,122.52,4.67,4.8,90.09,5.06,3.6,60.06,5.66,2.4,13.21,15.38,3.6,60.06,5.66,2.4,30.03,7.41,2.4,7.21,25,1.6,40.04,3.85,0,4.8,0,1.74,81.55,2.08,0,3.47,0,66.67,78,1.447,2.4,4.8,33.63,61.26,6.67,3.6,10.81,38.44,8.57
2015,Brian Strait,NYI,D,52,90.95,1.749038462,15.83,122.05,11.48,13.85,94.34,12.8,11.21,66.63,14.41,2.64,9.9,21.05,9.24,73.89,11.11,4.62,31.01,12.96,1.32,4.62,22.22,6.16,57.17,9.72,0.88,5.28,14.29,4.76,68.61,6.49,0,1.91,0,23.53,85.15,1.087,3.96,1.98,28.37,37.6,12.24,5.94,7.26,49.48,10.71
2015,Alex Biega,VAN,D,7,1.966666667,0.280952381,0,122.03,0,0,122.03,0,0,122.03,0,0,0,-,0,91.53,0,0,91.53,0,0,0,-,0,0,-,0,0,-,0,44.07,0,0,0,-,-,100,1,0,30.51,61.02,91.53,0,0,30.51,91.53,0
2015,Linden Vey,VAN,R,75,0.983333333,0.013111111,0,122.03,0,0,122.03,0,0,122.03,0,0,61.02,0,0,61.02,0,0,61.02,0,0,0,-,0,0,-,0,0,-,0,88.14,0,0,88.14,0,-,50,0.5,0,61.02,0,244.07,-,0,61.02,0,-
2015,Karl Stollery,"COL, S.J",D,10,10.85,1.085,16.59,121.66,12,16.59,88.48,15.79,16.59,60.83,21.43,0,11.06,0,11.06,60.83,15.38,5.53,38.71,12.5,0,11.06,0,7.37,29.49,20,0,0,-,7.99,79.88,9.09,0,0,-,0,81.82,0.818,0,5.53,44.24,38.71,0,0,5.53,49.77,0
2015,Bryan Allen,"ANA, MTL",D,11,15.8,1.436363636,7.59,121.52,5.88,7.59,68.35,10,7.59,53.16,12.5,0,7.59,0,3.8,53.16,6.67,0,18.99,0,0,3.8,0,5.06,45.57,10,0,0,-,5.49,82.28,6.25,0,5.49,0,0,85.71,0.857,3.8,0,30.38,49.37,11.11,3.8,3.8,49.37,7.14
2015,Marc-Andre Cliche,COL,C,74,153.1333333,2.069369369,10.19,121.46,7.74,8.62,93.64,8.43,7.44,69.35,9.69,0.39,4.7,7.69,1.57,69.35,2.21,1.18,32.52,3.49,0.39,1.96,16.67,0.52,49.11,1.05,0,2.09,0,6.23,67.35,8.46,0,1.7,0,5.26,93.22,0.985,0.78,7.05,50.94,32.91,1.52,1.96,10.58,65.04,2.92
2015,Boone Jenner,CBJ,C,31,40.18333333,1.296236559,8.96,120.95,6.9,4.48,97.06,4.41,2.99,73.16,3.92,0,5.97,0,2.99,49.27,5.71,0,17.92,0,0,0,-,3.98,41.81,8.7,0,3.98,0,8.63,92.74,8.51,0,2.16,0,0,91.84,0.918,1.49,11.95,43.3,53.75,3.33,2.99,16.42,67.19,4.26
2015,Dmitrij Jaskin,STL,R,54,0.5,0.009259259,0,120,0,0,120,0,0,120,0,0,0,-,0,120,0,0,120,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,100,1,0,0,0,360,-,0,0,0,-
2015,Joe Thornton,S.J,C,78,28.51666667,0.365598291,14.73,119.93,10.94,14.73,88.37,14.29,8.42,67.33,11.11,0,8.42,0,8.42,61.02,12.12,8.42,18.94,30.77,0,2.1,0,0,56.11,0,0,2.81,0,9.12,79.02,10.34,0,6.08,0,0,87.5,0.875,2.1,2.1,153.59,42.08,1.35,2.1,4.21,172.53,1.2
2015,Mike Sislo,N.J,R,10,13.51666667,1.351666667,0,119.85,0,0,93.22,0,0,66.58,0,0,0,-,0,48.83,0,0,13.32,0,0,0,-,0,47.35,0,0,0,-,0,96.18,0,0,0,-,-,100,1,0,4.44,17.76,75.46,0,0,4.44,31.07,0
2015,Brad Hunt,EDM,D,11,8.033333333,0.73030303,0,119.5,0,0,82.16,0,0,52.28,0,0,7.47,0,0,89.63,0,0,37.34,0,0,7.47,0,0,69.71,0,0,0,-,0,43.15,0,0,0,-,-,85.71,0.86,7.47,7.47,14.94,82.16,33.33,7.47,14.94,22.41,25
2015,Eric Brewer,"ANA, T.B, TOR",D,44,94.95,2.157954545,15.17,119.43,11.27,11.37,95.42,10.65,10.11,71.41,12.4,1.26,10.11,11.11,6.32,66.98,8.62,2.53,33.49,7.02,0.63,8.21,7.14,5.06,44.66,10.17,0.84,0,100,9.13,73.93,10.99,0,2.74,0,12.5,85.84,0.983,1.9,5.06,37.28,36.65,4.84,4.42,9.48,56.24,7.29
2015,Rob Scuderi,PIT,D,82,257.0833333,3.135162602,8.17,119.26,6.41,6.53,93.12,6.56,6.07,68.15,8.18,0.23,7.24,3.13,3.73,61.38,5.73,1.63,26.14,5.88,0.23,3.5,6.25,2.8,46.99,5.63,0,3.73,0,4.72,78.55,5.67,0,1.35,0,3.85,89.38,0.932,1.17,6.3,32.21,25.21,3.5,2.57,10.74,57.18,4.3
2015,Nicklas Backstrom,WSH,C,82,80,0.975609756,11.25,119.25,8.62,9.75,87.75,10,9,55.5,13.95,0.75,7.5,9.09,3.75,61.5,5.75,2.25,27.75,7.5,0,1.5,0,2,45,4.26,0,5,0,4.33,79.08,5.19,0,2.17,0,8.33,86.49,0.948,1.5,3,69.75,55.5,2.11,2.25,6.75,88.5,2.48
2015,Brett Connolly,"BOS, T.B",R,55,1.516666667,0.027575758,0,118.68,0,0,79.12,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,114.29,0,0,0,-,-,-,-,0,0,39.56,39.56,0,0,0,39.56,0
2015,Antoine Vermette,"ARI, CHI",C,82,118.05,1.439634146,10.67,118.42,8.27,8.13,89.96,8.29,7.12,66.07,9.72,0,12.2,0,3.56,56.93,5.88,1.52,26.94,5.36,0,6.61,0,2.71,39.98,6.35,0,3.39,0,7.34,80.76,8.33,0,3.67,0,0,81.54,0.815,1.02,8.13,53.37,37.61,1.87,3.56,14.23,73.19,4.64
2015,Chris Summers,"ARI, NYR",D,20,29.46666667,1.473333333,10.18,118.1,7.94,8.14,81.45,9.09,8.14,54.98,12.9,0,14.25,0,4.07,67.19,5.71,2.04,32.58,5.88,0,10.18,0,2.71,46.15,5.56,0,2.71,0,2.94,64.71,4.35,0,2.94,0,0,74.07,0.741,4.07,4.07,28.51,38.69,12.5,6.11,8.14,44.8,12
2015,John Carlson,WSH,D,82,244.5166667,2.981910569,12.27,118.03,9.42,10.8,90.3,10.68,8.59,59.38,12.64,0.74,7.85,8.57,5.4,64.78,7.69,1.96,29.69,6.2,0,4.42,0,4.58,46.79,8.92,0,2.62,0,5.67,73.72,7.14,0.35,2.13,14.29,8.57,86.78,0.953,0.49,8.1,35.34,26.5,1.37,2.21,12.02,60.36,3.53
2015,Tye McGinn,"ARI, S.J",L,51,1.016666667,0.019934641,0,118.03,0,0,118.03,0,0,59.02,0,0,0,-,0,59.02,0,0,0,-,0,0,-,0,78.69,0,0,0,-,0,85.25,0,0,0,-,-,100,1,0,0,0,59.02,-,0,0,0,-
2015,Scott Gomez,N.J,C,58,3.566666667,0.061494253,0,117.76,0,0,67.29,0,0,33.64,0,0,0,-,0,33.64,0,0,16.82,0,0,0,-,0,22.43,0,0,0,-,0,121.5,0,0,0,-,-,100,1,16.82,16.82,50.47,151.4,25,16.82,33.64,50.47,25
