Year,Player,Team,Position,GP,PPTOI,PPTOI_GP,PPCF_60,PPCA_60,PPCFPer,PPFF_60,PPFA_60,PPFFPer,PPSF_60,PPSA_60,PPSFPer,PPGF_60,PPGA_60,PPGFPer,PPSCF_60,PPSCA_60,PPSCFPer,PPHDCF_60,PPHDCA_60,PPHDCFPer,PPHDGF_60,PPHDGA_60,PPHDGFPer,PPMDCF_60,PPMDCA_60,PPMDCFPer,PPMDGF_60,PPMDGA_60,PPMDGFPer,PPLDCF_60,PPLDCA_60,PPLDCFPer,PPLDGF_60,PPLDGA_60,PPLDGFPer,PPOn-Ice SHPer,PPOn-Ice SVPer,PPPDO,PPOff. Zone Faceoffs_60,PPNeu. Zone Faceoffs_60,PPDef. Zone Faceoffs_60,PPOnTFStarts_60,PPOffZoneStartPer,PPOffZoneFaceoffs_60,PPNeuZoneFaceoffs_60,PPDefZoneFaceoffs_60,PPOff. Zone Faceoff Per
2015,Connor Murphy,ARI,D,73,3.666666667,0.050228311,81.82,32.73,71.43,81.82,32.73,71.43,65.45,32.73,66.67,0,0,-,16.36,0,100,16.36,0,100,0,0,-,0,0,-,0,0,-,94.55,23.64,80,0,0,-,0,100,1,16.36,0,0,114.55,100,16.36,16.36,0,100
2015,Cody Goloubef,CBJ,D,36,1.883333333,0.052314815,95.58,31.86,75,95.58,31.86,75,63.72,31.86,66.67,0,31.86,0,63.72,31.86,66.67,31.86,31.86,50,0,31.86,0,42.48,0,100,0,0,-,46.02,0,100,0,0,-,0,0,0,31.86,0,31.86,191.15,50,63.72,63.72,31.86,66.67
2015,Jared Cowen,OTT,D,54,5.683333333,0.105246914,31.67,31.67,50,21.11,31.67,40,21.11,21.11,50,0,0,-,0,10.56,0,0,10.56,0,0,0,-,0,0,-,0,0,-,15.25,30.5,33.33,0,0,-,0,100,1,42.23,52.79,0,73.9,100,52.79,52.79,0,100
2015,Maxim Lapierre,"PIT, STL",C,80,3.816666667,0.047708333,47.16,31.44,60,15.72,0,100,15.72,0,100,0,0,-,47.16,15.72,75,0,0,-,0,0,-,62.88,20.96,75,0,0,-,0,22.71,0,0,0,-,0,-,0,78.6,15.72,15.72,110.04,83.33,78.6,15.72,15.72,83.33
2015,Eric Brewer,"ANA, T.B, TOR",D,44,5.75,0.130681818,73.04,31.3,70,62.61,20.87,75,20.87,20.87,50,0,0,-,20.87,0,100,0,0,-,0,0,-,27.83,0,100,0,0,-,60.29,30.14,66.67,0,0,-,0,100,1,31.3,41.74,10.43,114.78,75,31.3,41.74,20.87,60
2015,Patrick Dwyer,CAR,R,71,7.7,0.108450704,54.55,31.17,63.64,31.17,23.38,57.14,31.17,15.58,66.67,0,0,-,15.58,15.58,50,7.79,0,100,0,0,-,10.39,20.78,33.33,0,0,-,56.28,22.51,71.43,0,0,-,0,100,1,101.3,54.55,15.58,124.68,86.67,116.88,62.34,23.38,83.33
2015,Luke Glendening,DET,C,82,11.61666667,0.141666667,46.48,30.99,60,36.15,20.66,63.64,25.82,15.49,62.5,5.16,0,100,20.66,15.49,57.14,10.33,5.16,66.67,0,0,-,13.77,13.77,50,0,0,-,22.38,22.38,50,0,0,-,20,100,1.2,56.81,25.82,20.66,191.1,73.33,67.14,30.99,30.99,68.42
2015,Stephen Gionta,N.J,R,61,5.866666667,0.096174863,20.45,30.68,40,20.45,30.68,40,10.23,30.68,25,0,10.23,0,10.23,10.23,50,0,10.23,0,0,10.23,0,13.64,0,100,0,0,-,14.77,29.55,33.33,0,0,-,0,66.67,0.667,51.14,30.68,10.23,173.86,83.33,51.14,40.91,10.23,83.33
2015,Tyson Strachan,BUF,D,46,5.95,0.129347826,50.42,30.25,62.5,40.34,20.17,66.67,20.17,20.17,50,0,0,-,0,20.17,0,0,20.17,0,0,0,-,0,0,-,0,0,-,72.83,14.57,83.33,0,0,-,0,100,1,20.17,40.34,10.08,121.01,66.67,30.25,50.42,10.08,75
2015,Kyle Brodziak,MIN,C,73,3.966666667,0.0543379,15.13,30.25,33.33,15.13,15.13,50,0,0,-,0,0,-,0,15.13,0,0,0,-,0,0,-,0,20.17,0,0,0,-,21.85,21.85,50,0,0,-,-,-,-,90.76,15.13,30.25,196.64,75,105.88,15.13,30.25,77.78
2015,Ronalds Kenins,VAN,L,30,3.983333333,0.132777778,30.13,30.13,50,30.13,15.06,66.67,15.06,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,43.51,43.51,50,0,0,-,0,-,0,30.13,15.06,15.06,105.44,66.67,30.13,30.13,30.13,50
2015,Nicklas Grossmann,PHI,D,68,2.016666667,0.029656863,29.75,29.75,50,29.75,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,42.98,0,0,0,-,-,-,-,89.26,89.26,0,178.51,100,89.26,89.26,0,100
2015,Brooks Laich,WSH,C,66,25.11666667,0.380555556,97.94,28.67,77.36,74.05,26.28,73.81,50.17,26.28,65.63,2.39,2.39,50,50.17,16.72,75,9.56,4.78,66.67,0,0,-,54.15,15.93,77.27,3.19,3.19,50,62.11,6.9,90,0,0,-,4.76,90.91,0.957,26.28,9.56,4.78,83.61,84.62,40.61,28.67,4.78,89.47
2015,Brandon Gormley,ARI,D,27,14.7,0.544444444,85.71,28.57,75,61.22,20.41,75,48.98,12.24,80,8.16,0,100,44.9,12.24,78.57,8.16,0,100,4.08,0,100,48.98,16.33,75,0,0,-,47.17,5.9,88.89,5.9,0,100,16.67,100,1.167,24.49,8.16,4.08,81.63,85.71,28.57,16.33,8.16,77.78
2015,Jamie Oleksiak,DAL,D,36,2.116666667,0.058796296,56.69,28.35,66.67,28.35,28.35,50,28.35,0,100,0,0,-,0,28.35,0,0,0,-,0,0,-,0,37.8,0,0,0,-,81.89,0,100,0,0,-,0,-,0,56.69,0,28.35,170.08,66.67,56.69,0,28.35,66.67
2015,Kevin Klein,NYR,D,65,6.45,0.099230769,65.12,27.91,70,46.51,27.91,62.5,27.91,18.6,60,0,0,-,37.21,0,100,18.6,0,100,0,0,-,24.81,0,100,0,0,-,40.31,13.44,75,0,0,-,0,100,1,27.91,18.6,27.91,148.84,50,46.51,37.21,37.21,55.56
2015,Thomas Hickey,NYI,D,81,19.66666667,0.242798354,42.71,27.46,60.87,21.36,15.25,58.33,21.36,3.05,87.5,0,0,-,27.46,15.25,64.29,3.05,3.05,50,0,0,-,32.54,16.27,66.67,0,0,-,22.03,13.22,62.5,0,0,-,0,100,1,33.56,12.2,6.1,70.17,84.62,48.81,18.31,15.25,76.19
2015,Ryan White,PHI,C,34,21.98333333,0.646568627,131.01,27.29,82.76,90.07,19.11,82.5,62.77,13.65,82.14,10.92,0,100,57.32,13.65,80.77,43.67,5.46,88.89,5.46,0,100,18.2,10.92,62.5,3.64,0,100,102.5,11.83,89.66,3.94,0,100,17.39,100,1.174,49.13,10.92,2.73,2.73,94.74,68.23,13.65,5.46,92.59
2015,Jesper Fast,NYR,R,58,2.2,0.037931034,81.82,27.27,75,54.55,27.27,66.67,54.55,27.27,66.67,27.27,0,100,81.82,0,100,27.27,0,100,27.27,0,100,72.73,0,100,0,0,-,0,39.39,0,0,0,-,50,100,1.5,54.55,27.27,81.82,136.36,40,54.55,27.27,81.82,40
2015,Brandon Prust,MTL,L,82,11.06666667,0.13495935,65.06,27.11,70.59,54.22,16.27,76.92,32.53,16.27,66.67,5.42,0,100,16.27,5.42,75,5.42,0,100,0,0,-,14.46,7.23,66.67,7.23,0,100,62.65,15.66,80,0,0,-,16.67,100,1.167,48.8,5.42,5.42,130.12,90,65.06,10.84,5.42,92.31
2015,Luke Schenn,PHI,D,58,4.5,0.077586207,80,26.67,75,66.67,26.67,71.43,53.33,26.67,66.67,0,0,-,26.67,13.33,66.67,13.33,0,100,0,0,-,17.78,17.78,50,0,0,-,77.04,0,100,0,0,-,0,100,1,106.67,26.67,13.33,133.33,88.89,146.67,53.33,26.67,84.62
2015,Ty Rattie,STL,R,11,6.816666667,0.61969697,105.62,26.41,80,105.62,26.41,80,79.22,17.6,81.82,8.8,0,100,52.81,8.8,85.71,35.21,0,100,0,0,-,23.47,11.74,66.67,11.74,0,100,76.28,12.71,85.71,0,0,-,11.11,100,1.111,35.21,17.6,8.8,17.6,80,44.01,17.6,8.8,83.33
2015,Nick Schultz,PHI,D,80,16.16666667,0.202083333,89.07,25.98,77.42,66.8,11.13,85.71,48.25,7.42,86.67,3.71,0,100,55.67,11.13,83.33,18.56,0,100,3.71,0,100,49.48,14.85,76.92,0,0,-,48.25,16.08,75,0,0,-,7.69,100,1.077,51.96,3.71,11.13,115.05,82.35,74.23,7.42,14.85,83.33
2015,Sven Andrighetto,MTL,R,12,18.55,1.545833333,77.63,25.88,75,54.99,19.41,73.91,45.28,19.41,70,6.47,6.47,50,42.05,12.94,76.47,16.17,6.47,71.43,0,6.47,0,34.5,8.63,80,4.31,0,100,51.39,18.69,73.33,4.67,0,100,14.29,66.67,0.81,35.58,3.23,6.47,38.81,84.62,38.81,6.47,9.7,80
2015,Jonathan Ericsson,DET,D,82,13.95,0.170121951,68.82,25.81,72.73,60.22,17.2,77.78,51.61,8.6,85.71,4.3,4.3,50,17.2,8.6,66.67,12.9,8.6,60,0,4.3,0,5.73,0,100,0,0,-,62.13,18.64,76.92,0,0,-,8.33,50,0.583,30.11,21.51,25.81,163.44,53.85,47.31,30.11,30.11,61.11
2015,Sven Baertschi,"CGY, VAN",L,18,4.65,0.258333333,103.23,25.81,80,64.52,25.81,71.43,64.52,25.81,71.43,12.9,0,100,38.71,0,100,0,0,-,0,0,-,51.61,0,100,17.2,0,100,93.19,18.64,83.33,0,0,-,20,100,1.2,12.9,0,0,116.13,100,12.9,0,0,100
2015,Chris Kelly,BOS,C,80,7.033333333,0.087916667,34.12,25.59,57.14,34.12,17.06,66.67,25.59,17.06,60,0,0,-,25.59,8.53,75,0,0,-,0,0,-,34.12,11.37,75,0,0,-,12.32,0,100,0,0,-,0,100,1,59.72,25.59,0,162.09,100,68.25,34.12,17.06,80
2015,Phil Varone,BUF,C,28,21.1,0.753571429,82.46,25.59,76.32,68.25,25.59,72.73,59.72,19.91,75,0,5.69,0,31.28,11.37,73.33,14.22,2.84,83.33,0,0,-,22.75,11.37,66.67,0,7.58,0,73.93,8.21,90,0,0,-,0,71.43,0.714,22.75,0,8.53,54.03,72.73,36.97,8.53,8.53,81.25
2015,Ryan Carter,MIN,L,53,2.35,0.044339623,0,25.53,0,0,25.53,0,0,0,-,0,0,-,0,25.53,0,0,0,-,0,0,-,0,34.04,0,0,0,-,0,0,-,0,0,-,-,-,-,127.66,25.53,51.06,178.72,71.43,127.66,25.53,51.06,71.43
