"Year","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2016","Erik Haula","MIN","C, L","76","132.75","2","2","2","0","4","100.00","5","40.00","9","6","4","1","0","1","0","0","0","0","0","2","1","6","2","2","12","34","32","51.52"
"2016","Curtis Lazar","OTT","C","76","107.55","1","3","3","0","4","57.14","3","33.33","6","4","3","1","0","0","2","1","1","0","0","3","0","4","4","3","11","5","11","31.25"
"2016","Scottie Upshall","STL","R","70","87.516666666667","0","3","3","0","3","100.00","5","0.00","7","6","6","2","1","1","4","2","2","0","0","5","0","3","4","3","4","0","5","0.00"
"2016","Matt Stajan","CGY","C","80","123.63333333333","2","1","1","0","3","100.00","5","40.00","8","6","5","3","0","1","2","1","1","0","0","5","3","3","0","1","4","46","55","45.54"
"2016","Loui Eriksson","BOS","L","82","153.2","2","1","1","0","3","100.00","11","18.18","17","15","6","3","2","0","0","0","0","0","0","1","1","5","1","1","8","4","1","80.00"
"2016","Patrice Bergeron","BOS","C","80","176.4","1","2","1","1","3","100.00","12","8.33","20","19","13","3","2","1","0","0","0","0","0","2","2","12","1","4","11","128","123","51.00"
"2016","Kyle Brodziak","STL","C","76","132.96666666667","3","0","0","0","3","100.00","4","75.00","6","6","5","4","0","0","16","4","3","0","1","1","2","4","1","0","15","36","51","41.38"
"2016","Mark Giordano","CGY","D","82","198.28333333333","1","2","1","1","3","37.50","4","25.00","9","6","6","2","0","0","4","2","2","0","0","4","13","5","3","3","38","0","0","-"
"2016","Drew Stafford","WPG","R","78","82.85","1","2","2","0","3","100.00","4","25.00","7","5","5","2","0","1","2","1","1","0","0","1","1","4","4","1","3","13","13","50.00"
"2016","Travis Zajac","N.J","C","74","201.48333333333","2","1","1","0","3","75.00","7","28.57","11","10","10","7","2","0","4","2","2","0","0","4","0","9","6","2","13","75","108","40.98"
"2016","David Krejci","BOS","C","72","108.98333333333","0","3","2","1","3","150.00","4","0.00","7","6","3","0","3","0","2","1","1","0","0","0","1","4","4","0","12","47","51","47.96"
"2016","Torrey Mitchell","MTL","C","71","114.75","1","2","2","0","3","150.00","5","20.00","7","7","5","3","2","0","0","0","0","0","0","3","2","2","2","1","6","51","57","47.22"
"2016","Anze Kopitar","L.A","C","81","174.51666666667","1","2","2","0","3","100.00","8","12.50","11","10","8","0","1","2","2","1","1","0","0","1","6","4","1","3","7","129","130","49.81"
"2016","Andrew Cogliano","ANA","L","82","155.6","2","1","1","0","3","75.00","12","16.67","23","20","11","4","4","0","0","0","0","0","0","1","1","5","3","4","6","0","1","0.00"
"2016","Kris Letang","PIT","D","71","165.21666666667","0","3","1","2","3","60.00","6","0.00","9","9","3","2","0","0","2","1","1","0","0","4","5","5","9","2","9","0","0","-"
"2016","Niklas Hjalmarsson","CHI","D","81","230.8","0","3","1","2","3","30.00","1","0.00","1","1","0","0","1","0","6","3","3","0","0","2","10","5","6","9","20","0","0","-"
"2016","Erik Johnson","COL","D","73","224.91666666667","2","1","0","1","3","50.00","7","28.57","8","7","2","0","1","1","12","2","1","0","1","2","5","4","19","2","42","0","0","-"
"2016","Cal Clutterbuck","NYI","R","77","151.6","2","1","1","0","3","75.00","11","18.18","15","12","10","4","2","1","0","0","0","0","0","3","3","9","16","4","9","1","0","100.00"
"2016","Jeff Petry","MTL","D","51","119.86666666667","0","3","0","3","3","100.00","1","0.00","5","2","0","0","0","0","0","0","0","0","0","0","10","4","11","3","13","1","0","100.00"
"2016","Mark Letestu","EDM","C","82","202.31666666667","2","1","1","0","3","100.00","12","16.67","14","13","5","3","1","0","0","0","0","0","0","0","5","8","0","2","8","106","122","46.49"
"2016","Steven Stamkos","T.B","C","77","59.6","1","2","2","0","3","100.00","3","33.33","5","4","4","1","2","1","0","0","0","0","0","1","1","4","4","1","7","35","43","44.87"
"2016","Derek Stepan","NYR","C","72","122.88333333333","3","0","0","0","3","100.00","18","16.67","23","22","15","10","4","1","2","1","1","0","0","3","4","11","1","2","9","47","51","47.96"
"2016","Adam Henrique","N.J","C","80","211.1","2","1","1","0","3","100.00","10","20.00","17","14","9","6","3","0","2","1","1","0","0","3","1","9","3","3","16","70","96","42.17"
"2016","Jared Spurgeon","MIN","D","77","136.5","0","3","1","2","3","75.00","0","-","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","2","27","0","0","-"
"2016","Casey Cizikas","NYI","C","80","174.83333333333","1","2","2","0","3","75.00","14","7.14","16","14","14","9","5","0","4","2","2","0","0","3","2","12","7","3","24","83","112","42.56"
"2016","Mark Stone","OTT","R","75","91.7","1","2","2","0","3","100.00","8","12.50","10","10","9","3","1","0","0","0","0","0","0","2","1","11","5","5","8","0","0","-"
"2016","Ondrej Palat","T.B","L","62","88.25","2","1","1","0","3","100.00","6","33.33","9","7","4","3","2","0","0","0","0","0","0","3","0","3","6","2","9","0","1","0.00"
"2016","Gabriel Landeskog","COL","L","75","108.15","1","2","1","1","3","100.00","11","9.09","12","12","9","6","0","1","4","2","2","0","0","1","0","3","9","2","5","3","3","50.00"
"2016","Zdeno Chara","BOS","D","80","267.26666666667","0","2","1","1","2","33.33","3","0.00","4","4","1","0","0","0","2","1","1","0","0","6","6","4","26","4","30","0","0","-"
"2016","Jason Chimera","WSH","L","82","80.7","2","0","0","0","2","100.00","6","33.33","12","8","5","3","1","1","2","1","1","0","0","3","2","2","1","4","1","4","10","28.57"
"2016","David Legwand","BUF","C","79","192.98333333333","1","1","1","0","2","66.67","12","8.33","16","15","6","4","4","1","2","1","1","0","0","1","3","5","4","1","6","27","40","40.30"
"2016","Francois Beauchemin","COL","D","82","286.91666666667","0","2","1","1","2","50.00","6","0.00","11","9","1","0","0","0","4","2","2","0","0","1","6","4","11","5","60","0","0","-"
"2016","Shawn Horcoff","ANA","C","59","94.816666666667","1","1","1","0","2","66.67","2","50.00","6","5","6","4","0","1","4","2","2","0","0","0","0","2","3","1","6","33","36","47.83"
"2016","Joel Ward","S.J","R","79","106.41666666667","1","1","1","0","2","100.00","2","50.00","5","4","4","2","0","0","2","1","1","0","0","1","2","8","0","2","15","32","59","35.16"
"2016","Matt Hendricks","EDM","L","68","151.78333333333","1","1","1","0","2","100.00","4","25.00","8","5","4","1","0","0","2","1","1","0","0","6","4","5","4","2","22","48","61","44.04"
"2016","Paul Gaustad","NSH","C","63","115.95","1","1","1","0","2","40.00","5","20.00","6","6","5","0","2","0","2","1","1","0","0","5","4","5","2","1","10","68","62","52.31"
"2016","Mikko Koivu","MIN","C","82","75.466666666667","1","1","1","0","2","66.67","2","50.00","2","2","2","2","0","0","0","0","0","0","0","1","2","1","0","1","4","64","82","43.84"
"2016","Jussi Jokinen","FLA","L","81","185.48333333333","1","1","1","0","2","100.00","6","16.67","8","8","5","1","3","1","12","2","1","0","1","6","5","5","0","1","17","28","26","51.85"
"2016","Johnny Oduya","DAL","D","82","229.91666666667","1","1","0","1","2","25.00","2","50.00","2","2","2","2","1","0","2","1","1","0","0","2","5","2","8","9","39","0","0","-"
"2016","Frans Nielsen","NYI","C","81","161.16666666667","2","0","0","0","2","100.00","21","9.52","23","22","13","7","2","3","2","1","1","0","0","0","2","3","5","7","15","88","105","45.60"
"2016","Ryan Suter","MIN","D","82","161.15","1","1","0","1","2","50.00","4","25.00","8","8","2","1","1","0","0","0","0","0","0","2","4","5","7","3","13","0","0","-"
"2016","Dion Phaneuf","OTT, TOR","D","71","130.55","0","2","2","0","2","100.00","3","0.00","4","3","1","0","0","0","8","4","4","0","0","12","5","1","12","2","12","0","0","-"
"2016","Jeff Carter","L.A","C","77","127.28333333333","1","1","1","0","2","100.00","10","10.00","13","11","9","4","0","1","2","1","1","0","0","3","1","2","4","4","8","44","65","40.37"
"2016","Brent Burns","S.J","D","82","177.43333333333","1","1","0","1","2","66.67","6","16.67","8","8","1","0","0","0","4","2","2","0","0","2","6","10","16","2","22","0","0","-"
"2016","Brian Boyle","T.B","C","76","133.75","2","0","0","0","2","100.00","4","50.00","4","4","2","0","1","0","18","5","4","0","1","3","1","3","5","2","16","54","73","42.52"
"2016","Blake Comeau","COL","L","81","160.68333333333","2","0","0","0","2","100.00","7","28.57","11","10","5","1","2","0","0","0","0","0","0","3","2","4","12","1","5","64","78","45.07"
"2016","Carl Soderberg","COL","C","82","161.78333333333","1","1","1","0","2","100.00","9","11.11","15","11","7","3","2","0","4","2","2","0","0","2","4","5","2","3","10","26","50","34.21"
"2016","Marc-Edouard Vlasic","S.J","D","67","151.81666666667","0","2","0","2","2","100.00","4","0.00","9","7","2","0","2","0","4","2","2","0","0","0","6","2","2","4","27","0","0","-"
"2016","Bryan Little","WPG","C","57","116.11666666667","2","0","0","0","2","100.00","7","28.57","12","12","7","4","2","0","0","0","0","0","0","1","2","3","1","2","8","84","103","44.92"
"2016","Claude Giroux","PHI","C","78","115.51666666667","1","1","1","0","2","100.00","11","9.09","13","12","9","4","1","1","4","2","2","0","0","2","3","6","4","4","4","109","72","60.22"
"2016","Jordan Staal","CAR","C","82","145.55","0","2","2","0","2","100.00","6","0.00","9","7","5","2","1","0","2","1","1","0","0","4","3","9","12","2","3","97","69","58.43"
"2016","Carl Hagelin","ANA, PIT","L","80","130.8","0","2","2","0","2","100.00","13","0.00","17","15","11","7","6","0","4","2","2","0","0","2","1","8","3","3","5","3","0","100.00"
"2016","Drew Doughty","L.A","D","82","241.6","1","1","0","1","2","200.00","3","33.33","5","4","2","2","0","0","6","3","3","0","0","4","19","0","11","6","19","0","0","-"
"2016","Roman Josi","NSH","D","81","218.26666666667","1","1","1","0","2","50.00","6","16.67","8","8","3","1","0","1","0","0","0","0","0","2","5","3","5","2","33","0","0","-"
"2016","Lance Bouma","CGY","C","44","80","0","2","1","1","2","66.67","2","0.00","4","4","3","1","0","1","10","1","0","0","1","1","1","3","3","0","14","3","3","50.00"
"2016","TJ Brodie","CGY","D","70","183.75","0","2","0","2","2","40.00","4","0.00","5","4","1","1","0","0","0","0","0","0","0","0","12","12","0","3","14","0","0","-"
"2016","Cam Atkinson","CBJ","R","81","150.56666666667","2","0","0","0","2","100.00","11","18.18","16","14","13","8","2","1","6","3","3","0","0","2","1","10","2","2","11","1","0","100.00"
"2016","Tommy Wingels","S.J","C","68","77.75","0","2","2","0","2","100.00","1","0.00","2","2","2","1","0","0","2","1","1","0","0","5","2","3","5","3","9","8","21","27.59"
"2016","Tyson Barrie","COL","D","78","39.033333333333","1","1","1","0","2","100.00","3","33.33","3","3","2","2","0","0","0","0","0","0","0","0","0","0","1","0","6","0","0","-"
"2016","Mattias Ekholm","NSH","D","82","141.45","1","1","1","0","2","66.67","5","20.00","7","6","1","1","0","1","4","2","2","0","0","4","8","4","5","4","18","0","0","-"
"2016","Marcus Foligno","BUF","L","75","31.466666666667","2","0","0","0","2","100.00","3","66.67","4","4","4","2","0","0","10","1","0","0","1","4","0","5","2","0","0","0","0","-"
"2016","Jason Zucker","MIN","L","71","35.533333333333","1","1","1","0","2","100.00","4","25.00","6","5","5","2","1","0","0","0","0","0","0","4","1","1","1","0","2","0","0","-"
"2016","Tom Kuhnhackl","PIT","R","42","41.266666666667","2","0","0","0","2","66.67","4","50.00","5","5","4","2","0","0","2","1","1","0","0","0","0","1","1","1","1","0","2","0.00"
"2016","Markus Granlund","CGY, VAN","C","47","54.633333333333","1","1","1","0","2","100.00","6","16.67","8","7","5","1","2","1","4","2","2","0","0","0","3","2","0","1","4","9","8","52.94"
"2016","Matt Nieto","S.J","L","67","81.166666666667","2","0","0","0","2","100.00","5","40.00","8","7","5","2","3","0","2","1","1","0","0","0","4","2","1","5","3","1","3","25.00"
"2016","Mika Zibanejad","OTT","C","81","115.66666666667","2","0","0","0","2","100.00","8","25.00","13","13","7","3","3","1","0","0","0","0","0","1","5","5","4","0","5","47","61","43.52"
"2016","J.T. Brown","T.B","R","78","113.13333333333","0","2","1","1","2","100.00","4","0.00","5","5","2","1","0","0","2","1","1","0","0","7","3","1","7","7","11","5","4","55.56"
"2016","Brian Flynn","MTL","C","56","89.566666666667","1","1","1","0","2","100.00","2","50.00","3","3","3","1","0","0","0","0","0","0","0","1","1","4","0","4","8","50","33","60.24"
"2016","Jacob Trouba","WPG","D","81","221.45","1","1","1","0","2","50.00","6","16.67","10","6","5","1","0","0","6","3","3","0","0","2","10","6","13","3","36","0","0","-"
"2016","Jordan Martinook","ARI","L","81","211.18333333333","1","1","1","0","2","100.00","9","11.11","14","12","6","3","1","0","0","0","0","0","0","1","0","14","2","4","17","2","5","28.57"
"2016","Aleksander Barkov","FLA","C","66","118.7","1","1","1","0","2","66.67","7","14.29","11","10","9","6","1","0","2","1","1","0","0","0","4","4","2","3","9","55","53","50.93"
"2016","Josh Jooris","CGY","R","59","91.75","0","2","2","0","2","100.00","3","0.00","4","3","2","1","0","0","4","2","2","0","0","3","1","2","2","0","9","18","39","31.58"
"2016","Pierre-Edouard Bellemare","PHI","L","74","191.83333333333","1","1","1","0","2","100.00","11","9.09","16","15","7","3","4","1","0","0","0","0","0","4","9","7","4","7","14","57","96","37.25"
"2016","Michal Rozsival","CHI","D","51","30.9","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","1","7","0","0","-"
"2016","Patrick Marleau","S.J","C, L","82","106.05","1","0","0","0","1","100.00","6","16.67","7","7","3","2","0","0","2","1","1","0","0","0","1","6","1","0","1","27","24","52.94"
"2016","Brian Campbell","FLA","D","82","133.08333333333","1","0","0","0","1","50.00","1","100.00","3","2","1","0","0","0","0","0","0","0","0","1","8","3","4","5","6","0","0","-"
"2016","Alex Tanguay","ARI, COL","L","70","37.516666666667","0","1","0","1","1","100.00","0","-","1","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","2","1","0","100.00"
"2016","Mike Fisher","NSH","C","70","124.01666666667","0","1","1","0","1","100.00","5","0.00","6","6","3","0","0","0","0","0","0","0","0","3","0","5","5","0","15","55","56","49.55"
"2016","Rob Scuderi","CHI, L.A, PIT","D","63","111.83333333333","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","1","4","1","1","1","8","0","1","0.00"
"2016","Daniel Sedin","VAN","L","82","37.083333333333","0","1","1","0","1","100.00","1","0.00","2","2","2","0","0","0","0","0","0","0","0","2","0","2","1","3","3","1","0","100.00"
"2016","Henrik Sedin","VAN","C","74","41.383333333333","1","0","0","0","1","100.00","3","33.33","4","4","2","1","0","0","2","1","1","0","0","1","1","1","1","0","2","21","34","38.18"
"2016","Chris Kelly","BOS","C","11","26.266666666667","1","0","0","0","1","100.00","1","100.00","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","3","2","7","11","38.89"
"2016","Derek MacKenzie","FLA","C","64","168.48333333333","0","1","0","1","1","100.00","6","0.00","12","11","5","3","1","0","2","1","1","0","0","4","1","11","5","4","13","125","112","52.74"
"2016","Justin Williams","WSH","R","82","78.8","0","1","1","0","1","100.00","2","0.00","2","2","1","0","0","0","0","0","0","0","0","3","2","5","0","3","8","6","13","31.58"
"2016","Antoine Vermette","ARI","C","76","80.066666666667","1","0","0","0","1","100.00","7","14.29","10","8","4","2","0","0","12","2","1","0","1","1","1","3","0","0","5","50","42","54.35"
"2016","Travis Moen","DAL","L","23","9.25","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","2","0","0","-"
"2016","John-Michael Liles","BOS, CAR","D","81","125.45","1","0","0","0","1","100.00","5","20.00","8","6","1","0","1","0","2","1","1","0","0","3","0","4","8","5","16","0","0","-"
"2016","Deryk Engelland","CGY","D","69","86.066666666667","0","1","0","1","1","25.00","0","-","1","1","0","0","0","0","5","1","0","1","0","1","2","0","1","0","9","0","0","-"
"2016","Chris Thorburn","WPG","R","82","56.716666666667","1","0","0","0","1","100.00","3","33.33","3","3","3","2","0","0","0","0","0","0","0","4","3","2","9","1","5","2","3","40.00"
"2016","Jay McClement","CAR","C","77","147.96666666667","1","0","0","0","1","100.00","2","50.00","3","2","2","2","0","0","2","1","1","0","0","0","2","5","5","4","7","59","71","45.38"
"2016","Brooks Laich","TOR, WSH","C","81","160.08333333333","0","1","0","1","1","100.00","6","0.00","8","8","4","0","0","0","6","3","3","0","0","2","4","4","0","2","17","18","43","29.51"
"2016","Tomas Fleischmann","CHI, MTL","L","76","112.18333333333","1","0","0","0","1","100.00","4","25.00","10","6","5","1","2","0","0","0","0","0","0","0","3","4","3","1","4","7","2","77.78"
"2016","Rick Nash","NYR","R","60","81.9","0","1","1","0","1","50.00","7","0.00","11","9","6","3","0","0","2","1","1","0","0","4","3","7","3","1","5","0","1","0.00"
"2016","Valtteri Filppula","T.B","C","76","126.35","1","0","0","0","1","100.00","6","16.67","8","8","7","4","2","0","2","1","1","0","0","1","1","4","3","2","7","66","78","45.83"
"2016","Tom Gilbert","MTL","D","45","80.7","0","1","1","0","1","20.00","0","-","1","0","0","0","0","0","2","1","1","0","0","0","2","3","1","2","16","0","0","-"
"2016","Boyd Gordon","ARI","C","65","183.55","1","0","0","0","1","50.00","3","33.33","3","3","1","1","0","0","0","0","0","0","0","2","2","3","2","3","16","145","122","54.31"
"2016","Eric Nystrom","NSH","L","46","63.533333333333","1","0","0","0","1","50.00","5","20.00","5","5","2","0","1","0","5","1","0","1","0","0","0","1","2","2","4","0","1","0.00"
"2016","Alexander Steen","STL","L","67","119.18333333333","1","0","0","0","1","100.00","10","10.00","11","10","6","2","2","0","2","1","1","0","0","6","2","2","2","4","6","35","61","36.46"
"2016","Chris Higgins","VAN","L","33","49.8","1","0","0","0","1","100.00","2","50.00","3","3","2","0","0","0","0","0","0","0","0","2","1","2","0","0","4","1","2","33.33"
"2016","Duncan Keith","CHI","D","67","178.86666666667","0","1","0","1","1","25.00","4","0.00","6","4","2","0","0","1","0","0","0","0","0","0","6","1","2","3","25","0","1","0.00"
"2016","Braydon Coburn","T.B","D","80","186.06666666667","0","1","1","0","1","25.00","2","0.00","2","2","0","0","0","0","15","2","0","1","1","1","6","3","11","2","26","0","0","-"
"2016","Dustin Brown","L.A","R","82","125.55","0","1","1","0","1","100.00","6","0.00","11","9","8","3","2","0","4","2","2","0","0","6","1","6","7","2","6","1","1","50.00"
"2016","Ryan Getzlaf","ANA","C","77","113.25","0","1","1","0","1","33.33","6","0.00","12","10","6","2","0","0","5","1","0","1","0","5","5","6","4","1","4","24","31","43.64"
"2016","Mark Stuart","WPG","D","64","185.46666666667","0","1","0","1","1","33.33","1","0.00","2","1","0","0","0","0","4","2","2","0","0","4","11","0","29","1","38","0","0","-"
"2016","Ryan Kesler","ANA","C","79","217.63333333333","1","0","0","0","1","100.00","11","9.09","21","18","10","3","3","0","14","3","2","0","1","6","1","10","7","2","35","168","146","53.50"
"2016","Shea Weber","NSH","D","78","221.83333333333","0","1","1","0","1","25.00","5","0.00","6","5","0","0","0","0","2","1","1","0","0","1","6","7","10","0","29","0","0","-"
"2016","Lee Stempniak","BOS, N.J","R","82","132.23333333333","1","0","0","0","1","100.00","14","7.14","15","15","9","5","4","1","2","1","1","0","0","1","2","2","6","3","4","0","2","0.00"
"2016","Nate Thompson","ANA","C","49","76.916666666667","1","0","0","0","1","100.00","2","50.00","4","3","3","2","1","0","0","0","0","0","0","1","1","3","0","0","8","24","27","47.06"
"2016","Dustin Byfuglien","WPG","D","81","165.08333333333","1","0","0","0","1","33.33","6","16.67","9","8","5","4","1","0","12","6","6","0","0","5","11","14","25","0","16","0","0","-"
"2016","Clayton Stoner","ANA","D","50","90.733333333333","0","1","0","1","1","100.00","1","0.00","1","1","0","0","0","0","10","1","0","0","1","4","5","0","10","3","10","0","0","-"
"2016","Andrew Ladd","CHI, WPG","L","78","145.16666666667","1","0","0","0","1","33.33","8","12.50","15","11","11","0","1","0","4","2","2","0","0","4","2","5","5","3","9","1","2","33.33"
"2016","Lauri Korpikoski","EDM","L","71","141.4","1","0","0","0","1","100.00","6","16.67","8","6","4","2","0","0","0","0","0","0","0","0","3","7","6","3","14","11","5","68.75"
"2016","Alex Goligoski","DAL","D","82","191.56666666667","0","1","0","1","1","50.00","4","0.00","6","5","1","1","0","0","2","1","1","0","0","1","7","6","10","1","27","0","0","-"
"2016","Andrej Sekera","EDM","D","81","130.55","0","1","0","1","1","50.00","1","0.00","1","1","1","1","0","0","0","0","0","0","0","0","12","5","1","2","18","0","0","-"
"2016","Adam Pardy","EDM, WPG","D","23","55.383333333333","0","1","0","1","1","100.00","1","0.00","1","1","0","0","0","0","0","0","0","0","0","1","2","2","6","1","9","0","0","-"
"2016","Jannik Hansen","VAN","R","67","117.81666666667","1","0","0","0","1","100.00","6","16.67","9","7","4","3","0","0","6","3","3","0","0","3","1","7","1","2","4","2","2","50.00"
"2016","Benoit Pouliot","EDM","L","55","23.633333333333","1","0","0","0","1","100.00","5","20.00","5","5","5","3","1","1","0","0","0","0","0","2","2","3","0","0","1","0","1","0.00"
"2016","Martin Hanzal","ARI","C","64","83.916666666667","1","0","0","0","1","100.00","6","16.67","11","8","7","5","1","1","0","0","0","0","0","3","0","2","4","2","4","32","35","47.76"
"2016","Chris VandeVelde","PHI","C","79","180.96666666667","1","0","0","0","1","100.00","3","33.33","6","6","4","1","0","0","2","1","1","0","0","2","5","7","3","6","19","3","7","30.00"
"2016","Mark Fayne","EDM","D","69","113.78333333333","0","1","1","0","1","50.00","2","0.00","3","3","2","0","0","0","0","0","0","0","0","0","7","0","2","6","16","0","0","-"
"2016","Dan Girardi","NYR","D","74","200.9","0","1","0","1","1","33.33","1","0.00","1","1","0","0","0","0","2","1","1","0","0","1","5","2","14","3","37","0","0","-"
"2016","Bracken Kearns","NYI","C","2","2.75","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","100.00"
"2016","Derek Dorsett","VAN","R","71","55.883333333333","0","1","1","0","1","100.00","3","0.00","4","3","3","2","0","1","30","7","5","0","2","11","0","1","1","3","5","2","2","50.00"
"2016","Trevor Lewis","L.A","C","75","114.81666666667","1","0","0","0","1","100.00","8","12.50","10","9","7","3","1","0","0","0","0","0","0","2","3","4","11","2","10","11","31","26.19"
"2016","Leo Komarov","TOR","C","67","112.21666666667","1","0","0","0","1","100.00","5","20.00","10","8","6","1","5","0","0","0","0","0","0","3","2","4","10","3","4","30","33","47.62"
"2016","Michael Grabner","TOR","R","80","248.53333333333","1","0","0","0","1","100.00","21","4.76","29","26","20","13","5","0","0","0","0","0","0","2","4","22","8","2","20","1","6","14.29"
"2016","Brian Strait","NYI","D","52","81.133333333333","0","1","1","0","1","33.33","0","-","0","0","0","0","0","0","7","2","1","1","0","2","8","1","6","1","8","0","0","-"
"2016","Shawn Matthias","COL, TOR","L","71","75.95","0","1","1","0","1","100.00","5","0.00","7","7","6","5","1","2","0","0","0","0","0","0","3","7","2","5","7","1","2","33.33"
"2016","Ryan Carter","MIN","L","60","98.983333333333","1","0","0","0","1","100.00","7","14.29","9","7","3","0","1","0","2","1","1","0","0","6","0","5","3","4","5","4","4","50.00"
"2016","Ben Lovejoy","PIT","D","66","163.33333333333","0","1","0","1","1","20.00","3","0.00","3","3","1","0","0","0","0","0","0","0","0","0","3","2","12","6","25","0","0","-"
"2016","Teddy Purcell","EDM, FLA","L","76","41.183333333333","0","1","1","0","1","50.00","1","0.00","2","1","2","1","2","0","0","0","0","0","0","2","2","2","0","0","1","0","0","-"
"2016","Alex Killorn","T.B","L","81","38.033333333333","0","1","1","0","1","100.00","0","-","1","1","1","0","0","0","2","1","1","0","0","3","1","1","1","1","1","2","1","66.67"
"2016","Nick Bonino","PIT","C","63","146.23333333333","1","0","0","0","1","100.00","5","20.00","9","9","4","1","0","0","0","0","0","0","0","3","1","7","0","3","20","63","77","45.00"
"2016","Tommy Cross","BOS","D","3","5.7833333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","-"
"2016","Kevin Shattenkirk","STL","D","72","137.56666666667","0","1","1","0","1","100.00","2","0.00","7","4","2","0","0","0","19","4","2","1","1","4","7","6","5","1","14","0","0","-"
"2016","Kyle Turris","OTT","C","57","18.9","0","1","1","0","1","100.00","1","0.00","3","2","3","1","1","0","0","0","0","0","0","2","0","1","0","0","0","13","13","50.00"
"2016","Brandon Sutter","VAN","C","20","42.616666666667","1","0","0","0","1","100.00","3","33.33","6","6","5","2","1","0","0","0","0","0","0","1","0","1","1","2","1","24","23","51.06"
