Year,Player,Team,Position,GP,PPTOI,PPTOI_GP,PPCF_60,PPCA_60,PPCFPer,PPFF_60,PPFA_60,PPFFPer,PPSF_60,PPSA_60,PPSFPer,PPGF_60,PPGA_60,PPGFPer,PPSCF_60,PPSCA_60,PPSCFPer,PPHDCF_60,PPHDCA_60,PPHDCFPer,PPHDGF_60,PPHDGA_60,PPHDGFPer,PPMDCF_60,PPMDCA_60,PPMDCFPer,PPMDGF_60,PPMDGA_60,PPMDGFPer,PPLDCF_60,PPLDCA_60,PPLDCFPer,PPLDGF_60,PPLDGA_60,PPLDGFPer,PPOn-Ice SHPer,PPOn-Ice SVPer,PPPDO,PPOff. Zone Faceoffs_60,PPNeu. Zone Faceoffs_60,PPDef. Zone Faceoffs_60,PPOnTFStarts_60,PPOffZoneStartPer,PPOffZoneFaceoffs_60,PPNeuZoneFaceoffs_60,PPDefZoneFaceoffs_60,PPOff. Zone Faceoff Per
2019,Ryan Kesler,ANA,C,60,104,1.733333333,91.15,19.04,82.72,67.5,17.88,79.05,49.62,14.42,77.48,4.04,3.46,53.85,46.73,12.12,79.41,19.04,7.5,71.74,2.31,2.31,50,36.92,6.15,85.71,1.54,0.77,66.67,60.83,4.17,93.59,0.83,0,100,8.14,76,0.841,30,4.62,0.58,26.54,98.11,47.88,9.23,3.46,93.26
2019,Jesper Bratt,N.J,L,51,110.5333333,2.167320261,83.05,19,81.38,64.6,18.46,77.78,43.43,14.66,74.77,5.97,1.09,84.62,43.43,9.23,82.47,19,5.43,77.78,0.54,1.09,33.33,32.57,5.07,86.54,4.34,0,100,52.53,6.27,89.33,3.14,0,100,13.75,92.59,1.063,13.57,5.97,1.63,39.63,89.29,35.83,9.77,4.89,88
2019,Drew Doughty,L.A,D,82,240.35,2.931097561,96.36,18.97,83.55,69.4,16.98,80.35,49.68,13.48,78.66,6.99,2.5,73.68,44.44,9.49,82.41,18.97,3.49,84.44,2.25,0.75,75,33.95,7.99,80.95,2.33,1.66,58.33,69.59,5.05,93.24,4.33,0,100,14.07,81.48,0.956,31.2,7.24,1,10.98,96.9,55.92,12.23,3.49,94.12
2019,Joe Pavelski,S.J,C,75,222.7,2.969333333,115.31,18.86,85.94,90.26,15.9,85.03,62.51,13.74,81.98,9.7,1.35,87.8,59.54,7.81,88.4,23.44,3.5,87,4.85,0.54,90,48.14,5.75,89.33,4.67,0,100,73.94,5.84,92.68,1.95,0,100,15.52,90.2,1.057,34.76,7,0,3.77,100,67.09,11.32,1.89,97.27
2019,Michael Dal Colle,NYI,L,28,6.366666667,0.2273809524,47.12,18.85,71.43,37.7,18.85,66.67,18.85,9.42,66.67,0,0,-,9.42,18.85,33.33,0,9.42,0,0,0,-,12.57,12.57,50,0,0,-,54.45,0,100,0,0,-,0,100,1,28.27,9.42,0,94.24,100,28.27,18.85,0,100
2019,Dustin Brown,L.A,R,72,184.75,2.565972222,101.65,18.84,84.37,73.4,17.54,80.71,53.59,13.96,79.33,8.12,2.6,75.76,49.69,9.74,83.61,22.41,3.9,85.19,2.6,0.97,72.73,36.37,7.79,82.35,2.17,1.73,55.56,70.83,4.22,94.38,5.63,0,100,15.15,81.4,0.965,40.6,8.12,0.65,7.79,98.43,60.73,13.64,2.92,95.41
2019,J.T. Miller,T.B,C,75,191.7,2.556,95.77,18.78,83.61,76.37,16.59,82.15,53.21,14.4,78.7,11.89,0.94,92.68,57.59,10.33,84.79,16.9,4.07,80.6,4.07,0.31,92.86,54.25,8.35,86.67,9.18,0.83,91.67,54.25,5.88,90.23,1.36,0,100,22.35,93.48,1.158,35.99,4.69,1.25,16.28,96.64,57.59,9.08,4.38,92.93
2019,Brian Boyle,"N.J, NSH",C,73,192.0833333,2.631278539,98.71,18.74,84.04,74.03,15.93,82.29,52.48,13.43,79.62,6.56,1.87,77.78,47.48,8.43,84.92,17.49,4.37,80,2.19,0.62,77.78,39.98,5.41,88.07,3.33,0.83,80,65.42,7.67,89.51,2.71,0,100,12.5,86.05,0.985,39.98,3.44,0.94,12.49,97.71,57.16,7.5,1.56,97.34
2019,Nikolay Goldobin,VAN,R,63,163.2666667,2.591534392,80.11,18.74,81.04,62.47,18.01,77.63,43.36,15.8,73.29,5.51,2.2,71.43,43.73,11.39,79.33,16.54,5.14,76.27,2.2,1.1,66.67,36.26,8.33,81.32,1.96,0.98,66.67,49.9,4.78,91.26,2.65,0,100,12.71,86.05,0.988,25.36,6.25,0,24.99,100,43.73,9.92,1.84,95.97
2019,Andy Welinski,ANA,D,26,19.25,0.7403846154,71.69,18.7,79.31,56.1,18.7,75,34.29,12.47,73.33,3.12,0,100,40.52,6.23,86.67,15.58,6.23,71.43,3.12,0,100,33.25,0,100,0,0,-,45.02,4.5,90.91,0,0,-,9.09,100,1.091,24.94,3.12,0,52.99,100,28.05,6.23,0,100
2019,Kyle Palmieri,N.J,R,74,243.9833333,3.297072072,104.02,18.69,84.77,80.17,16.97,82.53,56.07,14.76,79.17,6.64,2.46,72.97,49.43,8.61,85.17,21.15,4.18,83.5,2.21,1.23,64.29,37.71,5.9,86.47,3.28,0.66,83.33,71.04,7.46,90.5,2.84,0.36,88.89,11.84,83.33,0.952,30.99,4.67,0.74,5.66,97.67,64.43,10.82,1.97,97.04
2019,Matt Dumba,MIN,D,32,86.96666667,2.717708333,103.49,18.63,84.75,77.27,17.25,81.75,59.33,15.18,79.63,11.04,1.38,88.89,55.19,2.76,95.24,24.15,2.76,89.74,6.21,0.69,90,41.4,0,100,3.68,0,100,64.78,6.98,90.28,2.99,1,75,18.6,90.91,1.095,34.5,2.07,1.38,13.8,96.15,57.26,9.66,2.76,95.4
2019,Valeri Nichushkin,DAL,R,57,19.33333333,0.3391812865,58.97,18.62,76,49.66,15.52,76.19,37.24,15.52,70.59,6.21,0,100,15.52,6.21,71.43,6.21,3.1,66.67,3.1,0,100,12.41,4.14,75,0,0,-,53.79,8.97,85.71,4.48,0,100,16.67,100,1.167,12.41,12.41,3.1,90,80,15.52,18.62,6.21,71.43
2019,Aaron Ekblad,FLA,D,82,138.8,1.692682927,89.48,18.59,82.8,73.92,15.99,82.21,56.63,13.4,80.86,7.35,1.73,80.95,44.09,8.21,84.3,16.43,4.76,77.55,2.16,0.86,71.43,36.89,4.61,88.89,3.46,1.15,75,61.19,6.24,90.74,3.75,0,100,12.98,87.1,1.001,19.88,11.24,3.03,47.98,86.79,38.04,19.02,3.89,90.72
2019,Ryan Reaves,VGK,R,80,58.13333333,0.7266666667,95.99,18.58,83.78,78.44,15.48,83.52,58.83,11.35,83.82,7.22,0,100,47.48,8.26,85.19,21.67,3.1,87.5,3.1,0,100,34.4,6.88,83.33,2.75,0,100,64.11,5.96,91.49,2.98,0,100,12.28,100,1.123,27.87,7.22,1.03,50.57,96.43,43.35,11.35,2.06,95.45
2019,Riley Sheahan,"FLA, PIT",C,82,6.466666667,0.07886178862,18.56,18.56,50,9.28,18.56,33.33,0,9.28,0,0,0,-,9.28,18.56,33.33,0,9.28,0,0,0,-,12.37,12.37,50,0,0,-,13.4,0,100,0,0,-,-,100,1,55.67,18.56,37.11,102.06,60,74.23,27.84,37.11,66.67
2019,Filip Hronek,DET,D,46,77.56666667,1.686231884,87.41,18.56,82.48,62.66,17.02,78.64,47.19,13.92,77.22,6.96,1.55,81.82,47.96,6.19,88.57,21.66,3.09,87.5,3.09,0.77,80,35.07,4.13,89.47,3.09,1.03,75,50.28,12.29,80.36,2.23,0,100,14.75,88.89,1.036,23.21,6.96,2.32,34.81,90.91,39.45,10.83,4.64,89.47
2019,Keith Yandle,FLA,D,82,291.8166667,3.558739837,108.15,18.5,85.39,82.45,15.83,83.89,57.36,12.34,82.3,10.69,1.64,86.67,51.81,9.87,84,19.12,4.73,80.17,4.32,1.23,77.78,43.59,6.85,86.41,2.74,0.27,90.91,74.25,7.13,91.24,6.24,0.3,95.45,18.64,86.67,1.053,31.87,6.37,1.03,7.4,96.88,59.42,11.1,2.26,96.33
2019,Mikhail Sergachev,T.B,D,75,113.4833333,1.513111111,82.48,18.5,81.68,62.92,15.86,79.87,42.3,14.28,74.77,5.82,1.06,84.62,47.58,12.69,78.95,16.39,6.34,72.09,3.17,0.53,85.71,41.59,8.46,83.1,3.52,0.7,83.33,48.88,5.35,90.14,0,0,-,13.75,92.59,1.063,21.68,6.34,2.64,40.71,89.13,35.42,12.16,3.7,90.54
2019,Erik Karlsson,S.J,D,53,165.65,3.125471698,105.4,18.47,85.09,81.86,16.3,83.39,57.23,14.13,80.2,10.14,1.81,84.85,53.97,7.24,88.17,23.54,3.98,85.53,4.71,1.09,81.25,40.57,4.35,90.32,4.83,0,100,68.01,6.8,90.91,2.62,0,100,17.72,87.18,1.049,24.63,5.43,1.09,9.06,95.77,55.78,10.87,2.9,95.06
2019,Kyle Capobianco,ARI,D,2,3.25,1.625,73.85,18.46,80,36.92,0,100,18.46,0,100,0,0,-,18.46,18.46,50,18.46,0,100,0,0,-,0,24.62,0,0,0,-,80,0,100,0,0,-,0,-,0,18.46,0,0,18.46,100,55.38,0,0,100
2019,Connor Carrick,"DAL, N.J",D,34,29.26666667,0.8607843137,61.5,18.45,76.92,47.15,12.3,79.31,28.7,12.3,70,2.05,0,100,22.55,10.25,68.75,8.2,4.1,66.67,0,0,-,19.13,8.2,70,0,0,-,53.3,5.92,90,2.96,0,100,7.14,100,1.071,16.4,6.15,0,61.5,100,36.9,14.35,4.1,90
2019,Ryan Getzlaf,ANA,C,67,180.2333333,2.690049751,100.2,18.31,84.55,72.24,16.65,81.27,49.27,10.99,81.77,4.33,1.66,72.22,50.93,11.32,81.82,19.31,5.99,76.32,2.33,0.33,87.5,42.17,7.1,85.59,2.22,0.89,71.43,65.88,2.4,96.48,0.48,0.48,50,8.78,84.85,0.936,27.3,6.33,1,13.98,96.47,48.27,10.99,3.66,92.95
2019,Travis Zajac,N.J,C,80,213.2333333,2.665416667,96.51,18.29,84.07,73.72,16.88,81.37,51.21,14.91,77.45,6.19,1.41,81.48,46.99,8.72,84.34,21.1,5.35,79.79,1.69,1.13,60,34.52,4.5,88.46,3.75,0.38,90.91,65.03,8.94,87.91,2.44,0,100,12.09,90.57,1.027,34.61,5.63,1.41,12.38,96.09,65.28,10.97,2.53,96.27
2019,Christian Djoos,WSH,D,45,3.283333333,0.07296296296,54.82,18.27,75,36.55,18.27,66.67,18.27,18.27,50,0,0,-,36.55,18.27,66.67,18.27,18.27,50,0,0,-,24.37,0,100,0,0,-,26.4,0,100,0,0,-,0,100,1,18.27,18.27,18.27,54.82,50,36.55,18.27,18.27,66.67
2019,John Klingberg,DAL,D,64,190.7166667,2.979947917,114.83,18.25,86.29,88.72,14.47,85.98,68.58,11.33,85.83,8.81,0.63,93.33,61.98,8.81,87.56,25.17,4.4,85.11,5.03,0,100,49.08,5.87,89.31,2.1,0.42,83.33,73.16,8.18,89.94,3.18,0,100,12.84,94.44,1.073,28.63,4.09,0,8.81,100,64.81,7.87,3.15,95.37
2019,Nico Hischier,N.J,C,69,200.7166667,2.908937198,93.86,18.23,83.73,75.33,16.44,82.08,50.22,13.15,79.25,7.17,1.49,82.76,48.73,9.57,83.59,20.33,4.19,82.93,2.09,0.6,77.78,37.86,7.17,84.07,3.19,0.4,88.89,60.88,5.61,91.56,3.89,0.43,90,14.29,88.64,1.029,22.42,5.68,1.2,20.03,94.94,49.92,11.66,2.69,94.89
2019,Jakub Voracek,PHI,R,78,253.6833333,3.252350427,122.99,18.21,87.1,94.13,17.27,84.5,68.12,14.19,82.76,6.86,1.66,80.56,60.31,8.75,87.33,31.46,4.26,88.08,4.02,0.71,85,38.47,5.99,86.52,1.58,0.32,83.33,81.99,4.78,94.49,1.71,0,100,10.07,88.33,0.984,29.09,4.02,0.95,5.91,96.85,64.57,8.99,2.13,96.81
2019,Robby Fabbri,STL,C,32,29.68333333,0.9276041667,64.68,18.19,78.05,52.55,16.17,76.47,36.38,16.17,69.23,6.06,4.04,60,36.38,12.13,75,10.11,4.04,71.43,4.04,4.04,50,35.04,10.78,76.47,2.7,0,100,37.96,2.92,92.86,0,0,-,16.67,75,0.917,16.17,2.02,0,60.64,100,28.3,6.06,0,100
2019,Sidney Crosby,PIT,C,79,254.0833333,3.216244726,91.39,18.18,83.41,68.48,17.24,79.89,54.08,14.4,78.97,10.15,3.07,76.79,55.49,10.39,84.23,26.45,5.43,82.96,5.2,2.36,68.75,38.73,6.61,85.42,5.04,0.94,84.21,49.8,4.43,91.82,1.71,0,100,18.78,78.69,0.975,29.99,2.83,0,6.61,100,62.81,10.39,1.89,97.08
2019,Jake Gardiner,TOR,D,62,115.6333333,1.865053763,97.55,18.16,84.3,75.24,17.12,81.46,51.37,14.01,78.57,5.19,2.08,71.43,56.04,8.3,87.1,26.98,4.15,86.67,2.59,1.56,62.5,38.74,5.53,87.5,2.77,0,100,54.71,4.5,92.41,0.75,0,100,10.1,85.19,0.953,23.35,5.19,1.04,42.03,95.74,38.92,8.82,2.59,93.75
2019,Neal Pionk,NYR,D,73,109.2666667,1.496803653,82.92,18.12,82.07,62.6,16.47,79.17,49.42,14.83,76.92,10.43,0.55,95,40.09,6.04,86.9,20.87,3.29,86.36,3.84,0.55,87.5,25.63,3.66,87.5,5.13,0,100,57.9,3.97,93.59,3.97,0,100,21.11,96.3,1.174,35.69,4.94,0.55,24.16,98.48,54.91,10.98,2.2,96.15
2019,Mark Stone,"OTT, VGK",R,77,195.5,2.538961039,98.82,18.11,84.51,77.65,16.88,82.14,58.62,13.5,81.28,7.67,0.92,89.29,55.24,9.51,85.31,23.32,3.68,86.36,4.3,0.61,87.5,42.56,7.77,84.55,2.86,0.41,87.5,58.96,5.76,91.1,1.77,0,100,13.09,93.18,1.063,28.85,8.59,0.61,12.28,97.92,54.02,11.97,4.3,92.63
2019,Joel Eriksson Ek,MIN,C,58,9.95,0.1715517241,60.3,18.09,76.92,42.21,12.06,77.78,30.15,12.06,71.43,6.03,0,100,36.18,12.06,75,12.06,6.03,66.67,6.03,0,100,32.16,8.04,80,0,0,-,26.13,0,100,0,0,-,20,100,1.2,54.27,12.06,6.03,72.36,90,66.33,18.09,6.03,91.67
2019,Micheal Ferland,CAR,L,71,139.45,1.964084507,108.43,18.07,85.71,83.04,16.78,83.19,60.24,14.63,80.46,8.61,1.29,86.96,52.49,4.73,91.73,25.39,1.29,95.16,3.01,0.43,87.5,36.14,4.59,88.73,2.29,0.57,80,76.44,6.84,91.79,5.59,0,100,14.29,91.18,1.055,37.86,6.02,1.29,23.23,96.7,55.5,11.62,2.58,95.56
2019,Jonathan Huberdeau,FLA,L,82,279.25,3.405487805,108.5,18.05,85.74,83.8,16.11,83.87,58.66,12.68,82.23,10.31,1.93,84.21,51.57,9.88,83.92,19.34,5.16,78.95,4.3,1.5,74.07,42.97,6.3,87.21,2.86,0.29,90.91,73.24,6.21,92.19,5.59,0.31,94.74,17.58,84.75,1.023,30.08,6.02,0.64,7.09,97.9,59.3,10.1,1.72,97.18
2019,Phil Kessel,PIT,R,82,266.2166667,3.246544715,95.11,18.03,84.06,71.22,17.13,80.61,56.57,14.2,79.94,9.92,2.93,77.19,56.8,10.59,84.28,26.59,5.18,83.69,5.18,2.25,69.7,40.27,7.21,84.81,4.81,0.9,84.21,52.41,3.91,93.06,1.63,0,100,17.53,79.37,0.969,34.93,3.16,0,4.73,100,59.95,9.69,1.8,97.08
2019,Richard Panik,ARI,R,75,149.8,1.997333333,82.51,18.02,82.07,62.08,16.42,79.08,42.46,14.02,75.18,3.2,1.2,72.73,42.86,7.21,85.6,14.02,2.8,83.33,0.8,0.8,50,38.45,5.87,86.75,2.14,0.53,80,53.23,4.63,92,1.16,0,100,7.55,91.43,0.99,29.64,8.01,1.2,29.24,96.1,46.86,11.62,3.6,92.86
2019,Hampus Lindholm,ANA,D,76,93.25,1.226973684,90.72,18.02,83.43,64.34,15.44,80.65,45.68,13.51,77.17,6.43,1.93,76.92,43.11,9.01,82.72,19.3,6.43,75,2.57,1.29,66.67,31.74,3.43,90.24,3.43,0,100,65.06,6.51,90.91,1.86,0.93,66.67,14.08,85.71,0.998,22.52,6.43,0.64,43.75,97.22,39.25,11.58,2.57,93.85
2019,Luke Kunin,MIN,C,49,63.25,1.290816327,56.92,18.02,75.95,38.89,15.18,71.93,28.46,15.18,65.22,1.9,0.95,66.67,23.72,7.59,75.76,10.43,3.79,73.33,1.9,0,100,17.71,5.06,77.78,0,1.26,0,42.48,8.22,83.78,0,0,-,6.67,93.75,1.004,25.61,6.64,1.9,32.25,93.1,43.64,10.43,6.64,86.79
2019,Matt Grzelcyk,BOS,D,66,103.2666667,1.564646465,80.18,18.01,81.66,62.75,16.27,79.41,40.67,12.2,76.92,8.72,1.16,88.24,46.48,6.97,86.96,22.08,4.07,84.44,4.07,0,100,32.54,3.87,89.36,3.1,0.77,80,47,5.87,88.89,3.36,0.84,80,21.43,90.48,1.119,20.92,9.3,2.32,41.83,90,33.12,16.27,4.65,87.69
2019,Casey Cizikas,NYI,C,73,6.683333333,0.09155251142,53.87,17.96,75,35.91,17.96,66.67,35.91,8.98,80,0,0,-,35.91,0,100,26.93,0,100,0,0,-,11.97,0,100,0,0,-,12.97,0,100,0,0,-,0,100,1,71.82,17.96,8.98,107.73,88.89,80.8,17.96,8.98,90
2019,Alex Biega,VAN,D,41,3.35,0.08170731707,53.73,17.91,75,35.82,17.91,66.67,17.91,0,100,17.91,0,100,17.91,0,100,0,0,-,0,0,-,23.88,0,100,23.88,0,100,51.74,25.87,66.67,0,0,-,100,-,1,53.73,17.91,17.91,161.19,75,53.73,17.91,17.91,75
2019,Shea Weber,MTL,D,58,147.4833333,2.542816092,92.35,17.9,83.76,72.82,15.05,82.87,51.67,13.83,78.88,5.29,0.81,86.67,37.83,7.73,83.04,17.49,2.44,87.76,2.03,0.41,83.33,27.12,7.05,79.37,1.08,0.54,66.67,74.63,5.29,93.38,3.53,0,100,10.24,94.12,1.044,28.88,5.7,0.81,10.58,97.26,62.24,11.8,1.63,97.45
2019,Andrei Svechnikov,CAR,R,82,157.5333333,1.921138211,104.74,17.9,85.4,77.7,16.38,82.59,52.94,13.71,79.43,5.71,1.52,78.95,53.32,6.86,88.61,22.85,4.57,83.33,2.29,1.52,60,40.63,3.05,93.02,2.54,0,100,67.67,7.15,90.44,2.2,0,100,10.79,88.89,0.997,30.09,7.62,2.29,29.71,92.94,49.51,14.85,4.57,91.55
2019,Ilya Kovalchuk,L.A,L,64,178.1833333,2.784114583,92.6,17.85,83.84,66.34,16.16,80.41,49.16,13.13,78.92,6.06,2.36,72,43.1,8.76,83.12,17.17,2.69,86.44,2.36,0.67,77.78,34.57,8.08,81.05,3.14,1.8,63.64,66.64,3.89,94.48,1.95,0,100,12.33,82.05,0.944,29.3,6.73,0.34,11.45,98.86,52.53,10.78,2.36,95.71
2019,Dougie Hamilton,CAR,D,82,154.75,1.887195122,95.38,17.84,84.25,67.85,17.06,79.91,47.3,13.57,77.71,5.04,1.16,81.25,46.91,7.75,85.82,22.49,5.04,81.69,1.55,1.16,57.14,32.57,3.62,90,2.58,0,100,63.28,6.16,91.13,2.24,0,100,10.66,91.43,1.021,24.04,10.08,2.33,38,91.18,41.1,18.22,3.49,92.17
2019,Ryan Murray,CBJ,D,56,33.71666667,0.6020833333,76.52,17.8,81.13,62.28,16.02,79.55,37.37,14.24,72.41,1.78,0,100,32.03,8.9,78.26,10.68,3.56,75,0,0,-,28.47,7.12,80,2.37,0,100,61.69,5.14,92.31,0,0,-,4.76,100,1.048,26.69,19.57,5.34,56.95,83.33,37.37,23.13,8.9,80.77
2019,Sven Baertschi,VAN,L,26,77.6,2.984615385,102.84,17.78,85.26,78.87,15.46,83.61,57.22,12.37,82.22,6.96,1.55,81.82,57.99,9.28,86.21,20.88,5.41,79.41,3.87,0,100,49.48,5.15,90.57,3.09,2.06,60,60.31,6.7,90,1.12,0,100,12.16,87.5,0.997,34.79,6.96,0,10.05,100,54.12,10.82,0,100
2019,Jake Muzzin,"L.A, TOR",D,80,94.53333333,1.181666667,88.86,17.77,83.33,67.91,15.23,81.68,50.14,12.69,79.8,5.08,1.9,72.73,50.78,10.79,82.47,20.31,5.71,78.05,2.54,1.27,66.67,40.62,6.77,85.71,0.85,0,100,51.34,2.75,94.92,2.75,0,100,10.13,85,0.951,19.68,10.16,2.54,61.57,88.57,39.99,14.6,6.98,85.14
2019,Austin Czarnik,CGY,C,54,70.91666667,1.313271605,74.45,17.77,80.73,49.92,15.23,76.62,40.61,15.23,72.73,2.54,1.69,60,34.69,7.61,82,15.23,4.23,78.26,1.69,0.85,66.67,25.95,4.51,85.19,0,1.13,0,50.11,6.11,89.13,1.22,0,100,6.25,88.89,0.951,30.46,5.08,2.54,37.23,92.31,45.69,8.46,3.38,93.1
2019,Pavel Buchnevich,NYR,R,64,125.05,1.95390625,92.12,17.75,83.84,69.09,15.35,81.82,51.34,13.43,79.26,8.64,1.44,85.71,44.62,8.16,84.55,22.07,6.72,76.67,4.32,1.44,75,30.07,1.92,94,2.56,0,100,58.91,5.54,91.4,2.77,0,100,16.82,89.29,1.061,29.27,4.32,0.96,21.59,96.83,48.46,8.64,2.88,94.39
2019,Aleksander Barkov,FLA,C,82,287.4666667,3.505691057,110,17.74,86.11,84.11,15.45,84.49,58.86,12.11,82.94,11.48,2.09,84.62,53.43,9.81,84.49,20.66,5.22,79.84,5.01,1.67,75,43.69,6.12,87.71,2.78,0.28,90.91,73.56,6.33,92.08,6.33,0.3,95.45,19.5,82.76,1.023,31.93,6.68,0.83,5.64,97.45,59.9,11.06,1.88,96.96
2019,Alex Killorn,T.B,L,82,111.75,1.362804878,84.3,17.72,82.63,65.5,15.57,80.79,47.25,12.89,78.57,6.98,1.07,86.67,49.4,10.2,82.88,17.72,3.22,84.62,3.22,0.54,85.71,42.24,9.31,81.94,4.3,0.72,85.71,48.08,6.98,87.32,0.78,0,100,14.77,91.67,1.064,30.07,5.37,1.61,42.95,94.92,40.27,10.2,3.76,91.46
2019,Andreas Johnsson,TOR,L,73,115.1333333,1.57716895,108.4,17.72,85.95,81.82,14.59,84.86,58.89,11.46,83.7,5.21,1.56,76.92,67.75,7.82,89.66,30.23,2.61,92.06,2.61,1.04,71.43,50.03,6.95,87.8,2.78,0.69,80,55.7,6.02,90.24,0.75,0,100,8.85,86.36,0.952,29.7,7.3,1.04,33.87,96.61,46.38,10.42,3.13,93.68
2019,Joe Thornton,S.J,C,73,139.2,1.906849315,100,17.67,84.98,79.31,15.52,83.64,61.21,14.22,81.14,9.48,1.72,84.62,59.05,7.76,88.39,27.16,3.45,88.73,3.88,0.86,81.82,42.53,5.75,88.1,5.75,0,100,56.66,6.85,89.22,1.87,0,100,15.49,87.88,1.034,17.67,4.31,1.29,44.83,93.18,34.48,8.19,2.59,93.02
2019,Kyle Turris,NSH,C,55,122.55,2.228181818,82.25,17.63,82.35,61.2,15.67,79.62,45.53,9.3,83.04,3.92,1.47,72.73,38.19,10.28,78.79,15.18,5.88,72.09,1.47,0.98,60,30.68,5.88,83.93,1.31,0,100,58.7,5.66,91.21,2.12,0.71,75,8.6,84.21,0.928,33.29,2.94,0.49,25.46,98.55,48.96,4.9,1.47,97.09
2019,Nolan Patrick,PHI,C,72,119.15,1.654861111,78.56,17.62,81.68,63.95,16.62,79.38,46.33,14.6,76.03,3.52,3.02,53.85,38.27,8.06,82.61,18.13,2.52,87.8,1.51,1.51,50,26.86,7.39,78.43,0.67,0.67,50,53.83,3.64,93.67,2.18,0,100,7.61,79.31,0.869,17.12,5.04,2.01,52.37,89.47,29.71,7.55,4.53,86.76
2019,Travis Hamonic,CGY,D,69,17.03333333,0.2468599034,35.23,17.61,66.67,31.7,10.57,75,21.14,10.57,66.67,3.52,3.52,50,24.66,10.57,70,7.05,3.52,66.67,3.52,0,100,23.48,9.39,71.43,0,4.7,0,15.26,5.09,75,0,0,-,16.67,66.67,0.833,21.14,10.57,7.05,169.08,75,21.14,24.66,7.05,75
2019,Joel Armia,MTL,R,57,98.95,1.735964912,94.59,17.58,84.32,64.27,15.77,80.3,43.05,13.34,76.34,6.06,0.61,90.91,36.99,9.1,80.26,14.55,2.43,85.71,3.03,0.61,83.33,29.91,8.89,77.08,0.81,0,100,77.95,5.26,93.68,3.5,0,100,14.08,95.45,1.095,38.2,9.1,0,23.04,100,59.42,14.55,0,100
2019,Jason Dickinson,DAL,C,67,6.833333333,0.1019900498,105.37,17.56,85.71,79.02,17.56,81.82,70.24,17.56,80,0,0,-,35.12,0,100,0,0,-,0,0,-,46.83,0,100,0,0,-,101.46,0,100,0,0,-,0,100,1,17.56,17.56,35.12,140.49,33.33,26.34,17.56,43.9,37.5
2019,Colin White,OTT,C,71,150.4833333,2.119483568,94.1,17.54,84.29,74.56,14.75,83.48,57.02,11.56,83.14,7.58,1.59,82.61,53.43,8.77,85.9,21.93,3.99,84.62,3.99,1.2,76.92,42,6.38,86.81,2.66,0.53,83.33,51.83,5.18,90.91,2.3,0,100,13.29,86.21,0.995,30.3,5.18,1.99,17.54,93.83,53.03,9.17,5.58,90.48
2019,Nick Bjugstad,"FLA, PIT",C,64,95.85,1.49765625,80.13,17.53,82.05,68.23,15.02,81.95,57.59,12.52,82.14,6.89,0.63,91.67,36.93,8.14,81.94,13.77,5.01,73.33,2.5,0.63,80,30.88,4.17,88.1,3.34,0,100,57.87,6.33,90.14,2.71,0,100,11.96,95,1.07,16.9,13.77,3.13,53.83,84.38,27.54,18.78,3.13,89.8
2019,Marcus Johansson,"BOS, N.J",L,58,144.0833333,2.484195402,82.04,17.49,82.43,64.55,15.41,80.73,46.64,12.91,78.32,5.41,2.08,72.22,41.23,9.99,80.49,16.66,4.58,78.43,0.42,0.83,33.33,32.76,7.22,81.94,3.89,0,100,55.34,3.61,93.88,3.01,0.6,83.33,11.61,83.87,0.955,21.24,5.83,2.5,27.48,89.47,40.39,10.83,5.83,87.39
2019,Andreas Athanasiou,DET,C,76,168.1833333,2.212938596,93.11,17.48,84.19,69.57,15.7,81.59,53.87,13.2,80.32,7.49,0.71,91.3,46.38,6.78,87.25,21.05,1.43,93.65,2.5,0,100,33.77,7.14,82.56,4.28,0.95,81.82,60.81,10.82,84.89,2.58,0,100,13.91,94.59,1.085,32.11,6.78,1.07,16.05,96.77,54.94,12.49,2.14,96.25
2019,Filip Chytil,NYR,C,75,110,1.466666667,78.55,17.45,81.82,56.73,15.27,78.79,42,14.18,74.76,7.09,0.55,92.86,43.64,4.91,89.89,19.09,3.27,85.37,3.27,0,100,32.73,2.18,93.75,4.36,0.73,85.71,48.85,5.52,89.86,0.79,0,100,16.88,96.15,1.13,24.55,4.36,1.09,39.27,95.74,39.82,7.09,2.18,94.81
2019,David Savard,CBJ,D,82,6.933333333,0.08455284553,17.31,17.31,50,17.31,8.65,66.67,8.65,8.65,50,0,0,-,17.31,8.65,66.67,8.65,0,100,0,0,-,11.54,11.54,50,0,0,-,0,12.5,0,0,0,-,0,100,1,60.58,34.62,17.31,129.81,77.78,60.58,34.62,25.96,70
2019,Gustav Nyquist,"DET, S.J","C, R",81,173.4333333,2.141152263,81.3,17.3,82.46,61.93,14.18,81.36,42.9,10.38,80.52,4.84,2.08,70,46.7,8.3,84.91,17.64,4.15,80.95,2.77,1.73,61.54,38.75,5.54,87.5,2.31,0.46,83.33,46.97,6,88.68,0.5,0,100,11.29,80,0.913,29.75,7.61,1.38,24.56,95.56,43.24,12.8,2.77,93.98
