"Year","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2016","John Tavares","NYI","C","78","1309.9","26","25","22","3","51","80.95","183","14.21","336","244","233","110","13","25","20","10","10","0","0","25","70","69","47","78","28","600","512","53.96"
"2016","Joe Pavelski","S.J","C","82","1277.7166666667","26","24","15","9","50","65.79","154","16.88","283","222","196","86","5","14","26","12","12","0","0","14","63","40","135","85","60","367","317","53.65"
"2016","Vladimir Tarasenko","STL","R","80","1229.8166666667","28","22","12","10","50","76.92","241","11.62","440","315","275","91","13","17","26","12","12","0","0","24","30","33","29","79","26","0","1","0.00"
"2016","Mark Scheifele","WPG","C","71","1103.8666666667","22","28","20","8","50","75.76","152","14.47","258","212","180","70","4","15","28","10","9","0","1","23","32","60","50","105","35","427","533","44.48"
"2016","Tyler Seguin","DAL","C","72","1160.1333333333","26","23","16","7","49","69.01","184","14.13","340","253","197","76","19","13","12","6","6","0","0","16","35","20","76","29","27","447","352","55.94"
"2016","Jeff Carter","L.A","C","77","1113.1666666667","19","29","15","14","48","80.00","194","9.79","361","280","178","77","15","21","16","8","8","0","0","12","31","23","80","60","31","487","519","48.41"
"2016","Alex Ovechkin","WSH","L","79","1264.8833333333","31","16","3","13","47","67.14","255","12.16","502","348","243","85","24","25","41","19","18","1","0","21","38","19","220","76","34","0","0","-"
"2016","Milan Lucic","L.A","L","81","1219.8666666667","18","29","22","7","47","65.28","104","17.31","226","172","136","64","10","17","59","20","17","1","2","13","48","20","231","111","22","2","8","20.00"
"2016","Jussi Jokinen","FLA","L","81","1084.4833333333","12","34","19","15","46","73.02","115","10.43","186","150","97","36","7","9","26","13","13","0","0","9","36","25","42","56","33","37","45","45.12"
"2016","Max Pacioretty","MTL","L","82","1179.7666666667","21","25","15","10","46","75.41","243","8.64","425","336","202","79","12","37","32","16","16","0","0","12","28","29","94","130","34","5","6","45.45"
"2016","Mike Hoffman","OTT","L","78","1173.9166666667","20","26","16","10","46","79.31","181","11.05","351","247","147","51","6","17","14","7","7","0","0","14","37","40","21","54","27","7","10","41.18"
"2016","Tyler Toffoli","L.A","C","82","1144.15","21","25","16","9","46","68.66","172","12.21","350","261","212","83","16","22","20","10","10","0","0","9","32","26","68","79","17","0","3","0.00"
"2016","Brad Marchand","BOS","L","77","1162.7833333333","25","20","12","8","45","71.43","210","11.90","332","268","177","63","16","17","73","27","24","1","2","21","53","35","57","101","23","6","14","30.00"
"2016","Jonathan Huberdeau","FLA","L","76","1132.5833333333","15","30","19","11","45","68.18","141","10.64","211","180","151","77","8","14","35","15","14","1","0","28","37","30","48","90","35","5","11","31.25"
"2016","James Neal","NSH","L, R","82","1334.0833333333","27","17","12","5","44","67.69","218","12.39","396","301","186","64","11","16","48","24","24","0","0","24","21","47","110","79","30","6","12","33.33"
"2016","Matt Duchene","COL","C","76","1184.25","22","22","14","8","44","80.00","163","13.50","266","213","146","66","11","18","24","12","12","0","0","25","26","41","39","81","37","319","241","56.96"
"2016","Jeff Skinner","CAR","L","82","1171.7166666667","24","20","18","2","44","78.57","216","11.11","366","286","218","94","4","24","30","10","9","0","1","25","39","75","20","81","17","8","16","33.33"
"2016","Brandon Saad","CBJ","L","78","1129.9833333333","25","19","10","9","44","77.19","192","13.02","332","257","202","106","16","23","12","6","6","0","0","19","21","28","40","47","23","15","14","51.72"
"2016","Brent Burns","S.J","D","82","1606.7333333333","19","24","15","9","43","58.90","256","7.42","548","365","113","26","10","23","43","20","19","1","0","15","85","41","82","80","115","1","0","100.00"
"2016","Loui Eriksson","BOS","L","82","1205.5666666667","18","25","13","12","43","76.79","134","13.43","192","165","121","56","6","7","10","5","5","0","0","9","23","43","21","89","26","8","7","53.33"
"2016","Mats Zuccarello","NYR","R","81","1264.3666666667","19","24","19","5","43","68.25","120","15.83","219","169","131","42","5","9","26","12","12","0","0","20","34","56","87","66","67","5","4","55.56"
"2016","Mark Stone","OTT","R","75","1192.1333333333","17","26","15","11","43","74.14","116","14.66","221","169","126","54","8","16","32","16","16","0","0","9","43","117","48","83","46","7","5","58.33"
"2016","Sean Monahan","CGY","C","81","1222.7833333333","20","23","15","8","43","66.15","149","13.42","261","200","169","74","6","13","16","8","8","0","0","9","33","54","33","29","34","688","641","51.77"
"2016","David Krejci","BOS","C","72","1120.0833333333","13","29","23","6","42","76.36","91","14.29","163","123","91","37","4","7","30","14","14","0","0","19","38","32","37","69","45","499","492","50.35"
"2016","Phil Kessel","PIT","R","82","1217.7666666667","22","20","13","7","42","68.85","207","10.63","356","268","194","71","18","23","10","5","5","0","0","10","48","23","8","42","12","2","3","40.00"
"2016","Jonathan Toews","CHI","C","80","1230.8333333333","18","24","13","11","42","77.78","146","12.33","220","186","141","66","7","10","41","18","17","1","0","29","24","44","72","123","30","738","525","58.43"
"2016","Leon Draisaitl","EDM","C","72","1111.7833333333","14","28","13","15","42","79.25","112","12.50","177","145","121","54","3","13","18","9","9","0","0","18","51","39","36","88","18","446","462","49.12"
"2016","Daniel Sedin","VAN","L","82","1199.2666666667","20","21","13","8","41","77.36","197","10.15","306","257","166","83","11","10","32","16","16","0","0","12","25","21","17","43","16","3","11","21.43"
"2016","Justin Williams","WSH","R","82","1120.4833333333","18","23","12","11","41","61.19","172","10.47","277","225","175","88","10","17","36","18","18","0","0","9","40","30","31","124","35","21","20","51.22"
"2016","Tomas Plekanec","MTL","C","82","1165.9333333333","13","28","15","13","41","73.21","142","9.15","239","187","125","49","13","11","24","12","12","0","0","11","38","10","56","58","35","615","621","49.76"
"2016","Kyle Okposo","NYI","R","79","1198.4833333333","15","26","16","10","41","77.36","160","9.38","294","218","175","62","12","12","44","21","21","0","0","16","50","38","84","125","39","21","37","36.21"
"2016","Cam Atkinson","CBJ","R","81","1107.6666666667","21","20","13","7","41","73.21","182","11.54","300","250","182","90","12","20","10","5","5","0","0","15","13","27","42","35","29","1","2","33.33"
"2016","Nikita Kucherov","T.B","R","77","1149.8166666667","21","20","15","5","41","73.21","152","13.82","299","212","161","68","13","22","24","12","12","0","0","15","45","32","59","90","28","0","1","0.00"
"2016","Aleksander Barkov","FLA","C","66","976.08333333333","18","23","13","10","41","70.69","127","14.17","189","160","134","70","8","7","6","3","3","0","0","17","21","38","40","74","30","452","467","49.18"
"2016","Ryan Getzlaf","ANA","C","77","1168.5833333333","7","33","19","14","40","71.43","131","5.34","266","203","123","38","11","12","32","16","16","0","0","13","52","37","97","80","57","453","491","47.99"
"2016","Bobby Ryan","OTT","R","81","1156.0833333333","16","24","18","6","40","70.18","147","10.88","262","197","146","66","9","24","26","12","12","0","0","24","37","50","98","98","24","3","8","27.27"
"2016","Nicklas Backstrom","WSH","C","75","1141.4333333333","17","23","18","5","40","76.92","104","16.35","180","141","85","39","6","10","24","12","12","0","0","12","20","39","49","73","44","533","583","47.76"
"2016","Alex Galchenyuk","MTL","C","82","1118.3333333333","21","19","11","8","40","68.97","160","13.13","277","217","160","78","7","17","14","6","6","0","0","17","32","29","61","110","36","316","344","47.88"
"2016","Filip Forsberg","NSH","L","82","1199.7333333333","24","16","12","4","40","66.67","189","12.70","382","293","198","72","11","22","43","16","14","1","1","30","38","64","107","85","27","2","3","40.00"
"2016","Dylan Larkin","DET","C","80","1151.8666666667","19","21","15","6","40","68.97","187","10.16","332","256","170","60","5","11","24","12","12","0","0","25","29","41","64","86","24","33","48","40.74"
"2016","Jason Spezza","DAL","C","75","997.41666666667","24","15","11","4","39","81.25","167","14.37","318","239","166","73","11","24","18","9","9","0","0","12","49","43","9","30","19","419","364","53.51"
"2016","Patrice Bergeron","BOS","C","80","1170.7","19","20","9","11","39","68.42","202","9.41","328","271","171","64","12","15","47","22","21","1","0","7","25","51","68","77","44","828","614","57.42"
"2016","Wayne Simmonds","PHI","R","81","1100.65","19","20","13","7","39","72.22","173","10.98","299","234","158","87","8","34","87","27","21","3","3","29","27","21","182","103","44","5","2","71.43"
"2016","Joe Colborne","CGY","C","73","936.75","16","23","13","10","39","79.59","78","20.51","129","99","93","45","6","10","18","9","9","0","0","7","30","23","120","88","25","51","44","53.68"
"2016","Vincent Trocheck","FLA","C","76","1085.15","20","19","13","6","39","73.58","131","15.27","228","183","150","66","15","19","42","21","21","0","0","21","22","40","121","129","34","475","490","49.22"
"2016","J.T. Miller","NYR","L","82","1114.1666666667","20","19","12","7","39","72.22","120","16.67","218","159","116","57","9","12","29","13","12","1","0","13","53","39","173","123","48","49","67","42.24"
"2016","Tomas Hertl","S.J","C","81","1158","18","21","10","11","39","66.10","180","10.00","313","237","200","122","12","22","20","10","10","0","0","22","38","34","90","105","60","218","174","55.61"
"2016","Corey Perry","ANA","R","82","1211.1","22","16","13","3","38","74.51","169","13.02","310","243","173","81","7","16","46","20","18","2","0","20","45","24","96","112","36","1","8","11.11"
"2016","Lee Stempniak","BOS, N.J","R","82","1182.5833333333","15","23","9","14","38","69.09","119","12.61","214","159","130","67","5","16","34","16","16","0","0","11","25","28","105","63","30","1","9","10.00"
"2016","Brandon Dubinsky","CBJ","C","75","1093.6666666667","12","26","17","9","38","74.51","124","9.68","229","162","147","80","13","18","51","21","18","3","0","20","21","36","225","63","38","595","560","51.52"
"2016","Claude Giroux","PHI","C","78","1186.45","15","23","11","12","38","74.51","161","9.32","280","212","138","47","12","14","35","15","14","1","0","28","28","34","75","73","32","733","580","55.83"
"2016","Reilly Smith","FLA","R","82","1125.9166666667","20","18","11","7","38","70.37","144","13.89","245","189","139","60","15","17","22","7","6","0","1","16","23","37","72","101","26","0","2","0.00"
"2016","Ryan Johansen","CBJ, NSH","C","80","1165.6166666667","10","28","15","13","38","67.86","132","7.58","216","172","122","61","8","10","49","23","22","1","0","15","34","38","111","57","30","531","504","51.30"
"2016","Nino Niederreiter","MIN","R","82","1114.4666666667","18","20","11","9","38","73.08","137","13.14","232","187","157","78","8","10","24","11","11","0","0","14","18","33","124","134","19","3","6","33.33"
"2016","Mika Zibanejad","OTT","C","81","1118.6666666667","17","21","13","8","38","67.86","138","12.32","236","192","143","85","8","16","18","8","8","0","0","18","38","31","105","77","38","553","533","50.92"
"2016","Scott Hartnell","CBJ","L","79","1027.2","13","24","14","10","37","72.55","119","10.92","185","153","108","61","5","18","74","30","27","2","1","17","29","18","124","61","40","0","3","0.00"
"2016","Ryan Kesler","ANA","C","79","1163.9333333333","15","22","13","9","37","78.72","123","12.20","263","202","157","75","9","12","50","22","20","2","0","23","28","28","155","102","57","703","493","58.78"
"2016","Kris Letang","PIT","D","71","1464.35","11","26","13","13","37","56.92","161","6.83","314","194","80","14","6","15","52","26","26","0","0","15","55","37","123","130","110","0","0","-"
"2016","Carl Hagelin","ANA, PIT","L","80","1106.85","14","23","13","10","37","69.81","162","8.64","276","217","166","69","9","19","28","14","14","0","0","10","34","22","81","103","28","3","8","27.27"
"2016","Steven Stamkos","T.B","C","77","1195.3","20","17","12","5","37","68.52","136","14.71","255","195","140","68","6","13","30","15","15","0","0","17","31","36","101","67","28","394","393","50.06"
"2016","Ryan O'Reilly","BUF","C","71","1160.65","12","25","18","7","37","75.51","105","11.43","165","132","83","35","8","6","8","4","4","0","0","11","22","41","16","43","34","718","554","56.45"
"2016","Brayden Schenn","PHI","C","80","1068.2333333333","15","22","13","9","37","77.08","126","11.90","233","172","134","61","5","11","10","5","5","0","0","19","29","29","182","95","30","47","55","46.08"
"2016","Jiri Hudler","CGY, FLA","R","72","947.88333333333","13","23","15","8","36","70.59","80","16.25","139","108","83","45","2","7","17","7","6","1","0","15","23","21","26","26","7","5","14","26.32"
"2016","Jannik Hansen","VAN","R","67","956.75","20","16","12","4","36","69.23","106","18.87","169","140","94","50","10","7","26","12","12","0","0","11","23","18","38","34","15","4","12","25.00"
"2016","Patric Hornqvist","PIT","R","82","1128.9166666667","13","23","12","11","36","63.16","211","6.16","327","267","211","114","7","28","26","13","13","0","0","26","6","26","150","175","53","5","3","62.50"
"2016","Jordan Staal","CAR","C","82","1207.4333333333","14","22","16","6","36","76.60","120","11.67","224","176","146","77","5","18","22","11","11","0","0","16","42","46","148","104","28","626","479","56.65"
"2016","Derick Brassard","NYR","C","80","1199.5833333333","19","17","13","4","36","59.02","136","13.97","230","175","136","64","8","12","28","14","14","0","0","10","42","41","100","64","22","552","580","48.76"
"2016","Jordan Eberle","EDM","C, R","69","1046.35","18","18","10","8","36","76.60","131","13.74","235","184","150","67","5","19","12","6","6","0","0","19","33","28","26","92","21","5","3","62.50"
"2016","Derek Stepan","NYR","C","72","983.2","14","22","13","9","36","70.59","141","9.93","229","190","118","61","13","14","18","8","8","0","0","10","17","47","32","77","30","419","479","46.66"
"2016","John Klingberg","DAL","D","76","1473.4166666667","8","28","13","15","36","39.56","137","5.84","290","190","92","25","6","22","28","14","14","0","0","9","65","34","44","179","66","0","0","-"
"2016","Gabriel Landeskog","COL","L","75","1104.0666666667","15","21","11","10","36","73.47","134","11.19","197","165","83","46","5","13","42","21","21","0","0","21","23","32","125","78","61","19","18","51.35"
"2016","Max Domi","ARI","L","81","1063.45","15","21","15","6","36","70.59","109","13.76","220","161","125","45","7","9","28","14","14","0","0","26","31","23","32","72","24","11","21","34.38"
"2016","Mike Ribeiro","NSH","C","81","1186.8","5","30","15","15","35","57.38","65","7.69","107","88","66","34","3","6","28","10","9","0","1","9","41","21","60","72","20","249","404","38.13"
"2016","Zach Parise","MIN","L","70","1090.0333333333","18","17","9","8","35","77.78","168","10.71","263","219","171","92","9","25","34","15","15","0","0","19","14","35","69","81","40","0","3","0.00"
"2016","Dustin Byfuglien","WPG","D","81","1604.0833333333","15","20","13","7","35","41.67","170","8.82","338","244","95","37","6","18","91","36","33","1","2","15","70","58","186","70","84","0","0","-"
"2016","Carl Soderberg","COL","C","82","1126.5166666667","8","27","19","8","35","74.47","119","6.72","202","162","97","42","4","17","22","11","11","0","0","21","19","26","25","66","61","267","304","46.76"
"2016","Paul Stastny","STL","C","64","985.73333333333","8","27","14","13","35","67.31","86","9.30","151","130","117","71","2","9","20","10","10","0","0","9","4","19","27","42","36","565","437","56.39"
"2016","Roman Josi","NSH","D","81","1598.7333333333","7","28","17","11","35","51.47","141","4.96","296","197","103","19","3","13","35","16","15","1","0","11","33","17","52","115","148","0","0","-"
"2016","Adam Henrique","N.J","C","80","1164.5666666667","21","14","3","11","35","63.64","113","18.58","183","149","121","61","7","11","21","9","8","1","0","11","20","27","57","68","40","465","579","44.54"
"2016","Victor Hedman","T.B","D","78","1439.7833333333","9","26","15","11","35","47.95","146","6.16","321","212","82","15","5","22","38","15","14","0","1","10","42","40","58","130","114","0","0","-"
"2016","Chris Kreider","NYR","L","79","1069.3166666667","16","19","13","6","35","60.34","129","12.40","235","179","140","68","8","8","37","17","16","1","0","14","31","23","172","91","33","5","1","83.33"
"2016","Charlie Coyle","MIN","C","82","1216.7","19","16","10","6","35","71.43","122","15.57","197","159","113","60","7","6","12","6","6","0","0","32","25","34","129","80","55","197","231","46.03"
"2016","Brock Nelson","NYI","C","81","1097.8166666667","23","12","6","6","35","74.47","138","16.67","257","182","162","65","10","9","24","12","12","0","0","17","21","42","59","89","50","172","176","49.43"
"2016","Nathan MacKinnon","COL","C","72","1106.9166666667","14","21","8","13","35","67.31","192","7.29","318","262","170","59","13","22","18","8","8","0","0","22","26","27","43","64","48","421","448","48.45"
"2016","Jack Eichel","BUF","C","81","1270.1333333333","16","19","13","6","35","70.00","189","8.47","336","261","148","68","14","17","18","9","9","0","0","24","36","40","40","76","23","378","535","41.40"
"2016","Henrik Sedin","VAN","C","74","1082.1833333333","5","29","19","10","34","75.56","70","7.14","112","90","69","34","5","3","20","10","10","0","0","10","43","21","6","33","17","475","584","44.85"
"2016","Mikko Koivu","MIN","C","82","1277.9666666667","6","28","13","15","34","55.74","105","5.71","210","155","105","35","4","17","32","16","16","0","0","11","37","34","37","43","53","733","571","56.21"
"2016","Ales Hemsky","DAL","R","75","861.33333333333","12","22","15","7","34","73.91","135","8.89","232","170","140","55","14","13","20","10","10","0","0","10","26","22","25","88","26","1","2","33.33"
"2016","Chris Kunitz","PIT","L","80","1146.4666666667","15","19","12","7","34","50.00","131","11.45","247","186","134","49","5","17","26","13","13","0","0","15","33","30","245","108","33","5","3","62.50"
"2016","Mark Giordano","CGY","D","82","1573.6166666667","11","23","13","10","34","49.28","148","7.43","335","207","93","9","6","14","42","21","21","0","0","16","49","35","60","101","153","0","0","-"
"2016","T.J. Oshie","WSH","R","80","1160.3666666667","15","19","9","10","34","59.65","136","11.03","236","187","146","69","6","9","20","10","10","0","0","20","35","47","127","104","52","25","20","55.56"
"2016","Mikael Backlund","CGY","C","82","1072.0333333333","15","19","13","6","34","64.15","126","11.90","220","169","117","49","5","15","24","12","12","0","0","7","36","52","63","60","42","448","477","48.43"
"2016","TJ Brodie","CGY","D","70","1421.2833333333","4","30","14","16","34","47.89","67","5.97","165","94","55","16","0","8","14","7","7","0","0","16","73","33","15","47","89","0","0","-"
"2016","Kyle Palmieri","N.J","R","82","1192.15","19","15","8","7","34","82.93","137","13.87","248","191","132","63","7","16","32","16","16","0","0","37","24","40","122","122","47","8","15","34.78"
"2016","Jakob Silfverberg","ANA","R","82","1126.1666666667","18","16","9","7","34","72.34","192","9.38","328","263","165","69","7","17","30","15","15","0","0","16","35","36","83","125","46","2","10","16.67"
"2016","Boone Jenner","CBJ","C","82","1157.3833333333","20","14","9","5","34","73.91","177","11.30","277","221","163","87","7","29","51","20","18","1","1","18","20","36","210","77","70","126","107","54.08"
"2016","Connor McDavid","EDM","C","45","679.76666666667","13","21","11","10","34","82.93","83","15.66","121","107","100","60","3","7","14","7","7","0","0","17","11","27","10","40","10","236","344","40.69"
"2016","Alex Killorn","T.B","L","81","1135.9666666667","11","22","16","6","33","55.93","118","9.32","229","172","139","56","3","11","30","15","15","0","0","19","34","28","70","112","22","23","43","34.85"
"2016","Rickard Rakell","ANA","C","72","987.16666666667","16","17","10","7","33","71.74","142","11.27","253","206","151","64","8","14","14","7","7","0","0","18","33","27","118","143","30","185","238","43.74"
"2016","Andre Burakovsky","WSH","L","79","965.63333333333","17","16","6","10","33","71.74","117","14.53","226","164","124","53","13","15","10","5","5","0","0","9","26","34","37","91","24","12","13","48.00"
"2016","Eric Staal","CAR, NYR","C","83","1295.8","12","20","11","9","32","61.54","167","7.19","320","248","198","111","11","18","26","13","13","0","0","18","34","56","69","93","31","381","341","52.77"
"2016","David Backes","STL","R","79","1180.1833333333","13","19","14","5","32","72.73","138","9.42","229","189","118","55","5","11","49","23","22","1","0","8","20","27","217","114","44","480","441","52.12"
"2016","Teddy Purcell","EDM, FLA","L","76","1045.2","12","20","9","11","32","72.73","122","9.84","234","172","118","31","6","10","10","5","5","0","0","7","26","27","29","59","14","2","4","33.33"
"2016","Jakub Voracek","PHI","R","73","1096.25","10","22","16","6","32","74.42","137","7.30","249","182","114","50","8","22","34","17","17","0","0","18","39","25","48","111","33","2","3","40.00"
"2016","Mikkel Boedker","ARI, COL","L","80","1159.6166666667","14","18","12","6","32","71.11","117","11.97","201","161","123","49","5","16","12","6","6","0","0","14","21","36","48","68","28","0","1","0.00"
"2016","Marcus Johansson","WSH","L","74","1025.0833333333","11","21","11","10","32","66.67","103","10.68","176","141","120","41","7","3","12","6","6","0","0","18","34","31","35","102","23","126","149","45.82"
"2016","Craig Smith","NSH","R","82","1068.6833333333","19","13","12","1","32","60.38","174","10.92","305","241","189","84","12","12","32","16","16","0","0","12","35","42","82","89","18","60","120","33.33"
"2016","Ryan Spooner","BOS","C","80","975.9","7","25","20","5","32","80.00","117","5.98","190","153","98","32","12","11","23","10","9","1","0","7","28","24","52","50","17","295","392","42.94"
"2016","Mikael Granlund","MIN","C, R","82","1221.3","10","22","19","3","32","76.19","127","7.87","218","166","131","53","5","19","14","7","7","0","0","16","34","46","85","131","52","463","507","47.73"
"2016","Jean-Gabriel Pageau","OTT","C","82","1128.55","11","21","13","8","32","64.00","109","10.09","183","138","104","52","7","14","14","7","7","0","0","15","31","23","155","107","42","484","410","54.14"
"2016","Tanner Pearson","L.A","L","79","972.2","13","19","13","6","32","74.42","122","10.66","241","183","143","56","11","9","18","9","9","0","0","20","17","23","102","101","24","5","9","35.71"
"2016","Anthony Duclair","ARI","L","81","935.15","12","20","11","9","32","64.00","69","17.39","127","104","90","43","1","8","35","16","15","1","0","22","16","22","23","80","27","0","1","0.00"
"2016","Sam Reinhart","BUF","C","79","1095.15","15","17","11","6","32","72.73","131","11.45","221","176","136","72","13","11","6","3","3","0","0","13","18","19","26","111","25","30","70","30.00"
"2016","Patrick Sharp","DAL","L","76","1113.15","13","18","15","3","31","59.62","173","7.51","312","251","170","70","17","17","25","11","10","1","0","5","40","48","75","63","21","10","11","47.62"
"2016","Brad Richardson","ARI","C, R","82","1118.7166666667","11","20","12","8","31","67.39","111","9.91","195","145","118","54","2","23","33","14","13","1","0","16","15","24","56","83","46","468","399","53.98"
"2016","Evgeni Malkin","PIT","C","57","871.36666666667","16","15","12","3","31","79.49","98","16.33","179","134","116","58","6","10","48","24","24","0","0","18","44","51","25","65","18","310","424","42.23"
"2016","Andrew Ladd","CHI, WPG","L","78","1117.95","14","17","7","10","31","68.89","138","10.14","270","190","142","51","10","14","24","12","12","0","0","13","28","22","143","76","33","7","2","77.78"
"2016","Alex Goligoski","DAL","D","82","1602.3833333333","4","27","12","15","31","32.98","108","3.70","255","158","57","12","3","9","32","16","16","0","0","10","62","12","88","82","130","0","0","-"
"2016","Alex Pietrangelo","STL","D","73","1519.7333333333","6","25","17","8","31","49.21","152","3.95","271","198","87","19","5","13","10","5","5","0","0","12","31","31","41","133","107","0","0","-"
"2016","Gustav Nyquist","DET","R","82","1014.75","10","21","15","6","31","70.45","129","7.75","210","161","125","51","6","9","26","13","13","0","0","15","21","27","54","64","19","0","2","0.00"
"2016","Nazem Kadri","TOR","C","76","1180.8","13","18","13","5","31","64.58","217","5.99","392","301","227","84","14","17","61","29","28","1","0","52","33","45","143","165","43","539","583","48.04"
"2016","Sean Couturier","PHI","C","63","935.5","9","22","15","7","31","72.09","88","10.23","158","114","83","39","4","12","28","14","14","0","0","14","24","18","31","92","24","453","481","48.50"
"2016","Vladislav Namestnikov","T.B","C","80","984.73333333333","13","18","10","8","31","67.39","96","13.54","161","125","108","49","11","14","36","15","13","2","0","17","13","13","45","102","33","158","194","44.89"
"2016","Shane Doan","ARI","R","72","995.11666666667","16","14","10","4","30","61.22","117","13.68","207","165","117","62","5","14","58","22","19","2","1","9","22","24","91","68","14","65","58","52.85"
"2016","PA Parenteau","TOR","R","77","1035.8833333333","13","17","8","9","30","62.50","128","10.16","224","174","128","55","9","16","42","21","21","0","0","19","20","27","47","81","25","4","13","23.53"
"2016","Frans Nielsen","NYI","C","81","1052.5833333333","11","19","12","7","30","69.77","134","8.21","240","184","123","43","5","8","6","3","3","0","0","13","21","27","30","93","77","460","447","50.72"
"2016","Alexander Steen","STL","L","67","1046.7333333333","14","16","8","8","30","65.22","125","11.20","207","162","112","38","6","11","34","17","17","0","0","11","15","32","44","93","27","122","133","47.84"
"2016","Matt Beleskey","BOS","L","80","1162.9666666667","12","18","9","9","30","56.60","152","7.89","339","246","162","53","8","20","48","18","14","4","0","11","24","25","253","100","44","5","17","22.73"
"2016","Tomas Tatar","DET","L","81","970.98333333333","14","16","10","6","30","66.67","137","10.22","242","190","154","63","9","10","14","7","7","0","0","14","20","30","72","71","18","6","17","26.09"
"2016","Kevin Hayes","NYR","C","79","956.31666666667","11","19","11","8","30","73.17","110","10.00","209","160","102","55","1","17","16","8","8","0","0","7","35","24","57","63","21","128","235","35.26"
"2016","Brendan Gallagher","MTL","R","53","719.58333333333","12","18","10","8","30","68.18","134","8.96","224","167","127","73","8","16","14","6","6","0","0","22","13","28","40","101","25","6","12","33.33"
"2016","Jesper Fast","NYR","R","79","989.36666666667","10","20","10","10","30","66.67","71","14.08","131","104","89","48","6","1","18","9","9","0","0","11","16","27","101","110","36","1","2","33.33"
"2016","Ondrej Palat","T.B","L","62","853.78333333333","13","17","13","4","30","66.67","94","13.83","178","130","93","36","5","10","16","8","8","0","0","16","25","27","97","110","28","2","5","28.57"
"2016","Victor Rask","CAR","C","80","1132.5333333333","16","14","7","7","30","60.00","129","12.40","232","191","129","58","7","15","20","10","10","0","0","12","24","41","32","83","32","448","420","51.61"
"2016","Jason Chimera","WSH","L","82","952","14","15","9","6","29","74.36","139","10.07","211","170","119","46","8","15","20","10","10","0","0","9","28","13","101","70","12","3","8","27.27"
"2016","Pavel Datsyuk","DET","C","66","1098.1833333333","8","21","10","11","29","60.42","137","5.84","249","191","158","81","9","17","14","7","7","0","0","12","23","46","67","67","31","489","436","52.86"
"2016","Joel Ward","S.J","R","79","1066.1166666667","15","14","8","6","29","74.36","111","13.51","189","155","125","74","2","9","22","11","11","0","0","8","42","33","64","81","37","176","184","48.89"
