"","player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","player_num","firstname","lastname"
"1","BROOKS.ORPIK","44 ORPIK, BROOKS","PIT44","D","D","2008020002","2008-10-04","20082009","R","PIT","OTT",0,44,"BROOKS","ORPIK"
"2","DARRYL.SYDOR","5 SYDOR, DARRYL","PIT5","D","D","2008020002","2008-10-04","20082009","R","PIT","OTT",0,5,"DARRYL","SYDOR"
"3","ERIC.GODARD","28 GODARD, ERIC","PIT28","R","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,28,"ERIC","GODARD"
"4","EVGENI.MALKIN","71 MALKIN, EVGENI","PIT71","C","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,71,"EVGENI","MALKIN"
"5","HAL.GILL","2 GILL, HAL","PIT2","D","D","2008020002","2008-10-04","20082009","R","PIT","OTT",0,2,"HAL","GILL"
"6","JEFF.TAFFE","22 TAFFE, JEFF","PIT22","L","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,22,"JEFF","TAFFE"
"7","JORDAN.STAAL","11 STAAL, JORDAN","PIT11","C","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,11,"JORDAN","STAAL"
"8","KRIS.LETANG","58 LETANG, KRISTOPHER","PIT58","D","D","2008020002","2008-10-04","20082009","R","PIT","OTT",0,58,"KRISTOPHER","LETANG"
"9","MARC-ANDRE.FLEURY","29 FLEURY, MARC-ANDRE","PIT29","G","G","2008020002","2008-10-04","20082009","R","PIT","OTT",0,29,"MARC-ANDRE","FLEURY"
"10","MARK.EATON","7 EATON, MARK","PIT7","D","D","2008020002","2008-10-04","20082009","R","PIT","OTT",0,7,"MARK","EATON"
"11","MATT.COOKE","24 COOKE, MATT","PIT24","L","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,24,"MATT","COOKE"
"12","MAX.TALBOT","25 TALBOT, MAXIME","PIT25","C","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,25,"MAXIME","TALBOT"
"13","MIROSLAV.SATAN","81 SATAN, MIROSLAV","PIT81","R","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,81,"MIROSLAV","SATAN"
"14","PASCAL.DUPUIS","9 DUPUIS, PASCAL","PIT9","L","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,9,"PASCAL","DUPUIS"
"15","PAUL.BISSONNETTE","67 BISSONNETTE, PAUL","PIT67","L","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,67,"PAUL","BISSONNETTE"
"16","ROB.SCUDERI","4 SCUDERI, ROB","PIT4","D","D","2008020002","2008-10-04","20082009","R","PIT","OTT",0,4,"ROB","SCUDERI"
"17","RUSLAN.FEDOTENKO","26 FEDOTENKO, RUSLAN","PIT26","L","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,26,"RUSLAN","FEDOTENKO"
"18","SIDNEY.CROSBY","87 CROSBY, SIDNEY","PIT87","C","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,87,"SIDNEY","CROSBY"
"19","TYLER.KENNEDY","48 KENNEDY, TYLER","PIT48","C","F","2008020002","2008-10-04","20082009","R","PIT","OTT",0,48,"TYLER","KENNEDY"
