"","Team","Opponent","game_id","game_date","season","is_home","TOI","TOI_4v5","TOI_3v5","TOI_3v4","GF","GA","xGF","xGA","SF","SA","FF","FA","CF","CA","PEND2","PENT2","PEND5","PENT5"
"5613","CHI","COL",2012020353,15772,20122013,0,5,5,0,0,0,2,0.0000343548745149747,1.02716364897788,0,7,1,10,1,12,0,0,0,0
"5614","CHI","EDM",2012020370,15774,20122013,1,5.85,5.85,0,0,1,3,0.529524323456087,0.820823803544044,6,5,6,8,7,11,0,0,0,0
"5615","CHI","CBJ",2012020394,15778,20122013,0,2.55,2.08333333333333,0,0.466666666666667,0,1,0,0.17999648489058,0,3,0,3,0,5,0,0,0,0
"5616","CHI","DAL",2012020415,15780,20122013,0,2.98333333333333,2.98333333333333,0,0,0,1,0.000329084286931902,0.127722546458244,0,2,1,2,1,3,0,0,0,0
"5617","CHI","COL",2012020425,15782,20122013,0,2,2,0,0,0,0,0.000000230954270818984,0.01533876452595,1,1,1,1,1,1,0,0,0,0
"5618","CHI","ANA",2012020442,15784,20122013,0,2,2,0,0,1,0,0.0490448529240126,0,2,0,2,0,2,1,0,0,0,0
"5619","CHI","L.A",2012020474,15789,20122013,1,4,4,0,0,0,0,0.000000125731958178221,0.128482321277261,0,2,1,2,2,5,0,0,0,0
"5620","CHI","CGY",2012020486,15790,20122013,1,4,4,0,0,0,0,0.000000000656838250456815,0.171208698302507,1,3,1,3,2,5,0,0,0,0
"5621","CHI","ANA",2012020503,15793,20122013,1,2,2,0,0,0,0,0,0.139901533722878,0,3,0,3,0,3,0,0,0,0
"5622","CHI","DET",2012020517,15795,20122013,0,4,4,0,0,0,0,0,0.390594378113747,0,5,0,7,0,8,0,0,0,0
"5623","CHI","NSH",2012020527,15796,20122013,1,0.616666666666667,0.616666666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5624","CHI","STL",2012020549,15799,20122013,1,2,2,0,0,0,0,0.00000114731460598705,0,0,0,1,0,1,0,0,0,0,0
"5625","CHI","NSH",2012020560,15801,20122013,0,6,6,0,0,0,0,0.00000173043235918158,0.0780936796218157,1,1,1,2,1,2,0,0,0,0
"5626","CHI","NSH",2012020574,15802,20122013,1,1.91666666666667,1.91666666666667,0,0,0,0,0,0.24819989874959,0,2,0,3,0,3,0,0,0,0
"5627","CHI","MIN",2012020589,15804,20122013,0,2,2,0,0,0,0,0,0.0416322387754917,0,1,0,1,0,3,0,0,0,0
"5628","CHI","DET",2012020608,15807,20122013,1,8.13333333333333,8.13333333333333,0,0,0,1,0.00000000255730148168709,0.992385712452233,1,7,1,11,1,16,0,0,0,0
"5629","CHI","STL",2012020621,15809,20122013,0,6,6,0,0,1,0,0.246469587087631,0.339252123609185,1,5,1,6,2,7,0,0,0,0
"5630","CHI","DAL",2012020627,15810,20122013,1,2.26666666666667,2.26666666666667,0,0,0,0,0.00000353887298842892,0.399930018931627,1,4,1,6,1,6,0,0,0,0
"5631","CHI","NSH",2012020657,15814,20122013,1,6,6,0,0,0,0,0.0000516550275111438,0.869775738567114,2,3,2,6,2,9,0,0,0,0
"5632","CHI","ARI",2012020666,15815,20122013,1,10,10,0,0,0,0,0.00000161907712481479,0.394121574237943,2,6,2,7,2,12,0,0,0,0
"5633","CHI","VAN",2012020680,15817,20122013,0,9.26666666666667,9.26666666666667,0,0,0,1,0.000057433750043856,0.452919606119394,1,5,1,7,1,18,0,0,0,0
"5634","CHI","EDM",2012020692,15819,20122013,0,8,8,0,0,0,0,0,0.478428203612566,0,5,0,7,0,10,0,0,0,0
"5635","CHI","STL",2012020716,15822,20122013,0,4,4,0,0,0,0,0,0.583193251863122,0,5,0,7,0,9,0,0,0,0
"5636","CHI","MIN",2012030151,15825,20122013,1,7.13333333333333,7.13333333333333,0,0,0,0,0,0.546679571270943,0,6,0,7,0,12,1,0,0,0
"5637","CHI","MIN",2012030152,15828,20122013,1,4,4,0,0,1,0,0.409334091062192,1.05424077808857,2,7,2,8,3,11,0,0,0,0
"5638","CHI","MIN",2012030153,15830,20122013,0,5.43333333333333,5.43333333333333,0,0,0,0,0.000000936842839749374,0.368746717460454,2,5,2,6,2,6,0,0,0,0
"5639","CHI","MIN",2012030154,15832,20122013,0,12,12,0,0,0,0,0.000000149040953356661,1.42810901813209,2,7,3,18,3,26,0,0,0,0
"5640","CHI","MIN",2012030155,15834,20122013,1,4,4,0,0,0,0,0,0.293101452291012,0,4,0,6,1,10,0,0,0,0
"5641","CHI","DET",2012030231,15840,20122013,1,6,6,0,0,0,0,0.00000112589532363927,0.331350568681955,1,4,1,6,1,8,0,0,0,0
"5642","CHI","DET",2012030232,15843,20122013,1,7.36666666666667,7.36666666666667,0,0,0,0,0.00005425055132946,0.85677158087492,0,6,1,10,1,12,0,0,0,0
"5643","CHI","DET",2012030233,15845,20122013,0,8.68333333333333,8.68333333333333,0,0,0,0,0.000269885391439018,0.520158976549283,2,6,2,8,3,12,0,0,0,0
"5644","CHI","DET",2012030234,15848,20122013,0,5.98333333333333,5.98333333333333,0,0,0,1,0.00000700620569205057,0.917340997606516,2,7,2,9,4,12,0,0,0,0
"5645","CHI","DET",2012030235,15850,20122013,1,6.45,6.45,0,0,0,0,0.00000100532432900646,0.445198486093432,3,6,4,7,5,9,0,0,0,0
"5646","CHI","DET",2012030236,15852,20122013,0,4.78333333333333,4.78333333333333,0,0,0,0,0.00000000059642107919089,0.65225943736732,1,5,1,7,1,8,0,0,0,0
"5647","CHI","DET",2012030237,15854,20122013,1,4,4,0,0,0,0,0.00000000346406348050721,1.08948946557939,1,4,1,8,2,13,0,0,0,0
"5648","CHI","L.A",2012030321,15857,20122013,1,2.26666666666667,2.26666666666667,0,0,0,0,0.000270979472361432,0.361735489219427,1,3,2,4,2,5,0,0,0,0
"5649","CHI","L.A",2012030322,15858,20122013,1,8.98333333333333,8.98333333333333,0,0,0,1,0.00000211270730687829,0.80559447221458,1,9,1,12,1,18,0,0,0,0
"5650","CHI","L.A",2012030323,15860,20122013,0,9.85,9.85,0,0,0,0,0,0.766792513430119,0,6,0,11,0,18,1,0,0,0
"5651","CHI","L.A",2012030324,15862,20122013,0,6,6,0,0,0,0,0.00000000532919308682267,0.215057358145714,1,1,1,3,1,7,0,0,0,0
"5652","CHI","L.A",2012030325,15864,20122013,1,2.73333333333333,2.73333333333333,0,0,0,1,0,0.346574243158102,0,4,0,5,0,6,0,0,0,0
"5653","CHI","BOS",2012030411,15868,20122013,1,2.3,2.3,0,0,0,1,0,0.285834303125739,0,4,0,5,0,7,0,0,0,0
"5654","CHI","BOS",2012030412,15871,20122013,1,4,4,0,0,0,0,0.00000766409687882191,0.256221115589142,2,3,2,3,2,4,0,0,0,0
"5655","CHI","BOS",2012030413,15873,20122013,0,5.96666666666667,5.8,0.166666666666667,0,0,1,0.0000000429192503759168,1.18004411645234,1,10,1,10,1,12,0,1,0,0
"5656","CHI","BOS",2012030414,15875,20122013,0,6,6,0,0,1,2,0.0734800776007619,0.984786404296756,2,6,2,11,2,12,1,0,0,0
"5657","CHI","BOS",2012030415,15878,20122013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5658","CHI","BOS",2012030416,15880,20122013,0,8,8,0,0,1,0,0.0000734267045716663,0.938125435262918,2,7,2,11,2,18,0,0,0,0
"5659","CHI","T.B",2013020026,15983,20132014,1,0.516666666666667,0.516666666666667,0,0,0,1,0,0.149842575192451,0,1,0,2,0,2,0,0,0,0
"5660","CHI","STL",2013020045,15987,20132014,0,3.23333333333333,3.23333333333333,0,0,0,1,0,0.533161273226142,0,3,0,6,0,7,0,0,0,0
"5661","CHI","NYI",2013020061,15989,20132014,1,3.6,3.6,0,0,0,0,0,0.526989828795195,0,3,0,6,0,7,2,1,0,0
"5662","CHI","CAR",2013020086,15993,20132014,0,6.96666666666667,4.96666666666667,0,2,0,0,0,0.322221709415317,0,3,0,5,0,9,0,0,0,0
"5663","CHI","STL",2013020104,15995,20132014,1,3.4,3.4,0,0,0,1,0,0.812035288661718,0,2,0,3,1,4,0,0,0,0
"5664","CHI","TOR",2013020119,15997,20132014,1,7.75,7.75,0,0,0,1,0,0.256532367318869,0,4,0,5,0,8,0,0,0,0
"5665","CHI","FLA",2013020133,16000,20132014,0,2,2,0,0,0,0,0,0.0411037355661392,0,1,0,1,0,1,0,0,0,0
"5666","CHI","T.B",2013020143,16002,20132014,0,5.13333333333333,5.13333333333333,0,0,0,2,0,0.377771904692054,0,4,0,6,0,10,1,0,0,0
"5667","CHI","MIN",2013020162,16004,20132014,1,5.46666666666667,3.58333333333333,1.88333333333333,0,0,1,0,1.38059710338712,0,6,0,10,1,12,0,1,0,0
"5668","CHI","MIN",2013020174,16006,20132014,0,6,6,0,0,0,0,0.00000945113333727932,0.874456526711583,1,4,1,9,1,12,0,0,0,0
"5669","CHI","OTT",2013020180,16007,20132014,1,1.9,1.9,0,0,0,1,0.0000459559241310359,0.917524455115199,2,3,2,4,2,6,0,0,0,0
"5670","CHI","WPG",2013020199,16011,20132014,0,0.35,0.35,0,0,0,0,0.000142187607707456,0.0168049950152636,0,1,1,1,1,1,1,0,0,0
"5671","CHI","WPG",2013020227,16015,20132014,1,4,4,0,0,0,0,0,0.241956254467368,0,3,0,4,0,6,0,0,0,0
"5672","CHI","DAL",2013020252,16018,20132014,0,10.3166666666667,10.3166666666667,0,0,0,0,0.00000000912450293100164,0.746329999528825,0,9,1,10,1,14,1,0,0,0
"5673","CHI","EDM",2013020258,16019,20132014,1,1.7,1.7,0,0,0,2,0,0.372090376913548,0,5,0,5,0,6,0,0,0,0
"5674","CHI","ARI",2013020280,16023,20132014,1,4.23333333333333,4.23333333333333,0,0,0,1,0,0.428360817022622,0,3,0,5,1,8,0,0,0,0
"5675","CHI","NSH",2013020299,16025,20132014,0,6.6,6.45,0.15,0,0,2,0,0.792888455092907,0,8,0,9,0,11,0,1,0,0
"5676","CHI","S.J",2013020306,16026,20132014,1,4,4,0,0,0,0,0.00000000366424157682843,0.100310515612364,1,2,1,3,2,7,0,0,0,0
"5677","CHI","COL",2013020318,16028,20132014,0,2,2,0,0,0,0,0,0.491651702672243,0,3,0,5,0,6,0,0,0,0
"5678","CHI","WPG",2013020330,16030,20132014,0,5.65,5.03333333333333,0.233333333333333,0.383333333333333,0,2,0.00000000321188753371615,1.05442441999912,1,7,2,9,2,9,0,1,0,0
"5679","CHI","VAN",2013020350,16032,20132014,0,4.93333333333333,4.6,0.333333333333333,0,0,1,0.0000273571058642119,0.691676178947091,1,4,1,5,1,6,0,1,0,0
"5680","CHI","EDM",2013020362,16034,20132014,0,6,6,0,0,1,0,0.00233997451141477,0.12684391438961,1,2,1,3,1,4,0,0,0,0
"5681","CHI","CGY",2013020376,16036,20132014,0,2,2,0,0,0,0,0,0.0913832727819681,0,1,0,2,1,2,0,0,0,0
"5682","CHI","DAL",2013020391,16038,20132014,0,2,2,0,0,0,0,0.00000000177330783390772,0.10045812278986,0,2,1,3,1,4,0,0,0,0
"5683","CHI","ARI",2013020399,16039,20132014,0,7.1,4.05,2.36666666666667,0.683333333333333,0,1,0,0.964757541194558,0,7,0,12,0,13,1,2,0,0
"5684","CHI","DAL",2013020415,16042,20132014,1,2.16666666666667,2.16666666666667,0,0,0,1,0,0.378742605447769,0,1,0,2,0,2,0,0,0,0
"5685","CHI","MIN",2013020430,16044,20132014,0,3.2,3.2,0,0,0,2,0,0.882903717458248,0,4,0,4,1,5,0,0,0,0
"5686","CHI","ANA",2013020435,16045,20132014,1,1.98333333333333,1.98333333333333,0,0,0,1,0,0.233200807124376,0,1,0,3,0,4,0,0,0,0
"5687","CHI","FLA",2013020452,16047,20132014,1,9.9,9.8,0.1,0,0,0,0.00000124412551372188,0.85661038570106,1,7,2,10,2,17,0,1,0,0
"5688","CHI","DAL",2013020465,16049,20132014,0,8.88333333333333,8.88333333333333,0,0,0,0,0.00000215750173993001,1.06042814254761,1,12,1,16,1,23,1,0,0,0
"5689","CHI","PHI",2013020471,16050,20132014,1,8.1,8.1,0,0,1,2,0.116154716452684,1.03368206787854,3,10,3,12,4,14,0,0,0,0
"5690","CHI","TOR",2013020490,16053,20132014,0,6.75,6.75,0,0,0,2,0.000000307167744573178,0.580278100445867,3,5,3,5,3,9,0,0,0,0
"5691","CHI","L.A",2013020503,16054,20132014,1,5.93333333333333,5.93333333333333,0,0,1,0,0.0386555398108612,0.259233463555574,3,4,4,5,4,8,0,0,0,0
"5692","CHI","NSH",2013020517,16056,20132014,0,10.65,10.65,0,0,0,1,0.00000584573001560784,0.838179946877062,0,11,2,13,2,17,0,0,0,0
"5693","CHI","VAN",2013020537,16059,20132014,1,8,8,0,0,0,0,0,0.87757411506027,0,7,0,9,1,10,0,0,0,0
"5694","CHI","N.J",2013020561,16062,20132014,1,2,2,0,0,0,0,0.00000906517648058269,0.0213510803878307,1,1,2,1,2,1,0,0,0,0
"5695","CHI","COL",2013020572,16066,20132014,1,3.28333333333333,3.28333333333333,0,0,0,0,0,0.0588036719709635,0,2,0,2,0,3,1,0,0,0
"5696","CHI","STL",2013020581,16067,20132014,0,6.56666666666667,6.56666666666667,0,0,0,1,0.0000020965173064269,0.260773787274957,4,3,4,4,4,5,0,0,0,0
"5697","CHI","L.A",2013020596,16069,20132014,1,4,4,0,0,0,0,0.00000539119946552091,0.133019670844078,1,1,1,1,1,3,0,0,0,0
"5698","CHI","NYI",2013020613,16072,20132014,0,4,4,0,0,0,0,0,0.56471598893404,0,3,0,4,1,5,0,0,0,0
"5699","CHI","N.J",2013020622,16073,20132014,0,6.36666666666667,6.36666666666667,0,0,0,1,0,0.413787350058556,0,6,0,7,0,9,1,0,0,0
"5700","CHI","S.J",2013020640,16075,20132014,1,2,2,0,0,0,0,0,0.487174849957228,0,4,0,4,0,6,0,0,0,0
"5701","CHI","NYR",2013020658,16078,20132014,1,3.46666666666667,3.46666666666667,0,0,0,1,0,0.512890078127384,0,5,0,8,0,10,0,0,0,0
"5702","CHI","MTL",2013020676,16081,20132014,0,5.96666666666667,5.93333333333333,0.0333333333333333,0,0,0,0.000000824962626211345,0.179347949102521,1,2,1,4,1,6,0,1,0,0
"5703","CHI","EDM",2013020689,16082,20132014,1,2,2,0,0,0,0,0.000112028807052411,0,1,0,1,0,1,2,0,0,0,0
"5704","CHI","COL",2013020702,16084,20132014,1,4.63333333333333,4.05,0,0.583333333333333,0,2,0.00000299090197586338,0.967612899839878,0,4,1,5,1,6,0,0,0,0
"5705","CHI","ANA",2013020722,16087,20132014,1,3.23333333333333,3.23333333333333,0,0,1,0,0.0177707746624947,0.115976613014936,1,2,1,2,1,3,0,0,0,0
"5706","CHI","BOS",2013020736,16089,20132014,1,5.86666666666667,5.86666666666667,0,0,0,0,0,0.279664400964975,0,4,0,5,0,9,0,0,0,0
"5707","CHI","DET",2013020757,16092,20132014,0,6.38333333333333,6.38333333333333,0,0,0,0,0.000169315978665097,0.892265168949962,2,5,2,10,2,13,1,0,0,0
"5708","CHI","MIN",2013020764,16093,20132014,0,6,4,2,0,0,0,0.00000289879062620457,0.547784514725208,1,4,1,5,1,7,0,0,0,0
"5709","CHI","WPG",2013020786,16096,20132014,1,2,2,0,0,0,0,0.00000000793617438432648,0.124632194638252,1,1,1,1,1,3,0,0,0,0
"5710","CHI","CGY",2013020803,16098,20132014,0,3.78333333333333,3.78333333333333,0,0,1,0,0.305343648846247,0.105162950232625,2,1,2,2,2,2,0,0,0,0
"5711","CHI","VAN",2013020808,16099,20132014,0,5.13333333333333,5.13333333333333,0,0,0,0,0,0.344874065369368,0,6,0,6,0,11,0,0,0,0
"5712","CHI","S.J",2013020834,16102,20132014,0,8,8,0,0,0,0,0.00289777526631951,1.55650648800656,1,12,1,14,1,17,0,0,0,0
"5713","CHI","L.A",2013020842,16104,20132014,0,7.76666666666667,7.76666666666667,0,0,0,1,0,1.06641438603401,0,8,0,14,0,16,0,0,0,0
"5714","CHI","ANA",2013020854,16106,20132014,0,9.35,8.7,0.65,0,0,0,0,1.20981724141166,0,11,0,15,0,20,0,1,0,0
"5715","CHI","ARI",2013020870,16108,20132014,0,6.13333333333333,5.41666666666667,0.716666666666667,0,0,2,0,0.932678528130054,0,7,0,10,1,12,0,0,0,0
"5716","CHI","NYR",2013020888,16128,20132014,0,2,2,0,0,0,0,0.00000118615480459994,0.346569191664457,0,1,1,4,1,5,0,0,0,0
"5717","CHI","COL",2013020927,16133,20132014,1,4.71666666666667,4.71666666666667,0,0,0,1,0.00000308565495288349,0.419659994542599,1,5,1,5,1,6,1,0,0,0
"5718","CHI","CBJ",2013020942,16135,20132014,1,4.98333333333333,4.98333333333333,0,0,0,0,0.00300249527208507,0.272604469209909,1,3,1,6,1,7,0,0,0,0
"5719","CHI","COL",2013020987,16141,20132014,0,6.5,5.08333333333333,1.41666666666667,0,0,1,0.000135933464747495,1.26468697562814,2,8,2,14,3,14,0,1,0,0
"5720","CHI","NSH",2013021000,16143,20132014,1,3,3,0,0,0,1,0,0.427148213610053,0,3,0,4,0,6,0,0,0,0
"5721","CHI","DET",2013021020,16145,20132014,1,7.78333333333333,7.78333333333333,0,0,1,1,0.0670589581131935,0.460567811504006,1,3,1,7,1,11,0,0,0,0
"5722","CHI","PHI",2013021033,16147,20132014,0,9.83333333333333,9.66666666666667,0.166666666666667,0,0,0,0.000350548743144136,0.825117878615856,2,5,3,16,3,18,0,1,0,0
"5723","CHI","STL",2013021039,16148,20132014,1,6,6,0,0,0,0,0.00508643733337522,0.508100156672299,0,3,1,5,1,6,0,0,0,0
"5724","CHI","CAR",2013021052,16150,20132014,1,7.96666666666667,6.73333333333333,1.23333333333333,0,1,1,0.0140830776600005,1.65728810615838,2,13,2,13,2,16,0,1,0,0
"5725","CHI","NSH",2013021069,16152,20132014,1,5.38333333333333,5.38333333333333,0,0,0,0,0.000000186380788136375,0.246133558452129,0,3,1,4,1,6,0,0,0,0
"5726","CHI","DAL",2013021086,16154,20132014,1,4,4,0,0,0,0,0,0.252440856769681,0,2,0,3,0,5,0,0,0,0
"5727","CHI","BOS",2013021092,16156,20132014,0,2,2,0,0,0,0,0,0.184599999338388,0,3,0,3,0,5,0,0,0,0
"5728","CHI","OTT",2013021104,16157,20132014,0,3.85,3.85,0,0,1,1,0.0120714839104039,0.508257512003183,2,2,2,4,3,6,0,0,0,0
"5729","CHI","MIN",2013021148,16163,20132014,1,2,2,0,0,0,0,0,0.148146171122789,0,2,0,2,0,4,0,0,0,0
"5730","CHI","CBJ",2013021154,16164,20132014,0,4.26666666666667,4.26666666666667,0,0,0,1,0.00000000188926119193411,0.50397177413106,1,6,1,6,1,8,0,0,0,0
"5731","CHI","STL",2013021174,16166,20132014,1,3.55,3.55,0,0,0,1,0.000377526681404561,0.370659012813121,1,2,1,2,1,4,0,0,0,0
"5732","CHI","NSH",2013021217,16172,20132014,0,6,6,0,0,0,0,0,0.944842305034399,0,9,0,11,0,13,0,0,0,0
"5733","CHI","STL",2013030161,16177,20132014,0,4.7,4.7,0,0,0,0,0,0.609837047755718,0,3,0,7,0,11,0,0,0,0
"5734","CHI","STL",2013030162,16179,20132014,0,16.2333333333333,15.0333333333333,1.2,0,0,0,0,1.21222149441019,0,8,0,14,2,25,0,1,0,0
"5735","CHI","STL",2013030163,16181,20132014,1,6,6,0,0,0,0,0,0.830729988403618,0,7,0,11,0,15,0,0,0,0
"5736","CHI","STL",2013030164,16183,20132014,1,8.11666666666667,8.11666666666667,0,0,0,1,0,0.878652097657323,0,7,0,11,1,14,0,0,0,0
"5737","CHI","STL",2013030165,16185,20132014,0,4,4,0,0,0,0,0,0.214589849114418,0,1,0,4,0,8,0,0,0,0
"5738","CHI","STL",2013030166,16187,20132014,1,10,10,0,0,0,0,0,0.620917771011591,0,11,0,11,1,17,1,0,0,0
"5739","CHI","MIN",2013030231,16192,20132014,1,6,6,0,0,0,0,0,0.471639914438128,0,4,0,9,0,11,0,0,0,0
"5740","CHI","MIN",2013030232,16194,20132014,1,2,2,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0
"5741","CHI","MIN",2013030233,16196,20132014,0,5.7,5.7,0,0,0,1,0,0.864185575395823,0,2,0,5,0,8,0,0,0,0
"5742","CHI","MIN",2013030234,16199,20132014,0,6.91666666666667,6.91666666666667,0,0,0,1,0.000000000760022544898931,0.696982568129897,1,6,1,9,2,10,1,0,0,0
"5743","CHI","MIN",2013030235,16201,20132014,1,2,2,0,0,0,0,0,0.117198422551155,0,1,0,2,0,3,0,0,0,0
"5744","CHI","MIN",2013030236,16203,20132014,0,6.58333333333333,6.58333333333333,0,0,0,0,0.0299036260694265,0.293398085981607,1,3,1,4,1,8,0,0,0,0
"5745","CHI","L.A",2013030321,16208,20132014,1,4,4,0,0,0,0,0.000298877421300858,0.288744430989027,1,2,1,4,1,7,0,0,0,0
"5746","CHI","L.A",2013030322,16211,20132014,1,5.61666666666667,5.61666666666667,0,0,0,2,0.0000000181789445719005,0.63102294690907,1,6,1,11,1,14,0,0,0,0
"5747","CHI","L.A",2013030323,16214,20132014,0,5.6,5.6,0,0,1,1,0.017315860837698,1.60157920606434,1,8,1,13,1,15,0,0,0,0
"5748","CHI","L.A",2013030324,16216,20132014,0,3.03333333333333,3.03333333333333,0,0,0,2,0,0.434929324313998,0,4,0,4,0,6,0,0,0,0
"5749","CHI","L.A",2013030325,16218,20132014,1,5.11666666666667,5.11666666666667,0,0,0,0,0,0.332744056824595,0,6,0,7,0,10,0,0,0,0
"5750","CHI","L.A",2013030326,16220,20132014,0,3.71666666666667,3.71666666666667,0,0,0,1,0,0.370610244572163,0,3,0,5,0,5,0,0,0,0
"5751","CHI","L.A",2013030327,16222,20132014,1,3.26666666666667,3.26666666666667,0,0,0,0,0,0.066468209028244,0,0,0,2,0,5,0,0,0,0
"5752","CHI","DAL",2014020013,16352,20142015,0,9.96666666666667,9.96666666666667,0,0,0,1,0,0.992408209480345,0,8,0,14,1,18,0,0,0,0
"5753","CHI","CGY",2014020048,16358,20142015,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5754","CHI","NSH",2014020071,16361,20142015,1,5.13333333333333,2.06666666666667,0.533333333333333,2.53333333333333,1,1,0.737690722358721,0.64938210695982,4,4,4,4,4,6,0,0,0,0
"5755","CHI","PHI",2014020085,16364,20142015,1,4,4,0,0,0,0,0,0.313028639182448,0,4,0,6,0,8,0,0,0,0
"5756","CHI","NSH",2014020096,16366,20142015,0,4,4,0,0,0,0,0.000000295203193445559,0.148786973208189,0,1,1,3,1,4,0,0,0,0
"5757","CHI","STL",2014020112,16368,20142015,0,6,6,0,0,0,0,0.000000840632026211097,0.575183413922787,1,7,1,9,2,10,0,0,0,0
"5758","CHI","OTT",2014020119,16369,20142015,1,6,6,0,0,0,0,0.0000000667148256638939,0.625185230746865,1,9,1,11,1,13,0,0,0,0
"5759","CHI","ANA",2014020131,16371,20142015,1,2,2,0,0,0,0,0,0.190410576760769,0,3,0,4,0,4,0,0,0,0
"5760","CHI","OTT",2014020141,16373,20142015,0,10.6333333333333,10.6333333333333,0,0,0,1,0.00000697842868957466,1.52332243323326,3,8,3,16,3,19,0,0,0,0
"5761","CHI","TOR",2014020154,16375,20142015,0,4.98333333333333,4.98333333333333,0,0,0,0,0.000220921263051344,0.276321683079004,3,2,3,4,3,7,0,0,0,0
"5762","CHI","WPG",2014020169,16376,20142015,1,4,4,0,0,0,0,0,0.237451443448663,0,3,0,5,0,5,0,0,0,0
"5763","CHI","MTL",2014020177,16378,20142015,0,6.85,6.85,0,0,0,0,0,0.253180761821568,0,2,0,3,0,7,1,0,0,0
"5764","CHI","S.J",2014020216,16383,20142015,1,5.9,5.9,0,0,0,1,0,0.907453197985888,0,8,0,10,0,14,0,0,0,0
"5765","CHI","T.B",2014020228,16385,20142015,1,6,6,0,0,0,0,0,0.331061536446214,0,1,0,3,0,7,0,0,0,0
"5766","CHI","DET",2014020245,16388,20142015,0,3.08333333333333,3.08333333333333,0,0,0,0,0,0.406319931149483,0,3,0,3,0,4,0,0,0,0
"5767","CHI","DAL",2014020263,16390,20142015,1,1.51666666666667,1.51666666666667,0,0,0,0,0,0.160697564482689,0,2,0,3,0,5,0,0,0,0
"5768","CHI","CGY",2014020287,16394,20142015,0,10.0833333333333,10.0833333333333,0,0,0,2,0,1.106554556638,0,13,0,15,0,20,1,1,0,0
"5769","CHI","EDM",2014020306,16396,20142015,0,4,4,0,0,0,0,0.000686081071247457,0.261635590344667,1,4,2,6,2,7,0,0,0,0
"5770","CHI","VAN",2014020311,16397,20142015,0,4,4,0,0,0,1,0.000102560332749135,0.416695866733789,2,3,2,5,2,6,0,0,0,0
"5771","CHI","COL",2014020330,16400,20142015,0,2.75,2.75,0,0,0,0,0.0000325185121283766,0,2,0,3,0,3,0,1,0,0,0
"5772","CHI","ANA",2014020334,16402,20142015,0,1.8,1.8,0,0,0,0,0.00000532457534063724,0.159293860197067,1,1,1,1,1,1,0,0,0,0
"5773","CHI","L.A",2014020354,16403,20142015,0,6,6,0,0,0,0,0,0,0,6,0,8,0,11,0,0,0,0
"5774","CHI","STL",2014020373,16407,20142015,1,10.7,10.7,0,0,0,0,0.00000456951602245681,1.08572006039321,1,12,1,14,2,19,3,1,0,0
"5775","CHI","MTL",2014020389,16409,20142015,1,4.21666666666667,4.21666666666667,0,0,0,1,0.0000000177963812575399,0.196895234286785,1,4,1,5,1,7,0,0,0,0
"5776","CHI","NSH",2014020398,16410,20142015,0,2,2,0,0,0,0,0,0.0403916016221046,0,1,0,1,0,1,0,0,0,0
"5777","CHI","N.J",2014020410,16413,20142015,0,2,2,0,0,0,0,0,0.17589958012104,0,2,0,3,0,4,0,0,0,0
"5778","CHI","BOS",2014020421,16415,20142015,0,2.81666666666667,2.81666666666667,0,0,0,0,0,0.193623512983322,0,1,0,2,0,3,0,0,0,0
"5779","CHI","NYI",2014020439,16417,20142015,0,5.53333333333333,5.53333333333333,0,0,0,1,0.00000000482238293741943,1.84296039491892,1,11,1,12,1,12,0,0,0,0
"5780","CHI","CGY",2014020449,16418,20142015,1,6,6,0,0,0,0,0.000000712257815393968,0.231178073212504,1,5,1,6,1,8,0,0,0,0
"5781","CHI","MIN",2014020461,16420,20142015,1,6,6,0,0,0,0,0,0.801584627479315,0,7,0,9,0,12,0,0,0,0
"5782","CHI","CBJ",2014020487,16424,20142015,0,4,4,0,0,0,1,0,0.622403424233198,0,3,0,6,0,9,0,0,0,0
"5783","CHI","TOR",2014020495,16425,20142015,1,4,4,0,0,0,0,0.000000224561631512188,0.353564014658332,1,5,1,6,1,7,0,0,0,0
"5784","CHI","WPG",2014020511,16427,20142015,1,3.1,3.1,0,0,0,1,0.0000146782304000226,0.0612160228192806,1,1,1,1,1,2,0,0,0,0
"5785","CHI","COL",2014020524,16431,20142015,0,5.33333333333333,4.66666666666667,0.666666666666667,0,0,0,0,0.602073889225721,0,5,0,8,0,12,0,1,0,0
"5786","CHI","NSH",2014020537,16433,20142015,1,8.1,8.1,0,0,0,1,0.000244487711995589,1.60843723267317,2,10,2,13,2,18,0,0,0,0
"5787","CHI","COL",2014020589,16441,20142015,1,2,2,0,0,0,0,0,0.365184592083097,0,3,0,3,0,3,1,0,0,0
"5788","CHI","MIN",2014020603,16443,20142015,0,9.41666666666667,9.3,0.116666666666667,0,0,1,0,1.67622894980013,0,10,0,15,1,18,0,1,0,0
"5789","CHI","EDM",2014020612,16444,20142015,0,3.38333333333333,3.38333333333333,0,0,0,1,0,0.449470264837146,0,5,0,6,0,9,0,0,0,0
"5790","CHI","MIN",2014020625,16446,20142015,1,4,4,0,0,0,0,0.0000637700650258921,0.569155115634203,1,5,1,6,1,7,0,0,0,0
