"","Team","Opponent","game_id","game_date","season","is_home","TOI","TOI_5v5","TOI_4v4","TOI_3v3","PEND2","PENT2","PEND5","PENT5"
"1","ANA","S.J",2008020008,14161,20082009,0,44.25,44.25,0,0,0,6,0,0
"2","ANA","ARI",2008020030,14164,20082009,1,43.3833333333333,41.3833333333333,2,0,3,6,0,0
"3","ANA","L.A",2008020042,14166,20082009,0,38.0166666666667,36.45,1.56666666666667,0,5,6,0,0
"4","ANA","EDM",2008020048,14167,20082009,1,51.3,49.75,1.55,0,2,2,0,0
"5","ANA","S.J",2008020061,14169,20082009,1,40.4,38.3333333333333,2.06666666666667,0,5,5,0,0
"6","ANA","CAR",2008020077,14171,20082009,1,44.4166666666667,44.4166666666667,0,0,3,2,0,0
"7","ANA","TOR",2008020083,14173,20082009,0,55.1833333333333,50.1833333333333,5,0,1,3,0,0
"8","ANA","OTT",2008020099,14176,20082009,0,40.7666666666667,40.7166666666667,0.05,0,2,4,0,0
"9","ANA","MTL",2008020107,14177,20082009,0,44.0333333333333,44.0333333333333,0,0,4,5,0,0
"10","ANA","CBJ",2008020122,14179,20082009,0,41.2333333333333,38.5166666666667,2.71666666666667,0,3,6,0,0
"11","ANA","DET",2008020135,14181,20082009,1,44.7,38.7,6,0,5,5,0,0
"12","ANA","VAN",2008020149,14183,20082009,1,44.05,39.5,4.55,0,10,8,0,0
"13","ANA","CGY",2008020166,14185,20082009,1,46.9666666666667,46.9666666666667,0,0,1,5,0,0
"14","ANA","L.A",2008020176,14187,20082009,0,42.6166666666667,40.55,2.06666666666667,0,5,7,0,0
"15","ANA","STL",2008020180,14188,20082009,1,49.4166666666667,49.4166666666667,0,0,1,3,0,0
"16","ANA","DAL",2008020195,14190,20082009,1,43.9166666666667,41.2833333333333,2.63333333333333,0,7,6,0,0
"17","ANA","FLA",2008020212,14192,20082009,1,43.55,43.55,0,0,3,2,0,0
"18","ANA","NSH",2008020241,14197,20082009,1,48.6166666666667,46.3333333333333,2.28333333333333,0,3,5,0,0
"19","ANA","L.A",2008020256,14199,20082009,1,48.95,47.3166666666667,1.63333333333333,0,1,4,0,0
"20","ANA","WSH",2008020270,14202,20082009,1,40.55,37.9666666666667,2.58333333333333,0,3,8,0,0
"21","ANA","STL",2008020284,14204,20082009,0,43.2666666666667,39.1666666666667,4.1,0,4,6,0,0
"22","ANA","DAL",2008020293,14205,20082009,0,48.1333333333333,39.2666666666667,8.86666666666667,0,4,5,0,0
"23","ANA","COL",2008020305,14207,20082009,1,48.85,48.85,0,0,3,2,0,0
"24","ANA","CHI",2008020327,14211,20082009,1,52.8833333333333,52.8833333333333,0,0,1,2,0,0
"25","ANA","CAR",2008020349,14213,20082009,0,45.35,45.35,0,0,1,4,0,0
"26","ANA","DET",2008020352,14214,20082009,0,48.8166666666667,47.8333333333333,0.983333333333333,0,2,2,0,0
"27","ANA","CHI",2008020364,14216,20082009,0,47.2666666666667,46.5666666666667,0.7,0,3,2,0,0
"28","ANA","CBJ",2008020396,14220,20082009,1,42.8333333333333,42.8333333333333,0,0,3,5,0,0
"29","ANA","STL",2008020413,14223,20082009,1,40.5666666666667,39.4833333333333,1.08333333333333,0,4,5,0,0
"30","ANA","S.J",2008020421,14224,20082009,0,49.3666666666667,43.5666666666667,5.8,0,5,3,0,0
"31","ANA","MIN",2008020442,14227,20082009,1,41.1166666666667,41.1166666666667,0,0,4,3,0,0
"32","ANA","NYR",2008020454,14229,20082009,1,47.95,47.95,0,0,2,3,0,0
"33","ANA","EDM",2008020473,14232,20082009,0,39.75,29.3166666666667,10.4333333333333,0,5,7,0,0
"34","ANA","VAN",2008020493,14235,20082009,0,37.9666666666667,36.4666666666667,1.5,0,5,8,0,0
"35","ANA","CGY",2008020505,14236,20082009,0,48.6666666666667,48.6666666666667,0,0,1,1,0,0
"36","ANA","DAL",2008020522,14240,20082009,0,49.9,46.3333333333333,3.56666666666667,0,3,6,0,0
"37","ANA","STL",2008020528,14241,20082009,0,45.15,42.1333333333333,3.01666666666667,0,3,7,0,0
"38","ANA","CBJ",2008020552,14244,20082009,1,42.5166666666667,42.5166666666667,0,0,4,4,0,0
"39","ANA","PHI",2008020564,14246,20082009,1,48.4666666666667,43.4666666666667,5,0,4,5,0,0
"40","ANA","ARI",2008020581,14248,20082009,1,46,46,0,0,3,2,0,0
"41","ANA","L.A",2008020595,14250,20082009,1,45.3666666666667,45.3666666666667,0,0,2,2,0,0
"42","ANA","L.A",2008020608,14252,20082009,0,42.8,40.8,2,0,5,3,0,0
"43","ANA","T.B",2008020613,14253,20082009,1,47.3833333333333,47.3833333333333,0,0,4,2,0,0
"44","ANA","N.J",2008020628,14255,20082009,1,47.3333333333333,47.3333333333333,0,0,3,2,0,0
"45","ANA","DET",2008020645,14258,20082009,1,43.8833333333333,43.8833333333333,0,0,4,4,0,0
"46","ANA","PIT",2008020657,14260,20082009,0,45.9666666666667,45.9666666666667,0,0,3,3,0,0
"47","ANA","MIN",2008020670,14261,20082009,0,50.2666666666667,50.2666666666667,0,0,1,3,0,0
"48","ANA","NYR",2008020684,14264,20082009,0,40.2333333333333,40.0333333333333,0.2,0,4,6,0,0
"49","ANA","NYI",2008020693,14265,20082009,0,48.9333333333333,48.9333333333333,0,0,4,1,0,0
"50","ANA","ARI",2008020711,14271,20082009,0,51.15,51.15,0,0,1,4,0,0
"51","ANA","CHI",2008020714,14272,20082009,1,50.4333333333333,48.4333333333333,2,0,2,3,0,0
"52","ANA","COL",2008020733,14275,20082009,0,43.35,41.9,1.45,0,3,4,0,0
"53","ANA","BUF",2008020747,14277,20082009,1,51.7,49.7,2,0,3,2,0,0
"54","ANA","MIN",2008020763,14279,20082009,0,47.5666666666667,46.2333333333333,1.33333333333333,0,4,3,0,0
"55","ANA","NSH",2008020767,14280,20082009,0,53.9333333333333,53.1833333333333,0.75,0,1,2,0,0
"56","ANA","CGY",2008020779,14282,20082009,0,49.2,49.2,0,0,2,3,0,0
"57","ANA","CGY",2008020810,14286,20082009,1,45,43.6833333333333,0.4,0.916666666666667,4,4,0,0
"58","ANA","ATL",2008020839,14290,20082009,1,45.0666666666667,45.0666666666667,0,0,2,5,0,0
"59","ANA","L.A",2008020858,14293,20082009,1,43.6833333333333,41.1833333333333,2.5,0,5,5,0,0
"60","ANA","DET",2008020873,14295,20082009,0,44.15,44.15,0,0,3,3,0,0
"61","ANA","CBJ",2008020883,14296,20082009,0,42.2333333333333,42.2333333333333,0,0,4,9,0,0
"62","ANA","BUF",2008020894,14299,20082009,0,47.5666666666667,45.5666666666667,2,0,4,6,0,0
"63","ANA","BOS",2008020908,14301,20082009,0,48.0833333333333,48.0833333333333,0,0,2,3,0,0
"64","ANA","DAL",2008020925,14303,20082009,0,46.2333333333333,46.2333333333333,0,0,3,4,0,0
"65","ANA","CHI",2008020949,14306,20082009,0,51.5166666666667,49.85,1.66666666666667,0,2,2,0,0
"66","ANA","DAL",2008020968,14309,20082009,1,45.6333333333333,43.6333333333333,2,0,2,4,0,0
"67","ANA","MIN",2008020985,14311,20082009,1,46.05,45.1166666666667,0.933333333333333,0,1,4,0,0
"68","ANA","VAN",2008021002,14314,20082009,1,42.1,39.7666666666667,2.05,0.283333333333333,5,5,0,0
"69","ANA","S.J",2008021036,14318,20082009,1,43.1166666666667,43.1166666666667,0,0,4,3,0,0
"70","ANA","NSH",2008021054,14321,20082009,1,48.8333333333333,48.8333333333333,0,0,4,2,0,0
"71","ANA","ARI",2008021061,14322,20082009,0,51.9333333333333,45.8,6.13333333333333,0,2,6,0,0
"72","ANA","ARI",2008021083,14325,20082009,1,48.25,48.25,0,0,4,3,0,0
"73","ANA","NSH",2008021092,14327,20082009,0,57.7333333333333,53.6166666666667,4.11666666666667,0,1,3,0,0
"74","ANA","COL",2008021101,14328,20082009,0,45.9,45.9,0,0,6,3,0,0
"75","ANA","EDM",2008021115,14330,20082009,1,34.85,32.85,2,0,4,4,0,0
"76","ANA","COL",2008021133,14332,20082009,1,51.7,50.55,1.15,0,4,0,0,0
"77","ANA","EDM",2008021142,14334,20082009,0,43.3333333333333,40.9333333333333,2.4,0,4,7,0,0
"78","ANA","VAN",2008021156,14336,20082009,0,57.3166666666667,52.3166666666667,5,0,1,3,0,0
"79","ANA","S.J",2008021173,14338,20082009,0,53.4,51.4,2,0,2,2,0,0
"80","ANA","S.J",2008021179,14339,20082009,1,44.3166666666667,44.3166666666667,0,0,1,4,0,0
"81","ANA","DAL",2008021213,14344,20082009,1,49.8166666666667,44.8166666666667,5,0,4,4,0,0
"82","ANA","ARI",2008021225,14345,20082009,0,51.1833333333333,44.6,6.31666666666667,0.266666666666667,3,6,0,0
"83","ANA","S.J",2008030151,14350,20082009,0,40.7166666666667,40.7166666666667,0,0,4,5,0,0
"84","ANA","S.J",2008030152,14353,20082009,0,43.0833333333333,43.0833333333333,0,0,2,5,0,0
"85","ANA","S.J",2008030153,14355,20082009,1,48.2833333333333,45.8666666666667,2.41666666666667,0,4,4,0,0
"86","ANA","S.J",2008030154,14357,20082009,1,49.1166666666667,47.1166666666667,2,0,6,3,0,0
"87","ANA","S.J",2008030155,14359,20082009,0,56.1,55.7833333333333,0.316666666666667,0,3,2,0,0
"88","ANA","S.J",2008030156,14361,20082009,1,47.8833333333333,46.1166666666667,1.76666666666667,0,9,9,0,0
"89","ANA","DET",2008030231,14365,20082009,0,43,42.2833333333333,0.716666666666667,0,4,4,0,0
"90","ANA","DET",2008030232,14367,20082009,0,68.7166666666667,68.7166666666667,0,0,4,2,0,0
"91","ANA","DET",2008030233,14369,20082009,1,43.4166666666667,41.4833333333333,1.93333333333333,0,5,4,0,0
"92","ANA","DET",2008030234,14371,20082009,1,53.4333333333333,50.05,3.38333333333333,0,2,3,0,0
"93","ANA","DET",2008030235,14374,20082009,0,47.45,47.45,0,0,3,4,0,0
"94","ANA","DET",2008030236,14376,20082009,1,45.7,43.8,1.9,0,5,4,0,0
"95","ANA","DET",2008030237,14378,20082009,0,46.3166666666667,45.9333333333333,0.383333333333333,0,3,4,0,0
"96","ANA","S.J",2009020022,14520,20092010,1,40.2166666666667,37.4833333333333,2.73333333333333,0,7,5,0,0
"97","ANA","MIN",2009020029,14523,20092010,0,51.9166666666667,46.1833333333333,5.73333333333333,0,3,6,0,0
"98","ANA","BOS",2009020035,14525,20092010,0,45.5,45.5,0,0,0,5,0,0
"99","ANA","PHI",2009020052,14527,20092010,0,48.4,38.9666666666667,9.43333333333333,0,5,5,0,0
"100","ANA","NYR",2009020062,14528,20092010,0,46.3833333333333,46.3833333333333,0,0,1,2,0,0
"101","ANA","MIN",2009020079,14531,20092010,1,40.6833333333333,40.6833333333333,0,0,4,4,0,0
"102","ANA","STL",2009020105,14534,20092010,1,43.75,39.85,3.9,0,5,6,0,0
"103","ANA","DAL",2009020117,14538,20092010,1,52.3166666666667,52.3166666666667,0,0,0,3,0,0
"104","ANA","CBJ",2009020144,14541,20092010,1,52.65,50.65,2,0,3,3,0,0
"105","ANA","TOR",2009020151,14543,20092010,1,41.9166666666667,39.0166666666667,2.9,0,6,8,0,0
"106","ANA","VAN",2009020178,14547,20092010,1,51.8166666666667,50.95,0.866666666666667,0,1,3,0,0
"107","ANA","ARI",2009020189,14548,20092010,0,50.3,45.3,5,0,3,2,0,0
"108","ANA","PIT",2009020202,14551,20092010,1,44.6833333333333,44.6833333333333,0,0,2,5,0,0
"109","ANA","NSH",2009020217,14553,20092010,1,41.8666666666667,39.8833333333333,1.98333333333333,0,5,5,0,0
"110","ANA","ARI",2009020236,14555,20092010,1,44.5166666666667,43.9333333333333,0.583333333333333,0,6,3,0,0
"111","ANA","N.J",2009020248,14559,20092010,0,44.55,43.1333333333333,1.41666666666667,0,4,2,0,0
"112","ANA","CBJ",2009020264,14561,20092010,0,50.8333333333333,45.6666666666667,4.65,0.516666666666667,5,4,0,0
"113","ANA","DET",2009020273,14562,20092010,0,45.25,45.25,0,0,3,7,0,0
"114","ANA","PIT",2009020286,14564,20092010,0,39.95,39.95,0,0,2,6,0,0
"115","ANA","T.B",2009020306,14567,20092010,1,47.0333333333333,45.3833333333333,1.65,0,5,4,0,0
"116","ANA","S.J",2009020325,14569,20092010,1,49.1,47.1,2,0,4,4,0,0
"117","ANA","CGY",2009020337,14571,20092010,1,53.2333333333333,45.2833333333333,7.95,0,2,4,0,0
"118","ANA","CAR",2009020351,14573,20092010,1,50.55,50.55,0,0,2,3,0,0
"119","ANA","CHI",2009020359,14575,20092010,1,43.9,43.9,0,0,5,4,0,0
"120","ANA","ARI",2009020380,14577,20092010,1,48.2833333333333,47.65,0.633333333333333,0,3,4,0,0
"121","ANA","L.A",2009020392,14579,20092010,1,45.3666666666667,45.3666666666667,0,0,3,4,0,0
"122","ANA","DAL",2009020405,14581,20092010,0,48.3,46.3,2,0,1,4,0,0
"123","ANA","MIN",2009020411,14582,20092010,0,58.9666666666667,55.2333333333333,3.73333333333333,0,3,2,0,0
"124","ANA","OTT",2009020428,14584,20092010,1,54.1,48.2,5.9,0,2,2,0,0
"125","ANA","DAL",2009020441,14586,20092010,1,55.95,51.0833333333333,4.86666666666667,0,0,3,0,0
"126","ANA","DET",2009020461,14589,20092010,0,40.05,37.35,2.7,0,2,9,0,0
"127","ANA","CBJ",2009020472,14590,20092010,0,48.1833333333333,48.1833333333333,0,0,2,4,0,0
"128","ANA","VAN",2009020501,14594,20092010,0,43.7,40.3333333333333,3.36666666666667,0,4,5,0,0
"129","ANA","S.J",2009020510,14595,20092010,0,50.75,48.25,2.5,0,3,4,0,0
"130","ANA","ARI",2009020519,14597,20092010,1,40.25,40.25,0,0,7,4,0,0
"131","ANA","COL",2009020543,14600,20092010,0,47.85,47.85,0,0,2,3,0,0
"132","ANA","ARI",2009020555,14601,20092010,0,48.35,48.35,0,0,4,2,0,0
"133","ANA","S.J",2009020569,14604,20092010,0,49.75,49.75,0,0,5,3,0,0
"134","ANA","MIN",2009020589,14607,20092010,1,49.6333333333333,47.6333333333333,2,0,3,3,0,0
"135","ANA","DAL",2009020606,14609,20092010,0,49.55,49.55,0,0,2,4,0,0
"136","ANA","NSH",2009020619,14611,20092010,0,50.55,50.55,0,0,1,2,0,0
"137","ANA","CHI",2009020626,14612,20092010,0,49.9833333333333,49.9833333333333,0,0,3,3,0,0
"138","ANA","DET",2009020638,14614,20092010,1,43.3833333333333,43.1166666666667,0.266666666666667,0,8,7,0,0
"139","ANA","STL",2009020653,14616,20092010,1,48.0166666666667,46.0166666666667,2,0,3,1,0,0
"140","ANA","NSH",2009020667,14618,20092010,0,55.9,55.9,0,0,1,1,0,0
"141","ANA","CHI",2009020675,14619,20092010,0,46.7666666666667,46.7666666666667,0,0,3,3,0,0
"142","ANA","BOS",2009020692,14622,20092010,1,48.35,48.35,0,0,7,5,0,0
"143","ANA","L.A",2009020703,14623,20092010,0,45.3833333333333,42.9333333333333,1.58333333333333,0.866666666666667,4,6,0,0
"144","ANA","CGY",2009020722,14626,20092010,1,49.6166666666667,48.75,0.866666666666667,0,3,3,0,0
"145","ANA","BUF",2009020739,14628,20092010,1,47.7833333333333,47.45,0.333333333333333,0,3,4,0,0
"146","ANA","S.J",2009020756,14630,20092010,0,38.9333333333333,37.8,1.13333333333333,0,4,3,0,0
"147","ANA","STL",2009020768,14632,20092010,0,56.8333333333333,51.8333333333333,5,0,3,1,0,0
"148","ANA","ATL",2009020780,14635,20092010,0,47.15,46.25,0.9,0,3,3,0,0
"149","ANA","WSH",2009020788,14636,20092010,0,49.1,47.1,2,0,7,9,0,0
"150","ANA","T.B",2009020804,14638,20092010,0,57.6833333333333,47.15,10.0666666666667,0.466666666666667,4,5,0,0
"151","ANA","FLA",2009020824,14641,20092010,0,47.2333333333333,47.2333333333333,0,0,2,2,0,0
"152","ANA","DET",2009020840,14643,20092010,1,49.9166666666667,49.9166666666667,0,0,1,3,0,0
"153","ANA","L.A",2009020849,14644,20092010,0,55.5166666666667,55.5166666666667,0,0,1,2,0,0
"154","ANA","L.A",2009020875,14648,20092010,1,44.15,42.15,2,0,4,5,0,0
"155","ANA","EDM",2009020890,14650,20092010,1,39.2333333333333,39.2333333333333,0,0,6,3,0,0
"156","ANA","CGY",2009020914,14653,20092010,0,50.15,50.15,0,0,1,2,0,0
"157","ANA","EDM",2009020921,14654,20092010,0,33.5,32.75,0.75,0,12,4,0,0
"158","ANA","COL",2009020940,14671,20092010,1,44.1666666666667,40.3833333333333,3.78333333333333,0,5,8,0,0
"159","ANA","ARI",2009020961,14674,20092010,0,41.15,37.6333333333333,3.51666666666667,0,5,4,0,0
"160","ANA","MTL",2009020973,14675,20092010,1,56.0833333333333,51.0833333333333,5,0,2,2,0,0
"161","ANA","CBJ",2009020984,14677,20092010,1,44.7833333333333,40.7833333333333,4,0,6,6,0,0
"162","ANA","NSH",2009021005,14680,20092010,1,55.1833333333333,48.1166666666667,7.06666666666667,0,2,5,0,0
"163","ANA","S.J",2009021023,14682,20092010,1,43.2333333333333,41.35,1.88333333333333,0,4,4,0,0
"164","ANA","CHI",2009021041,14685,20092010,1,49.2166666666667,47.2166666666667,2,0,4,3,0,0
"165","ANA","NYI",2009021056,14687,20092010,1,53.2666666666667,49.0333333333333,4.23333333333333,0,4,5,0,0
"166","ANA","COL",2009021076,14689,20092010,1,45,45,0,0,4,3,0,0
"167","ANA","CGY",2009021088,14691,20092010,0,56,56,0,0,0,1,0,0
"168","ANA","VAN",2009021095,14692,20092010,0,47.2333333333333,47.2333333333333,0,0,3,2,0,0
"169","ANA","EDM",2009021109,14694,20092010,0,42.55,41.8,0.75,0,3,7,0,0
"170","ANA","DAL",2009021132,14697,20092010,1,43.7833333333333,43.7833333333333,0,0,4,2,0,0
"171","ANA","COL",2009021147,14699,20092010,0,53.5833333333333,53.5833333333333,0,0,1,3,0,0
"172","ANA","VAN",2009021163,14701,20092010,1,44.5166666666667,41.4666666666667,3.05,0,5,3,0,0
"173","ANA","L.A",2009021174,14702,20092010,0,54.65,49.65,5,0,3,4,0,0
"174","ANA","L.A",2009021192,14705,20092010,1,55.3666666666667,50.3666666666667,5,0,3,3,0,0
"175","ANA","DAL",2009021203,14707,20092010,0,52.6333333333333,49.2666666666667,3.36666666666667,0,3,3,0,0
"176","ANA","STL",2009021210,14708,20092010,0,49.9,49.9,0,0,3,6,0,0
"177","ANA","EDM",2009021230,14710,20092010,1,51.65,49.7,1.95,0,3,2,0,0
"178","ANA","DET",2010020009,14890,20102011,0,48.2333333333333,46.1666666666667,2.06666666666667,0,1,4,0,0
"179","ANA","NSH",2010020020,14891,20102011,0,43.5,41.5,2,0,3,7,0,0
"180","ANA","STL",2010020029,14893,20102011,0,34.5,32.5,2,0,10,13,0,0
"181","ANA","VAN",2010020041,14895,20102011,1,52.8833333333333,51.1166666666667,1.76666666666667,0,3,2,0,0
"182","ANA","ATL",2010020053,14897,20102011,1,49.55,44.2666666666667,5.28333333333333,0,7,2,0,0
"183","ANA","ARI",2010020067,14899,20102011,1,50.5833333333333,48.5833333333333,2,0,3,3,0,0
"184","ANA","CBJ",2010020079,14902,20102011,0,46.0166666666667,44.3166666666667,1.7,0,3,2,0,0
"185","ANA","PHI",2010020084,14903,20102011,0,42.1333333333333,40.95,1.18333333333333,0,4,2,0,0
"186","ANA","DET",2010020104,14905,20102011,0,53.3,53.3,0,0,0,2,0,0
"187","ANA","DAL",2010020121,14908,20102011,0,45.5166666666667,43.9833333333333,1.53333333333333,0,1,3,0,0
"188","ANA","N.J",2010020142,14911,20102011,1,45.25,45.1333333333333,0.116666666666667,0,2,3,0,0
"189","ANA","S.J",2010020156,14912,20102011,0,46.45,46.45,0,0,2,4,0,0
"190","ANA","T.B",2010020172,14916,20102011,1,47.7166666666667,44.2333333333333,3.48333333333333,0,4,2,0,0
"191","ANA","PIT",2010020186,14918,20102011,1,49.7166666666667,48.45,1.26666666666667,0,1,4,0,0
"192","ANA","NSH",2010020202,14920,20102011,1,48,46.4666666666667,1.53333333333333,0,3,4,0,0
"193","ANA","S.J",2010020210,14922,20102011,0,52.1833333333333,47.7333333333333,4.45,0,2,2,0,0
"194","ANA","NYI",2010020216,14923,20102011,1,43.0833333333333,43.0833333333333,0,0,2,5,0,0
"195","ANA","DAL",2010020232,14925,20102011,1,49.1333333333333,49.1333333333333,0,0,2,3,0,0
"196","ANA","CHI",2010020247,14927,20102011,0,54.7666666666667,51.35,3.41666666666667,0,2,4,0,0
"197","ANA","DAL",2010020256,14929,20102011,0,40.8833333333333,37.7,3.18333333333333,0,7,3,0,0
"198","ANA","MIN",2010020264,14930,20102011,0,60.7,57.1,3.6,0,1,1,0,0
"199","ANA","CBJ",2010020282,14932,20102011,1,47.65,47.65,0,0,2,3,0,0
"200","ANA","EDM",2010020296,14934,20102011,1,46.1833333333333,45.6833333333333,0.5,0,3,2,0,0
"201","ANA","CHI",2010020326,14939,20102011,1,47.0833333333333,47.0833333333333,0,0,4,3,0,0
"202","ANA","ARI",2010020341,14940,20102011,0,43.3333333333333,43.3333333333333,0,0,2,4,0,0
"203","ANA","L.A",2010020352,14942,20102011,1,52.5666666666667,52.5666666666667,0,0,2,2,0,0
"204","ANA","FLA",2010020364,14944,20102011,1,54.55,54.55,0,0,0,2,0,0
"205","ANA","DET",2010020378,14946,20102011,1,51.3333333333333,51.3333333333333,0,0,1,0,0,0
"206","ANA","ARI",2010020394,14948,20102011,1,46.5666666666667,45.2666666666667,1.3,0,3,5,0,0
"207","ANA","EDM",2010020405,14950,20102011,0,52.85,45.85,7,0,4,3,0,0
"208","ANA","VAN",2010020410,14951,20102011,0,53.45,44.7833333333333,8.66666666666667,0,3,4,0,0
"209","ANA","CGY",2010020424,14953,20102011,1,47.1833333333333,43.2833333333333,3.9,0,5,4,0,0
"210","ANA","MIN",2010020440,14955,20102011,1,43.35,43.35,0,0,5,4,0,0
"211","ANA","WSH",2010020452,14958,20102011,0,57.3666666666667,53.3166666666667,4.05,0,1,2,0,0
"212","ANA","NYI",2010020460,14959,20102011,0,44.7,44.7,0,0,5,4,0,0
"213","ANA","CAR",2010020476,14961,20102011,0,45.9166666666667,45.8333333333333,0.0833333333333333,0,4,3,0,0
"214","ANA","BOS",2010020488,14963,20102011,0,54,54,0,0,1,2,0,0
"215","ANA","BUF",2010020495,14964,20102011,0,44.7,44.7,0,0,2,3,0,0
"216","ANA","L.A",2010020529,14969,20102011,0,48.9166666666667,48.9166666666667,0,0,2,4,0,0
"217","ANA","ARI",2010020543,14971,20102011,0,45.4333333333333,44.4666666666667,0.966666666666667,0,2,4,0,0
"218","ANA","PHI",2010020563,14974,20102011,1,52.6833333333333,52.6833333333333,0,0,2,1,0,0
"219","ANA","CHI",2010020580,14976,20102011,1,48.7333333333333,48.7333333333333,0,0,3,2,0,0
"220","ANA","NSH",2010020596,14979,20102011,1,48.75,48.75,0,0,3,2,0,0
"221","ANA","CBJ",2010020611,14981,20102011,1,50.4,48.4,2,0,6,6,0,0
"222","ANA","S.J",2010020627,14983,20102011,1,49.4333333333333,49.4333333333333,0,0,2,3,0,0
"223","ANA","STL",2010020645,14986,20102011,1,46.4333333333333,46.4333333333333,0,0,4,4,0,0
"224","ANA","ARI",2010020669,14989,20102011,0,45.9166666666667,45.1,0.816666666666667,0,2,4,0,0
"225","ANA","EDM",2010020676,14990,20102011,1,42.2,42.2,0,0,4,3,0,0
"226","ANA","OTT",2010020687,14992,20102011,0,61,56,5,0,0,2,0,0
"227","ANA","TOR",2010020697,14994,20102011,0,52,52,0,0,2,2,0,0
"228","ANA","MTL",2010020716,14996,20102011,0,48.0666666666667,43.0666666666667,5,0,2,6,0,0
"229","ANA","CBJ",2010020737,14999,20102011,0,46.9333333333333,46.9333333333333,0,0,0,2,0,0
"230","ANA","S.J",2010020769,15007,20102011,1,46.8,46.8,0,0,4,2,0,0
"231","ANA","COL",2010020784,15010,20102011,0,42.7833333333333,42.7833333333333,0,0,3,2,0,0
"232","ANA","VAN",2010020815,15014,20102011,0,52.7166666666667,52.7166666666667,0,0,1,0,0,0
"233","ANA","CGY",2010020828,15016,20102011,0,58.5,53.8166666666667,4.68333333333333,0,1,3,0,0
"234","ANA","EDM",2010020844,15018,20102011,0,47.7833333333333,45.7833333333333,2,0,4,3,0,0
"235","ANA","WSH",2010020862,15021,20102011,1,51.5166666666667,51.5166666666667,0,0,3,3,0,0
"236","ANA","MIN",2010020875,15023,20102011,0,46.35,44.6666666666667,1.68333333333333,0,2,2,0,0
"237","ANA","STL",2010020882,15024,20102011,0,50.85,47.9,2.95,0,3,4,0,0
"238","ANA","L.A",2010020908,15028,20102011,1,57.1666666666667,55.1666666666667,2,0,2,1,0,0
"239","ANA","MIN",2010020923,15030,20102011,1,53.0833333333333,45.0166666666667,8.06666666666667,0,2,2,0,0
"240","ANA","COL",2010020939,15032,20102011,1,47.3,45.3,2,0,3,2,0,0
"241","ANA","DET",2010020956,15035,20102011,1,44.2166666666667,40.9,3.31666666666667,0,3,6,0,0
"242","ANA","DAL",2010020972,15037,20102011,1,55.6666666666667,47.0833333333333,8.58333333333333,0,4,4,0,0
"243","ANA","VAN",2010020988,15039,20102011,1,50.9333333333333,47.1333333333333,3.35,0.45,5,3,0,0
"244","ANA","NYR",2010021007,15042,20102011,1,49.1,48.5,0.6,0,3,1,0,0
"245","ANA","COL",2010021022,15044,20102011,0,50.8166666666667,44.9166666666667,5.9,0,4,4,0,0
"246","ANA","ARI",2010021037,15046,20102011,1,49.5,46.7,2.8,0,3,3,0,0
"247","ANA","STL",2010021054,15049,20102011,1,50.2666666666667,50.2666666666667,0,0,2,1,0,0
"248","ANA","L.A",2010021078,15052,20102011,0,45.9333333333333,43.1166666666667,2.81666666666667,0,3,4,0,0
"249","ANA","CGY",2010021085,15053,20102011,1,51.2166666666667,48.65,2.56666666666667,0,4,3,0,0
"250","ANA","DAL",2010021100,15056,20102011,0,49.65,46.9833333333333,2.66666666666667,0,2,3,0,0
"251","ANA","NSH",2010021107,15057,20102011,0,44.3333333333333,42.85,1.48333333333333,0,2,3,0,0
"252","ANA","CHI",2010021125,15059,20102011,0,51.0333333333333,51.0333333333333,0,0,2,2,0,0
"253","ANA","COL",2010021133,15061,20102011,1,49.2666666666667,49.2666666666667,0,0,5,4,0,0
"254","ANA","CGY",2010021149,15063,20102011,0,37.4333333333333,37.4333333333333,0,0,4,4,0,0
"255","ANA","S.J",2010021174,15066,20102011,0,53.85,53.85,0,0,2,1,0,0
"256","ANA","DAL",2010021181,15067,20102011,1,45.95,45.95,0,0,1,5,0,0
"257","ANA","S.J",2010021199,15070,20102011,1,45.7333333333333,45.7333333333333,0,0,5,3,0,0
"258","ANA","L.A",2010021214,15072,20102011,1,48.7,46.7,2,0,3,3,0,0
"259","ANA","L.A",2010021224,15073,20102011,0,40.4,39.8166666666667,0.583333333333333,0,4,6,0,0
"260","ANA","NSH",2010030181,15077,20102011,1,29.8,29.8,0,0,3,3,0,0
"261","ANA","NSH",2010030182,15079,20102011,1,42.7333333333333,41.4,1.33333333333333,0,2,5,0,0
"262","ANA","NSH",2010030183,15081,20102011,0,47.1166666666667,45.1166666666667,2,0,2,6,0,0
"263","ANA","NSH",2010030184,15084,20102011,0,39.95,39.9333333333333,0.0166666666666667,0,5,3,0,0
"264","ANA","NSH",2010030185,15086,20102011,1,53.65,53.65,0,0,1,2,0,0
"265","ANA","NSH",2010030186,15088,20102011,0,51.1833333333333,51.1833333333333,0,0,2,2,0,0
"266","ANA","BUF",2011020007,15254,20112012,0,45.9833333333333,41.7833333333333,4.2,0,6,5,0,0
"267","ANA","NYR",2011020020,15255,20112012,1,47.4166666666667,39.2666666666667,8.15,0,5,8,0,0
"268","ANA","S.J",2011020048,15261,20112012,1,48.65,45.7333333333333,2.91666666666667,0,2,5,0,0
