"","player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","player_num","firstname","lastname"
"1","ADAM.PARDY","7 PARDY, ADAM","CGY7","D","D","2009020044","2009-10-08","20092010","R","CGY","EDM",0,7,"ADAM","PARDY"
"2","BRANDON.PRUST","33 PRUST, BRANDON","CGY33","R","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,33,"BRANDON","PRUST"
"3","CRAIG.CONROY","24 CONROY, CRAIG","CGY24","C","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,24,"CRAIG","CONROY"
"4","CURTIS.GLENCROSS","20 GLENCROSS, CURTIS","CGY20","L","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,20,"CURTIS","GLENCROSS"
"5","DAVID.MOSS","25 MOSS, DAVID","CGY25","R","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,25,"DAVID","MOSS"
"6","DAYMOND.LANGKOW","22 LANGKOW, DAYMOND","CGY22","C","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,22,"DAYMOND","LANGKOW"
"7","DION.PHANEUF","3 PHANEUF, DION","CGY3","D","D","2009020044","2009-10-08","20092010","R","CGY","EDM",0,3,"DION","PHANEUF"
"8","DUSTIN.BOYD","16 BOYD, DUSTIN","CGY16","C","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,16,"DUSTIN","BOYD"
"9","ERIC.NYSTROM","23 NYSTROM, ERIC","CGY23","L","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,23,"ERIC","NYSTROM"
"10","FREDRIK.SJOSTROM","11 SJOSTROM, FREDRIK","CGY11","R","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,11,"FREDRIK","SJOSTROM"
"11","JAROME.IGINLA","12 IGINLA, JAROME","CGY12","R","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,12,"JAROME","IGINLA"
"12","JAY.BOUWMEESTER","4 BOUWMEESTER, JAY","CGY4","D","D","2009020044","2009-10-08","20092010","R","CGY","EDM",0,4,"JAY","BOUWMEESTER"
"13","MARK.GIORDANO","5 GIORDANO, MARK","CGY5","D","D","2009020044","2009-10-08","20092010","R","CGY","EDM",0,5,"MARK","GIORDANO"
"14","MIIKKA.KIPRUSOFF","34 KIPRUSOFF, MIIKKA","CGY34","G","G","2009020044","2009-10-08","20092010","R","CGY","EDM",0,34,"MIIKKA","KIPRUSOFF"
"15","NIGEL.DAWES","15 DAWES, NIGEL","CGY15","L","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,15,"NIGEL","DAWES"
"16","OLLI.JOKINEN","21 JOKINEN, OLLI","CGY21","C","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,21,"OLLI","JOKINEN"
"17","RENE.BOURQUE","17 BOURQUE, RENE","CGY17","L","F","2009020044","2009-10-08","20092010","R","CGY","EDM",0,17,"RENE","BOURQUE"
"18","ROBYN.REGEHR","28 REGEHR, ROBYN","CGY28","D","D","2009020044","2009-10-08","20092010","R","CGY","EDM",0,28,"ROBYN","REGEHR"
"19","STAFFAN.KRONWALL","8 KRONWALL, STAFFAN","CGY8","D","D","2009020044","2009-10-08","20092010","R","CGY","EDM",0,8,"STAFFAN","KRONWALL"
"20","ALES.HEMSKY","83 HEMSKY, ALES","EDM83","R","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,83,"ALES","HEMSKY"
"21","ANDREW.COGLIANO","13 COGLIANO, ANDREW","EDM13","C","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,13,"ANDREW","COGLIANO"
"22","DENIS.GREBESHKOV","37 GREBESHKOV, DENIS","EDM37","D","D","2009020044","2009-10-08","20092010","R","EDM","CGY",1,37,"DENIS","GREBESHKOV"
"23","DUSTIN.PENNER","27 PENNER, DUSTIN","EDM27","R","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,27,"DUSTIN","PENNER"
"24","ETHAN.MOREAU","18 MOREAU, ETHAN","EDM18","L","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,18,"ETHAN","MOREAU"
"25","GILBERT.BRULE","67 BRULE, GILBERT","EDM67","C","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,67,"GILBERT","BRULE"
"26","J-F.JACQUES","22 JACQUES, J-F","EDM22","L","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,22,"J-F","JACQUES"
"27","JASON.STRUDWICK","43 STRUDWICK, JASON","EDM43","D","D","2009020044","2009-10-08","20092010","R","EDM","CGY",1,43,"JASON","STRUDWICK"
"28","LADISLAV.SMID","5 SMID, LADISLAV","EDM5","D","D","2009020044","2009-10-08","20092010","R","EDM","CGY",1,5,"LADISLAV","SMID"
"29","LUBOMIR.VISNOVSKY","71 VISNOVSKY, LUBOMIR","EDM71","D","D","2009020044","2009-10-08","20092010","R","EDM","CGY",1,71,"LUBOMIR","VISNOVSKY"
"30","MIKE.COMRIE","91 COMRIE, MIKE","EDM91","C","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,91,"MIKE","COMRIE"
"31","NIKOLAI.KHABIBULIN","35 KHABIBULIN, NIKOLAI","EDM35","G","G","2009020044","2009-10-08","20092010","R","EDM","CGY",1,35,"NIKOLAI","KHABIBULIN"
"32","PATRICK.O'SULLIVAN","19 O'SULLIVAN, PATRICK","EDM19","C","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,19,"PATRICK","O'SULLIVAN"
"33","RYAN.STONE","32 STONE, RYAN","EDM32","C","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,32,"RYAN","STONE"
"34","SAM.GAGNER","89 GAGNER, SAM","EDM89","C","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,89,"SAM","GAGNER"
"35","SHAWN.HORCOFF","10 HORCOFF, SHAWN","EDM10","C","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,10,"SHAWN","HORCOFF"
"36","SHELDON.SOURAY","44 SOURAY, SHELDON","EDM44","D","D","2009020044","2009-10-08","20092010","R","EDM","CGY",1,44,"SHELDON","SOURAY"
"37","TOM.GILBERT","77 GILBERT, TOM","EDM77","D","D","2009020044","2009-10-08","20092010","R","EDM","CGY",1,77,"TOM","GILBERT"
"38","ZACK.STORTINI","46 STORTINI, ZACHERY","EDM46","R","F","2009020044","2009-10-08","20092010","R","EDM","CGY",1,46,"ZACHERY","STORTINI"
"39","ANDREI.KOSTITSYN","46 KOSTITSYN, ANDREI","MTL46","L","F","2009020060","2009-10-10","20092010","R","MTL","EDM",0,46,"ANDREI","KOSTITSYN"
