"","player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","player_num","firstname","lastname"
"1","ALEX.KOVALEV","27 KOVALEV, ALEX","MTL27","R","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,27,"ALEX","KOVALEV"
"2","ALEX.TANGUAY","13 TANGUAY, ALEX","MTL13","L","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,13,"ALEX","TANGUAY"
"3","ANDREI.KOSTITSYN","46 KOSTITSYN, ANDREI","MTL46","L","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,46,"ANDREI","KOSTITSYN"
"4","ANDREI.MARKOV","79 MARKOV, ANDREI","MTL79","D","D","2008020012","2008-10-10","20082009","R","MTL","BUF",0,79,"ANDREI","MARKOV"
"5","CAREY.PRICE","31 PRICE, CAREY","MTL31","G","G","2008020012","2008-10-10","20082009","R","MTL","BUF",0,31,"CAREY","PRICE"
"6","GUILLAUME.LATENDRESSE","84 LATENDRESSE, GUILLAUME","MTL84","R","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,84,"GUILLAUME","LATENDRESSE"
"7","JOSH.GORGES","26 GORGES, JOSH","MTL26","D","D","2008020012","2008-10-10","20082009","R","MTL","BUF",0,26,"JOSH","GORGES"
"8","MATHIEU.DANDENAULT","25 DANDENAULT, MATHIEU","MTL25","R","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,25,"MATHIEU","DANDENAULT"
"9","MAXIM.LAPIERRE","40 LAPIERRE, MAXIM","MTL40","C","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,40,"MAXIM","LAPIERRE"
"10","MIKE.KOMISAREK","8 KOMISAREK, MICHAEL","MTL8","D","D","2008020012","2008-10-10","20082009","R","MTL","BUF",0,8,"MICHAEL","KOMISAREK"
"11","PATRICE.BRISEBOIS","71 BRISEBOIS, PATRICE","MTL71","D","D","2008020012","2008-10-10","20082009","R","MTL","BUF",0,71,"PATRICE","BRISEBOIS"
"12","ROBERT.LANG","20 LANG, ROBERT","MTL20","C","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,20,"ROBERT","LANG"
"13","ROMAN.HAMRLIK","44 HAMRLIK, ROMAN","MTL44","D","D","2008020012","2008-10-10","20082009","R","MTL","BUF",0,44,"ROMAN","HAMRLIK"
"14","RYAN.O'BYRNE","3 O'BYRNE, RYAN","MTL3","D","D","2008020012","2008-10-10","20082009","R","MTL","BUF",0,3,"RYAN","O'BYRNE"
"15","SAKU.KOIVU","11 KOIVU, SAKU","MTL11","C","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,11,"SAKU","KOIVU"
"16","SERGEI.KOSTITSYN","74 KOSTITSYN, SERGEI","MTL74","L","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,74,"SERGEI","KOSTITSYN"
"17","STEVE.BEGIN","22 BEGIN, STEVE","MTL22","L","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,22,"STEVE","BEGIN"
"18","TOM.KOSTOPOULOS","6 KOSTOPOULOS, TOM","MTL6","R","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,6,"TOM","KOSTOPOULOS"
"19","TOMAS.PLEKANEC","14 PLEKANEC, TOMAS","MTL14","C","F","2008020012","2008-10-10","20082009","R","MTL","BUF",0,14,"TOMAS","PLEKANEC"
"20","ADAM.MAIR","22 MAIR, ADAM","BUF22","C","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,22,"ADAM","MAIR"
"21","ALES.KOTALIK","12 KOTALIK, ALES","BUF12","R","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,12,"ALES","KOTALIK"
"22","ANDREJ.SEKERA","44 SEKERA, ANDREJ","BUF44","D","D","2008020012","2008-10-10","20082009","R","BUF","MTL",1,44,"ANDREJ","SEKERA"
"23","ANDREW.PETERS","76 PETERS, ANDREW","BUF76","L","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,76,"ANDREW","PETERS"
"24","CLARKE.MACARTHUR","41 MACARTHUR, CLARKE","BUF41","L","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,41,"CLARKE","MACARTHUR"
"25","CRAIG.RIVET","52 RIVET, CRAIG","BUF52","D","D","2008020012","2008-10-10","20082009","R","BUF","MTL",1,52,"CRAIG","RIVET"
"26","DANIEL.PAILLE","20 PAILLE, DANIEL","BUF20","L","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,20,"DANIEL","PAILLE"
"27","DEREK.ROY","9 ROY, DEREK","BUF9","C","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,9,"DEREK","ROY"
"28","DREW.STAFFORD","21 STAFFORD, DREW","BUF21","R","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,21,"DREW","STAFFORD"
"29","HENRIK.TALLINDER","10 TALLINDER, HENRIK","BUF10","D","D","2008020012","2008-10-10","20082009","R","BUF","MTL",1,10,"HENRIK","TALLINDER"
"30","JAROSLAV.SPACEK","6 SPACEK, JAROSLAV","BUF6","D","D","2008020012","2008-10-10","20082009","R","BUF","MTL",1,6,"JAROSLAV","SPACEK"
"31","JASON.POMINVILLE","29 POMINVILLE, JASON","BUF29","R","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,29,"JASON","POMINVILLE"
"32","JOCHEN.HECHT","55 HECHT, JOCHEN","BUF55","C","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,55,"JOCHEN","HECHT"
"33","MAXIM.AFINOGENOV","61 AFINOGENOV, MAXIM","BUF61","R","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,61,"MAXIM","AFINOGENOV"
"34","PATRICK.KALETA","36 KALETA, PATRICK","BUF36","R","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,36,"PATRICK","KALETA"
"35","RYAN.MILLER","30 MILLER, RYAN","BUF30","G","G","2008020012","2008-10-10","20082009","R","BUF","MTL",1,30,"RYAN","MILLER"
"36","TEPPO.NUMMINEN","27 NUMMINEN, TEPPO","BUF27","D","D","2008020012","2008-10-10","20082009","R","BUF","MTL",1,27,"TEPPO","NUMMINEN"
"37","THOMAS.VANEK","26 VANEK, THOMAS","BUF26","L","F","2008020012","2008-10-10","20082009","R","BUF","MTL",1,26,"THOMAS","VANEK"
"38","TONI.LYDMAN","5 LYDMAN, TONI","BUF5","D","D","2008020012","2008-10-10","20082009","R","BUF","MTL",1,5,"TONI","LYDMAN"
"39","AARON.WARD","44 WARD, AARON","BOS44","D","D","2008020045","2008-10-15","20082009","R","BOS","MTL",0,44,"AARON","WARD"
"40","ANDREW.FERENCE","21 FERENCE, ANDREW","BOS21","D","D","2008020045","2008-10-15","20082009","R","BOS","MTL",0,21,"ANDREW","FERENCE"
"41","BLAKE.WHEELER","42 WHEELER, BLAKE","BOS42","R","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,42,"BLAKE","WHEELER"
"42","DAVID.KREJCI","46 KREJCI, DAVID","BOS46","C","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,46,"DAVID","KREJCI"
"43","DENNIS.WIDEMAN","6 WIDEMAN, DENNIS","BOS6","D","D","2008020045","2008-10-15","20082009","R","BOS","MTL",0,6,"DENNIS","WIDEMAN"
"44","MARC.SAVARD","91 SAVARD, MARC","BOS91","C","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,91,"MARC","SAVARD"
"45","MARCO.STURM","16 STURM, MARCO","BOS16","L","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,16,"MARCO","STURM"
"46","MARK.STUART","45 STUART, MARK","BOS45","D","D","2008020045","2008-10-15","20082009","R","BOS","MTL",0,45,"MARK","STUART"
"47","MATT.HUNWICK","48 HUNWICK, MATT","BOS48","D","D","2008020045","2008-10-15","20082009","R","BOS","MTL",0,48,"MATT","HUNWICK"
"48","MICHAEL.RYDER","73 RYDER, MICHAEL","BOS73","R","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,73,"MICHAEL","RYDER"
"49","MILAN.LUCIC","17 LUCIC, MILAN","BOS17","L","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,17,"MILAN","LUCIC"
"50","P.J..AXELSSON","11 AXELSSON, P. J.","BOS11","L","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,11,"P. J.","AXELSSON"
"51","PATRICE.BERGERON","37 BERGERON, PATRICE","BOS37","C","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,37,"PATRICE","BERGERON"
"52","PHIL.KESSEL","81 KESSEL, PHIL","BOS81","C","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,81,"PHIL","KESSEL"
"53","SHAWN.THORNTON","22 THORNTON, SHAWN","BOS22","L","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,22,"SHAWN","THORNTON"
"54","STEPHANE.YELLE","18 YELLE, STEPHANE","BOS18","C","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,18,"STEPHANE","YELLE"
"55","TIM.THOMAS","30 THOMAS, TIM","BOS30","G","G","2008020045","2008-10-15","20082009","R","BOS","MTL",0,30,"TIM","THOMAS"
"56","VLADIMIR.SOBOTKA","60 SOBOTKA, VLADIMIR","BOS60","C","F","2008020045","2008-10-15","20082009","R","BOS","MTL",0,60,"VLADIMIR","SOBOTKA"
"57","ZDENO.CHARA","33 CHARA, ZDENO","BOS33","D","D","2008020045","2008-10-15","20082009","R","BOS","MTL",0,33,"ZDENO","CHARA"
