"","player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","player_num","firstname","lastname"
"47","MARK.FRASER","2 FRASER, MARK","N.J2","D","D","2009020620","2010-01-02","20092010","R","N.J","MIN",0,2,"MARK","FRASER"
"48","MARTIN.BRODEUR","30 BRODEUR, MARTIN","N.J30","G","G","2009020620","2010-01-02","20092010","R","N.J","MIN",0,30,"MARTIN","BRODEUR"
"49","MATTHEW.CORRENTE","32 CORRENTE, MATTHEW","N.J32","D","D","2009020620","2010-01-02","20092010","R","N.J","MIN",0,32,"MATTHEW","CORRENTE"
"50","MIKE.MOTTAU","27 MOTTAU, MIKE","N.J27","D","D","2009020620","2010-01-02","20092010","R","N.J","MIN",0,27,"MIKE","MOTTAU"
"51","NICLAS.BERGFORS","18 BERGFORS, NICLAS","N.J18","R","F","2009020620","2010-01-02","20092010","R","N.J","MIN",0,18,"NICLAS","BERGFORS"
"52","PATRIK.ELIAS","26 ELIAS, PATRIK","N.J26","L","F","2009020620","2010-01-02","20092010","R","N.J","MIN",0,26,"PATRIK","ELIAS"
"53","ROB.NIEDERMAYER","21 NIEDERMAYER, ROB","N.J21","C","F","2009020620","2010-01-02","20092010","R","N.J","MIN",0,21,"ROB","NIEDERMAYER"
"54","ROD.PELLEY","10 PELLEY, ROD","N.J10","C","F","2009020620","2010-01-02","20092010","R","N.J","MIN",0,10,"ROD","PELLEY"
"55","TRAVIS.ZAJAC","19 ZAJAC, TRAVIS","N.J19","C","F","2009020620","2010-01-02","20092010","R","N.J","MIN",0,19,"TRAVIS","ZAJAC"
"56","VLADIMIR.ZHARKOV","28 ZHARKOV, VLADIMIR","N.J28","R","F","2009020620","2010-01-02","20092010","R","N.J","MIN",0,28,"VLADIMIR","ZHARKOV"
"57","ZACH.PARISE","9 PARISE, ZACH","N.J9","L","F","2009020620","2010-01-02","20092010","R","N.J","MIN",0,9,"ZACH","PARISE"
"58","ANDREW.BRUNETTE","15 BRUNETTE, ANDREW","MIN15","L","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,15,"ANDREW","BRUNETTE"
"59","ANDREW.EBBETT","16 EBBETT, ANDREW","MIN16","C","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,16,"ANDREW","EBBETT"
"60","ANTTI.MIETTINEN","20 MIETTINEN, ANTTI","MIN20","R","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,20,"ANTTI","MIETTINEN"
"61","CAL.CLUTTERBUCK","22 CLUTTERBUCK, CAL","MIN22","R","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,22,"CAL","CLUTTERBUCK"
"62","CLAYTON.STONER","7 STONER, CLAYTON","MIN7","D","D","2009020620","2010-01-02","20092010","R","MIN","N.J",1,7,"CLAYTON","STONER"
"63","ERIC.BELANGER","25 BELANGER, ERIC","MIN25","C","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,25,"ERIC","BELANGER"
"64","GREG.ZANON","6 ZANON, GREG","MIN6","D","D","2009020620","2010-01-02","20092010","R","MIN","N.J",1,6,"GREG","ZANON"
"65","GUILLAUME.LATENDRESSE","48 LATENDRESSE, GUILLAUME","MIN48","L","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,48,"GUILLAUME","LATENDRESSE"
"66","JAMES.SHEPPARD","51 SHEPPARD, JAMES","MIN51","C","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,51,"JAMES","SHEPPARD"
"67","KIM.JOHNSSON","5 JOHNSSON, KIM","MIN5","D","D","2009020620","2010-01-02","20092010","R","MIN","N.J",1,5,"KIM","JOHNSSON"
"68","KYLE.BRODZIAK","21 BRODZIAK, KYLE","MIN21","C","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,21,"KYLE","BRODZIAK"
"69","MAREK.ZIDLICKY","3 ZIDLICKY, MAREK","MIN3","D","D","2009020620","2010-01-02","20092010","R","MIN","N.J",1,3,"MAREK","ZIDLICKY"
"70","MARTIN.HAVLAT","14 HAVLAT, MARTIN","MIN14","R","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,14,"MARTIN","HAVLAT"
"71","MIKKO.KOIVU","9 KOIVU, MIKKO","MIN9","C","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,9,"MIKKO","KOIVU"
"72","NICK.SCHULTZ","55 SCHULTZ, NICK","MIN55","D","D","2009020620","2010-01-02","20092010","R","MIN","N.J",1,55,"NICK","SCHULTZ"
"73","NIKLAS.BACKSTROM","32 BACKSTROM, NIKLAS","MIN32","G","G","2009020620","2010-01-02","20092010","R","MIN","N.J",1,32,"NIKLAS","BACKSTROM"
"74","OWEN.NOLAN","11 NOLAN, OWEN","MIN11","R","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,11,"OWEN","NOLAN"
"75","PETR.SYKORA","17 SYKORA, PETR","MIN17","R","F","2009020620","2010-01-02","20092010","R","MIN","N.J",1,17,"PETR","SYKORA"
"76","SHANE.HNIDY","34 HNIDY, SHANE","MIN34","D","D","2009020620","2010-01-02","20092010","R","MIN","N.J",1,34,"SHANE","HNIDY"
"77","ALEX.TANGUAY","13 TANGUAY, ALEX","T.B13","L","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,13,"ALEX","TANGUAY"
"78","ANDREJ.MESZAROS","14 MESZAROS, ANDREJ","T.B14","D","D","2009020655","2010-01-08","20092010","R","T.B","N.J",0,14,"ANDREJ","MESZAROS"
"79","BLAIR.JONES","49 JONES, BLAIR","T.B49","C","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,49,"BLAIR","JONES"
"80","BRANDON.BOCHENSKI","27 BOCHENSKI, BRANDON","T.B27","R","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,27,"BRANDON","BOCHENSKI"
"81","DAVID.HALE","21 HALE, DAVID","T.B21","D","D","2009020655","2010-01-08","20092010","R","T.B","N.J",0,21,"DAVID","HALE"
"82","JAMES.WRIGHT","43 WRIGHT, JAMES","T.B43","C","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,43,"JAMES","WRIGHT"
"83","KURTIS.FOSTER","6 FOSTER, KURTIS","T.B6","D","D","2009020655","2010-01-08","20092010","R","T.B","N.J",0,6,"KURTIS","FOSTER"
"84","MARTIN.ST. LOUIS","26 ST LOUIS, MARTIN","T.B26","R","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,26,"MARTIN","ST LOUIS"
"85","MATT.SMABY","32 SMABY, MATT","T.B32","D","D","2009020655","2010-01-08","20092010","R","T.B","N.J",0,32,"MATT","SMABY"
"86","MATT.WALKER","8 WALKER, MATT","T.B8","D","D","2009020655","2010-01-08","20092010","R","T.B","N.J",0,8,"MATT","WALKER"
"87","MATTIAS.OHLUND","5 OHLUND, MATTIAS","T.B5","D","D","2009020655","2010-01-08","20092010","R","T.B","N.J",0,5,"MATTIAS","OHLUND"
"88","MIKE.LUNDIN","39 LUNDIN, MIKE","T.B39","D","D","2009020655","2010-01-08","20092010","R","T.B","N.J",0,39,"MIKE","LUNDIN"
"89","MIKE.SMITH","41 SMITH, MIKE","T.B41","G","G","2009020655","2010-01-08","20092010","R","T.B","N.J",0,41,"MIKE","SMITH"
"90","PAUL.SZCZECHURA","38 SZCZECHURA, PAUL","T.B38","C","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,38,"PAUL","SZCZECHURA"
"91","RYAN.MALONE","12 MALONE, RYAN","T.B12","L","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,12,"RYAN","MALONE"
"92","STEPHANE.VEILLEUX","19 VEILLEUX, STEPHANE","T.B19","L","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,19,"STEPHANE","VEILLEUX"
"93","STEVE.DOWNIE","9 DOWNIE, STEVE","T.B9","R","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,9,"STEVE","DOWNIE"
"94","STEVEN.STAMKOS","91 STAMKOS, STEVEN","T.B91","C","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,91,"STEVEN","STAMKOS"
"95","VICTOR.HEDMAN","77 HEDMAN, VICTOR","T.B77","D","D","2009020655","2010-01-08","20092010","R","T.B","N.J",0,77,"VICTOR","HEDMAN"
"96","VINCENT.LECAVALIER","4 LECAVALIER, VINCENT","T.B4","C","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,4,"VINCENT","LECAVALIER"
"97","ZENON.KONOPKA","28 KONOPKA, ZENON","T.B28","C","F","2009020655","2010-01-08","20092010","R","T.B","N.J",0,28,"ZENON","KONOPKA"
"98","ANDY.GREENE","6 GREENE, ANDY","N.J6","D","D","2009020655","2010-01-08","20092010","R","N.J","T.B",1,6,"ANDY","GREENE"
"99","BRIAN.ROLSTON","12 ROLSTON, BRIAN","N.J12","R","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,12,"BRIAN","ROLSTON"
"100","BRYCE.SALVADOR","24 SALVADOR, BRYCE","N.J24","D","D","2009020655","2010-01-08","20092010","R","N.J","T.B",1,24,"BRYCE","SALVADOR"
"101","COLIN.WHITE","5 WHITE, COLIN","N.J5","D","D","2009020655","2010-01-08","20092010","R","N.J","T.B",1,5,"COLIN","WHITE"
"102","DEAN.MCAMMOND","11 MCAMMOND, DEAN","N.J11","L","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,11,"DEAN","MCAMMOND"
"103","JAMIE.LANGENBRUNNER","15 LANGENBRUNNER, JAMIE","N.J15","R","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,15,"JAMIE","LANGENBRUNNER"
"104","JAY.PANDOLFO","20 PANDOLFO, JAY","N.J20","L","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,20,"JAY","PANDOLFO"
"105","JOHNNY.ODUYA","29 ODUYA, JOHNNY","N.J29","D","D","2009020655","2010-01-08","20092010","R","N.J","T.B",1,29,"JOHNNY","ODUYA"
"106","MARK.FRASER","2 FRASER, MARK","N.J2","D","D","2009020655","2010-01-08","20092010","R","N.J","T.B",1,2,"MARK","FRASER"
"107","MARTIN.BRODEUR","30 BRODEUR, MARTIN","N.J30","G","G","2009020655","2010-01-08","20092010","R","N.J","T.B",1,30,"MARTIN","BRODEUR"
"108","MIKE.MOTTAU","27 MOTTAU, MIKE","N.J27","D","D","2009020655","2010-01-08","20092010","R","N.J","T.B",1,27,"MIKE","MOTTAU"
"109","NICLAS.BERGFORS","18 BERGFORS, NICLAS","N.J18","R","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,18,"NICLAS","BERGFORS"
"110","PATRIK.ELIAS","26 ELIAS, PATRIK","N.J26","L","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,26,"PATRIK","ELIAS"
"111","PIERRE-LUC.LETOURNEAU-LEBLOND","22 LETOURNEAU-LEBLOND, PIERRE-LUC","N.J22","R","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,22,"PIERRE-LUC","LETOURNEAU-LEBLOND"
"112","ROB.NIEDERMAYER","21 NIEDERMAYER, ROB","N.J21","C","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,21,"ROB","NIEDERMAYER"
"113","ROD.PELLEY","10 PELLEY, ROD","N.J10","C","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,10,"ROD","PELLEY"
"114","TRAVIS.ZAJAC","19 ZAJAC, TRAVIS","N.J19","C","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,19,"TRAVIS","ZAJAC"
"115","VLADIMIR.ZHARKOV","28 ZHARKOV, VLADIMIR","N.J28","R","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,28,"VLADIMIR","ZHARKOV"
"116","YANN.DANIS","35 DANIS, YANN","N.J35","G","G","2009020655","2010-01-08","20092010","R","N.J","T.B",1,35,"YANN","DANIS"
"117","ZACH.PARISE","9 PARISE, ZACH","N.J9","L","F","2009020655","2010-01-08","20092010","R","N.J","T.B",1,9,"ZACH","PARISE"
"118","ANDY.GREENE","6 GREENE, ANDY","N.J6","D","D","2009020663","2010-01-09","20092010","R","N.J","MTL",0,6,"ANDY","GREENE"
"119","BRIAN.ROLSTON","12 ROLSTON, BRIAN","N.J12","R","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,12,"BRIAN","ROLSTON"
"120","BRYCE.SALVADOR","24 SALVADOR, BRYCE","N.J24","D","D","2009020663","2010-01-09","20092010","R","N.J","MTL",0,24,"BRYCE","SALVADOR"
"121","COLIN.WHITE","5 WHITE, COLIN","N.J5","D","D","2009020663","2010-01-09","20092010","R","N.J","MTL",0,5,"COLIN","WHITE"
"122","DEAN.MCAMMOND","11 MCAMMOND, DEAN","N.J11","L","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,11,"DEAN","MCAMMOND"
"123","ILKKA.PIKKARAINEN","17 PIKKARAINEN, ILKKA","N.J17","R","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,17,"ILKKA","PIKKARAINEN"
"124","JAMIE.LANGENBRUNNER","15 LANGENBRUNNER, JAMIE","N.J15","R","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,15,"JAMIE","LANGENBRUNNER"
"125","JAY.PANDOLFO","20 PANDOLFO, JAY","N.J20","L","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,20,"JAY","PANDOLFO"
"126","JOHNNY.ODUYA","29 ODUYA, JOHNNY","N.J29","D","D","2009020663","2010-01-09","20092010","R","N.J","MTL",0,29,"JOHNNY","ODUYA"
"127","MARK.FRASER","2 FRASER, MARK","N.J2","D","D","2009020663","2010-01-09","20092010","R","N.J","MTL",0,2,"MARK","FRASER"
"128","MARTIN.BRODEUR","30 BRODEUR, MARTIN","N.J30","G","G","2009020663","2010-01-09","20092010","R","N.J","MTL",0,30,"MARTIN","BRODEUR"
"129","MIKE.MOTTAU","27 MOTTAU, MIKE","N.J27","D","D","2009020663","2010-01-09","20092010","R","N.J","MTL",0,27,"MIKE","MOTTAU"
"130","NICLAS.BERGFORS","18 BERGFORS, NICLAS","N.J18","R","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,18,"NICLAS","BERGFORS"
"131","PATRIK.ELIAS","26 ELIAS, PATRIK","N.J26","L","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,26,"PATRIK","ELIAS"
"132","ROB.NIEDERMAYER","21 NIEDERMAYER, ROB","N.J21","C","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,21,"ROB","NIEDERMAYER"
"133","ROD.PELLEY","10 PELLEY, ROD","N.J10","C","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,10,"ROD","PELLEY"
"134","TRAVIS.ZAJAC","19 ZAJAC, TRAVIS","N.J19","C","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,19,"TRAVIS","ZAJAC"
"135","VLADIMIR.ZHARKOV","28 ZHARKOV, VLADIMIR","N.J28","R","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,28,"VLADIMIR","ZHARKOV"
"136","ZACH.PARISE","9 PARISE, ZACH","N.J9","L","F","2009020663","2010-01-09","20092010","R","N.J","MTL",0,9,"ZACH","PARISE"
"137","ANDREI.MARKOV","79 MARKOV, ANDREI","MTL79","D","D","2009020663","2010-01-09","20092010","R","MTL","N.J",1,79,"ANDREI","MARKOV"
"138","BENOIT.POULIOT","57 POULIOT, BENOIT","MTL57","L","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,57,"BENOIT","POULIOT"
"139","BRIAN.GIONTA","21 GIONTA, BRIAN","MTL21","R","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,21,"BRIAN","GIONTA"
"140","GLEN.METROPOLIT","15 METROPOLIT, GLEN","MTL15","C","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,15,"GLEN","METROPOLIT"
"141","HAL.GILL","75 GILL, HAL","MTL75","D","D","2009020663","2010-01-09","20092010","R","MTL","N.J",1,75,"HAL","GILL"
"142","JAROSLAV.HALAK","41 HALAK, JAROSLAV","MTL41","G","G","2009020663","2010-01-09","20092010","R","MTL","N.J",1,41,"JAROSLAV","HALAK"
"143","JAROSLAV.SPACEK","6 SPACEK, JAROSLAV","MTL6","D","D","2009020663","2010-01-09","20092010","R","MTL","N.J",1,6,"JAROSLAV","SPACEK"
"144","JOSH.GORGES","26 GORGES, JOSH","MTL26","D","D","2009020663","2010-01-09","20092010","R","MTL","N.J",1,26,"JOSH","GORGES"
"145","MARC-ANDRE.BERGERON","47 BERGERON, MARC-ANDRE","MTL47","D","D","2009020663","2010-01-09","20092010","R","MTL","N.J",1,47,"MARC-ANDRE","BERGERON"
"146","MATT.D'AGOSTINI","36 D'AGOSTINI, MATT","MTL36","R","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,36,"MATT","D'AGOSTINI"
"147","MAX.PACIORETTY","67 PACIORETTY, MAX","MTL67","L","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,67,"MAX","PACIORETTY"
"148","MAXIM.LAPIERRE","40 LAPIERRE, MAXIM","MTL40","C","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,40,"MAXIM","LAPIERRE"
"149","MIKE.CAMMALLERI","13 CAMMALLERI, MICHAEL","MTL13","L","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,13,"MICHAEL","CAMMALLERI"
"150","PAUL.MARA","22 MARA, PAUL","MTL22","D","D","2009020663","2010-01-09","20092010","R","MTL","N.J",1,22,"PAUL","MARA"
"151","ROMAN.HAMRLIK","44 HAMRLIK, ROMAN","MTL44","D","D","2009020663","2010-01-09","20092010","R","MTL","N.J",1,44,"ROMAN","HAMRLIK"
"152","RYAN.WHITE","53 WHITE, RYAN","MTL53","C","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,53,"RYAN","WHITE"
"153","SCOTT.GOMEZ","91 GOMEZ, SCOTT","MTL91","C","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,91,"SCOTT","GOMEZ"
"154","TOMAS.PLEKANEC","14 PLEKANEC, TOMAS","MTL14","C","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,14,"TOMAS","PLEKANEC"
"155","TRAVIS.MOEN","32 MOEN, TRAVIS","MTL32","L","F","2009020663","2010-01-09","20092010","R","MTL","N.J",1,32,"TRAVIS","MOEN"
"156","ANDY.GREENE","6 GREENE, ANDY","N.J6","D","D","2009020701","2010-01-14","20092010","R","N.J","ARI",0,6,"ANDY","GREENE"
"157","BRIAN.ROLSTON","12 ROLSTON, BRIAN","N.J12","R","F","2009020701","2010-01-14","20092010","R","N.J","ARI",0,12,"BRIAN","ROLSTON"
"158","BRYCE.SALVADOR","24 SALVADOR, BRYCE","N.J24","D","D","2009020701","2010-01-14","20092010","R","N.J","ARI",0,24,"BRYCE","SALVADOR"
"159","COLIN.WHITE","5 WHITE, COLIN","N.J5","D","D","2009020701","2010-01-14","20092010","R","N.J","ARI",0,5,"COLIN","WHITE"
"160","DEAN.MCAMMOND","11 MCAMMOND, DEAN","N.J11","L","F","2009020701","2010-01-14","20092010","R","N.J","ARI",0,11,"DEAN","MCAMMOND"
"161","ILKKA.PIKKARAINEN","17 PIKKARAINEN, ILKKA","N.J17","R","F","2009020701","2010-01-14","20092010","R","N.J","ARI",0,17,"ILKKA","PIKKARAINEN"
"162","JAMIE.LANGENBRUNNER","15 LANGENBRUNNER, JAMIE","N.J15","R","F","2009020701","2010-01-14","20092010","R","N.J","ARI",0,15,"JAMIE","LANGENBRUNNER"
"163","JAY.PANDOLFO","20 PANDOLFO, JAY","N.J20","L","F","2009020701","2010-01-14","20092010","R","N.J","ARI",0,20,"JAY","PANDOLFO"
"164","JOHNNY.ODUYA","29 ODUYA, JOHNNY","N.J29","D","D","2009020701","2010-01-14","20092010","R","N.J","ARI",0,29,"JOHNNY","ODUYA"
"165","MARK.FRASER","2 FRASER, MARK","N.J2","D","D","2009020701","2010-01-14","20092010","R","N.J","ARI",0,2,"MARK","FRASER"
"166","MARTIN.BRODEUR","30 BRODEUR, MARTIN","N.J30","G","G","2009020701","2010-01-14","20092010","R","N.J","ARI",0,30,"MARTIN","BRODEUR"
