"","player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","player_num","firstname","lastname"
"1","ALEX.PIETRANGELO","27 PIETRANGELO, ALEX","STL27","D","D","2008020018","2008-10-11","20082009","R","STL","NYI",0,27,"ALEX","PIETRANGELO"
"2","ANDY.MCDONALD","10 MCDONALD, ANDY","STL10","C","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,10,"ANDY","MCDONALD"
"3","BARRET.JACKMAN","5 JACKMAN, BARRET","STL5","D","D","2008020018","2008-10-11","20082009","R","STL","NYI",0,5,"BARRET","JACKMAN"
"4","BRAD.BOYES","22 BOYES, BRAD","STL22","R","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,22,"BRAD","BOYES"
"5","CAM.JANSSEN","55 JANSSEN, CAM","STL55","R","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,55,"CAM","JANSSEN"
"6","CHRIS.MASON","50 MASON, CHRIS","STL50","G","G","2008020018","2008-10-11","20082009","R","STL","NYI",0,50,"CHRIS","MASON"
"7","CHRIS.PORTER","32 PORTER, CHRIS","STL32","L","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,32,"CHRIS","PORTER"
"8","DAVID.BACKES","42 BACKES, DAVID","STL42","R","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,42,"DAVID","BACKES"
"9","DAVID.PERRON","57 PERRON, DAVID","STL57","L","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,57,"DAVID","PERRON"
"10","ERIC.BREWER","4 BREWER, ERIC","STL4","D","D","2008020018","2008-10-11","20082009","R","STL","NYI",0,4,"ERIC","BREWER"
"11","JAY.MCCLEMENT","18 MCCLEMENT, JAY","STL18","C","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,18,"JAY","MCCLEMENT"
"12","JAY.MCKEE","77 MCKEE, JAY","STL77","D","D","2008020018","2008-10-11","20082009","R","STL","NYI",0,77,"JAY","MCKEE"
"13","KEITH.TKACHUK","7 TKACHUK, KEITH","STL7","C","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,7,"KEITH","TKACHUK"
"14","MIKE.WEAVER","43 WEAVER, MIKE","STL43","D","D","2008020018","2008-10-11","20082009","R","STL","NYI",0,43,"MIKE","WEAVER"
"15","PATRIK.BERGLUND","21 BERGLUND, PATRIK","STL21","C","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,21,"PATRIK","BERGLUND"
"16","PAUL.KARIYA","9 KARIYA, PAUL","STL9","L","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,9,"PAUL","KARIYA"
"17","ROMAN.POLAK","46 POLAK, ROMAN","STL46","D","D","2008020018","2008-10-11","20082009","R","STL","NYI",0,46,"ROMAN","POLAK"
"18","STEVE.WAGNER","49 WAGNER, STEVE","STL49","D","D","2008020018","2008-10-11","20082009","R","STL","NYI",0,49,"STEVE","WAGNER"
"19","T.J..OSHIE","74 OSHIE, T.J.","STL74","C","F","2008020018","2008-10-11","20082009","R","STL","NYI",0,74,"T.J.","OSHIE"
"20","ANDY.HILBERT","11 HILBERT, ANDY","NYI11","C","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,11,"ANDY","HILBERT"
"21","BILL.GUERIN","13 GUERIN, BILL","NYI13","R","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,13,"BILL","GUERIN"
"22","BRENDAN.WITT","32 WITT, BRENDAN","NYI32","D","D","2008020018","2008-10-11","20082009","R","NYI","STL",1,32,"BRENDAN","WITT"
"23","BRUNO.GERVAIS","8 GERVAIS, BRUNO","NYI8","D","D","2008020018","2008-10-11","20082009","R","NYI","STL",1,8,"BRUNO","GERVAIS"
"24","DOUG.WEIGHT","93 WEIGHT, DOUG","NYI93","C","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,93,"DOUG","WEIGHT"
"25","FRANS.NIELSEN","51 NIELSEN, FRANS","NYI51","C","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,51,"FRANS","NIELSEN"
"26","FREDDY.MEYER","44 MEYER, FREDDY","NYI44","D","D","2008020018","2008-10-11","20082009","R","NYI","STL",1,44,"FREDDY","MEYER"
"27","JEFF.TAMBELLINI","15 TAMBELLINI, JEFF","NYI15","L","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,15,"JEFF","TAMBELLINI"
"28","JOEY.MACDONALD","35 MACDONALD, JOEY","NYI35","G","G","2008020018","2008-10-11","20082009","R","NYI","STL",1,35,"JOEY","MACDONALD"
"29","JON.SIM","16 SIM, JON","NYI16","L","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,16,"JON","SIM"
"30","KYLE.OKPOSO","21 OKPOSO, KYLE","NYI21","R","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,21,"KYLE","OKPOSO"
"31","MARK.STREIT","2 STREIT, MARK","NYI2","D","D","2008020018","2008-10-11","20082009","R","NYI","STL",1,2,"MARK","STREIT"
"32","MIKE.COMRIE","89 COMRIE, MIKE","NYI89","C","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,89,"MIKE","COMRIE"
"33","NATE.THOMPSON","45 THOMPSON, NATE","NYI45","C","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,45,"NATE","THOMPSON"
"34","RADEK.MARTINEK","24 MARTINEK, RADEK","NYI24","D","D","2008020018","2008-10-11","20082009","R","NYI","STL",1,24,"RADEK","MARTINEK"
"35","RICHARD.PARK","10 PARK, RICHARD","NYI10","R","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,10,"RICHARD","PARK"
"36","SEAN.BERGENHEIM","20 BERGENHEIM, SEAN","NYI20","L","F","2008020018","2008-10-11","20082009","R","NYI","STL",1,20,"SEAN","BERGENHEIM"
"37","THOMAS.POCK","17 POCK, THOMAS","NYI17","D","D","2008020018","2008-10-11","20082009","R","NYI","STL",1,17,"THOMAS","POCK"
